call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
297,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000289,0,96,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3829,3721,3524,7550,0,0.130775,73794,False,False,,,200,gen-1784112913-Pq9yI3cGrQJyGBtlRAKw
388,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000376,0,122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4383,3636,3474,8019,0,0.130995,73713,False,False,,,200,gen-1784159597-2j9C5rgPa5AwZRVWN1Cz
473,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000460,0,147,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4037,3024,2935,7061,0,0.110905,73529,False,False,,,200,gen-1784161533-pMA98UiYywkyir5L6AMY
398,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000386,0,122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4312,3878,3720,8190,0,0.1379,73301,False,False,,,200,gen-1784159924-oSo8tDu6Dq4NLOIC1arA
243,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000237,0,81,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3969,3601,3415,7570,0,0.127875,72802,False,False,,,200,gen-1784111367-F4hXhASktrv5IHElvxSX
341,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000330,0,111,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3985,3591,3386,7576,0,0.127655,70925,True,False,,,200,gen-1784114255-i0PWRs1HoFoRe0hOV0M9
115,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000113,0,40,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3335,2929,2767,6264,0,0.104545,70758,False,False,,,200,gen-1784108478-WuDeArxriFWKlfiUqy3W
363,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000351,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3794,3427,3226,7221,0,0.12178,69286,False,False,,,200,gen-1784114702-fhrM46sbZMMxcHtPCtcH
259,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000253,0,85,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4222,3221,3040,7443,0,0.11774,68356,False,False,,,200,gen-1784111857-zypowZEenEl58MfgbTrZ
346,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000334,0,111,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4234,3198,3106,7432,0,0.11711,67725,False,False,,,200,gen-1784114424-vRcUWvbNM1xWCwV5mocX
369,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000357,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4184,3342,3148,7526,0,0.12118,66883,False,False,,,200,gen-1784158964-VAT0oOvN5whMAJLgNxsz
165,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000163,0,53,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4074,2202,2070,6276,0,0.08643,66733,False,False,,,200,gen-1784109515-jJbGBXgGlycy1Onznia4
