schema_version,run_id,seq,turn_index,event_type,decision_id,player_id,from_player_id,to_player_id,space_index,property_space,amount,reason
v1,mock-3676466999-527872e4,857,43,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,1,,60,
v1,mock-3676466999-527872e4,864,43,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,6,,1,
v1,mock-3676466999-527872e4,865,43,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,8,,1,
v1,mock-3676466999-527872e4,866,43,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,9,,1,
v1,mock-3676466999-527872e4,894,45,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,3,,,
v1,mock-3676466999-527872e4,900,45,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,18,,,
v1,mock-3676466999-527872e4,906,45,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,24,,,
v1,mock-3676466999-527872e4,912,45,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,23,,,
v1,mock-3676466999-527872e4,948,49,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,21,,220,
v1,mock-3676466999-527872e4,955,49,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,21,,,
v1,mock-3676466999-527872e4,979,50,HOUSE_BUILT,,Claude Opus 4.8,,,11,,1,
v1,mock-3676466999-527872e4,980,50,HOUSE_BUILT,,Claude Opus 4.8,,,13,,1,
v1,mock-3676466999-527872e4,981,50,HOUSE_BUILT,,Claude Opus 4.8,,,14,,1,
v1,mock-3676466999-527872e4,1131,53,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,18,,,
v1,mock-3676466999-527872e4,1172,57,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,35,,200,
v1,mock-3676466999-527872e4,1201,57,PROPERTY_TRANSFERRED,,Grok 4.3,OpenAI GPT 5.5,Grok 4.3,35,,,
v1,mock-3676466999-527872e4,1214,58,PROPERTY_PURCHASED,,Claude Opus 4.8,,,32,,300,
v1,mock-3676466999-527872e4,1306,66,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,5,,200,
v1,mock-3676466999-527872e4,1350,66,PROPERTY_TRANSFERRED,,Grok 4.3,OpenAI GPT 5.5,Grok 4.3,5,,,
v1,mock-3676466999-527872e4,1406,70,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,24,,,
v1,mock-3676466999-527872e4,1412,70,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,21,,,
v1,mock-3676466999-527872e4,1418,70,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,23,,,
v1,mock-3676466999-527872e4,1424,70,HOUSE_BUILT,,OpenAI GPT 5.5,,,23,,1,
v1,mock-3676466999-527872e4,1425,70,HOUSE_BUILT,,OpenAI GPT 5.5,,,24,,1,
v1,mock-3676466999-527872e4,1438,70,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,29,,,
v1,mock-3676466999-527872e4,1519,77,HOUSE_SOLD,,OpenAI GPT 5.5,,,23,,1,
v1,mock-3676466999-527872e4,1520,77,HOUSE_SOLD,,OpenAI GPT 5.5,,,24,,1,
v1,mock-3676466999-527872e4,1529,77,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,24,,,
v1,mock-3676466999-527872e4,1542,77,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,21,,,
v1,mock-3676466999-527872e4,1543,77,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,23,,,
v1,mock-3676466999-527872e4,1544,77,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,24,,,
v1,mock-3676466999-527872e4,1558,78,PROPERTY_PURCHASED,,Claude Opus 4.8,,,31,,300,
v1,mock-3676466999-527872e4,1588,81,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,19,,200,
v1,mock-3676466999-527872e4,1620,81,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,19,,,
v1,mock-3676466999-527872e4,1621,81,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,39,,,
v1,mock-3676466999-527872e4,1622,81,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,34,,,
v1,mock-3676466999-527872e4,1752,85,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-3676466999-527872e4,1758,85,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,34,,,
v1,mock-3676466999-527872e4,1764,85,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-3676466999-527872e4,1777,86,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,26,,260,
v1,mock-3676466999-527872e4,1814,86,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,26,,,
v1,mock-3676466999-527872e4,1992,96,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-3676466999-527872e4,2013,98,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,12,,150,
v1,mock-3676466999-527872e4,2133,106,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-3676466999-527872e4,2208,111,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,34,,,
v1,mock-3676466999-527872e4,2298,115,PROPERTY_PURCHASED,,Grok 4.3,,,37,,350,
v1,mock-3676466999-527872e4,2322,117,PROPERTY_MORTGAGED,,Grok 4.3,,,5,,,
v1,mock-3676466999-527872e4,2328,117,PROPERTY_MORTGAGED,,Grok 4.3,,,15,,,
v1,mock-3676466999-527872e4,2334,117,PROPERTY_MORTGAGED,,Grok 4.3,,,25,,,
v1,mock-3676466999-527872e4,2340,117,PROPERTY_MORTGAGED,,Grok 4.3,,,35,,,
v1,mock-3676466999-527872e4,2346,117,PROPERTY_MORTGAGED,,Grok 4.3,,,37,,,
v1,mock-3676466999-527872e4,2464,118,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-3676466999-527872e4,2470,118,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,34,,,
v1,mock-3676466999-527872e4,2476,118,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-3676466999-527872e4,2571,122,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Grok 4.3,OpenAI GPT 5.5,5,,,
v1,mock-3676466999-527872e4,2572,122,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Grok 4.3,OpenAI GPT 5.5,15,,,
v1,mock-3676466999-527872e4,2573,122,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Grok 4.3,OpenAI GPT 5.5,25,,,
v1,mock-3676466999-527872e4,2574,122,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Grok 4.3,OpenAI GPT 5.5,35,,,
v1,mock-3676466999-527872e4,2588,122,PROPERTY_TRANSFERRED,,Grok 4.3,OpenAI GPT 5.5,Grok 4.3,39,,,
v1,mock-3676466999-527872e4,2594,122,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,5,,,
v1,mock-3676466999-527872e4,2600,122,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,35,,,
v1,mock-3676466999-527872e4,2606,122,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,25,,,
v1,mock-3676466999-527872e4,2652,126,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,25,,,
v1,mock-3676466999-527872e4,2658,126,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,5,,,
v1,mock-3676466999-527872e4,2684,126,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,34,,,
v1,mock-3676466999-527872e4,2701,126,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,25,,,
v1,mock-3676466999-527872e4,2721,128,PROPERTY_MORTGAGED,,Gemini 3.1 Pro Preview,,,23,,,
v1,mock-3676466999-527872e4,2727,128,PROPERTY_MORTGAGED,,Gemini 3.1 Pro Preview,,,21,,,
v1,mock-3676466999-527872e4,2733,128,PROPERTY_MORTGAGED,,Gemini 3.1 Pro Preview,,,19,,,
v1,mock-3676466999-527872e4,2739,128,PROPERTY_MORTGAGED,,Gemini 3.1 Pro Preview,,,28,,,
v1,mock-3676466999-527872e4,2745,128,PROPERTY_MORTGAGED,,Gemini 3.1 Pro Preview,,,16,,,
v1,mock-3676466999-527872e4,2751,128,PROPERTY_MORTGAGED,,Gemini 3.1 Pro Preview,,,12,,,
v1,mock-3676466999-527872e4,2768,129,PROPERTY_MORTGAGED,,Grok 4.3,,,39,,,
v1,mock-3676466999-527872e4,2785,130,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,5,,,
v1,mock-3676466999-527872e4,2791,130,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,15,,,
v1,mock-3676466999-527872e4,2873,134,PROPERTY_PURCHASED,,Claude Opus 4.8,,,37,,,
v1,mock-3676466999-527872e4,2874,134,PROPERTY_PURCHASED,,Claude Opus 4.8,,,39,,,
v1,mock-3676466999-527872e4,2925,139,PROPERTY_UNMORTGAGED,,Claude Opus 4.8,,,37,,,
v1,mock-3676466999-527872e4,2931,139,PROPERTY_UNMORTGAGED,,Claude Opus 4.8,,,39,,,
v1,mock-3676466999-527872e4,2937,139,HOUSE_BUILT,,Claude Opus 4.8,,,37,,4,
v1,mock-3676466999-527872e4,2938,139,HOUSE_BUILT,,Claude Opus 4.8,,,39,,4,
v1,mock-3676466999-527872e4,3008,144,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,3,,,
v1,mock-3676466999-527872e4,3009,144,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,1,,,
v1,mock-3676466999-527872e4,3033,144,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,3,,,
v1,mock-3676466999-527872e4,3102,147,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,3,,,
v1,mock-3676466999-527872e4,3138,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,6,,,
v1,mock-3676466999-527872e4,3139,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,8,,,
v1,mock-3676466999-527872e4,3140,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,9,,,
v1,mock-3676466999-527872e4,3141,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,12,,,
v1,mock-3676466999-527872e4,3142,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,16,,,
v1,mock-3676466999-527872e4,3143,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,18,,,
v1,mock-3676466999-527872e4,3144,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,19,,,
v1,mock-3676466999-527872e4,3145,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,21,,,
v1,mock-3676466999-527872e4,3146,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,23,,,
v1,mock-3676466999-527872e4,3147,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,24,,,
v1,mock-3676466999-527872e4,3148,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,28,,,
v1,mock-3676466999-527872e4,3149,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,29,,,
v1,mock-3676466999-527872e4,3150,150,PROPERTY_PURCHASED,,Claude Opus 4.8,,,34,,,
v1,mock-3676466999-527872e4,3221,155,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,1,,,
v1,mock-3676466999-527872e4,3227,155,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,3,,,
v1,mock-3676466999-527872e4,3332,165,PROPERTY_PURCHASED,,Claude Opus 4.8,,,1,,,
v1,mock-3676466999-527872e4,3333,165,PROPERTY_PURCHASED,,Claude Opus 4.8,,,3,,,
v1,mock-3676466999-527872e4,3334,165,PROPERTY_PURCHASED,,Claude Opus 4.8,,,5,,,
v1,mock-3676466999-527872e4,3335,165,PROPERTY_PURCHASED,,Claude Opus 4.8,,,15,,,
v1,mock-3676466999-527872e4,3336,165,PROPERTY_PURCHASED,,Claude Opus 4.8,,,25,,,
v1,mock-3676466999-527872e4,3337,165,PROPERTY_PURCHASED,,Claude Opus 4.8,,,26,,,
v1,mock-3676466999-527872e4,3338,165,PROPERTY_PURCHASED,,Claude Opus 4.8,,,35,,,
