schema_version,run_id,seq,turn_index,event_type,decision_id,player_id,from_player_id,to_player_id,space_index,property_space,amount,reason
v1,mock-83265-81ed4937,2683,105,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,31,,,
v1,mock-83265-81ed4937,2689,105,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,32,,,
v1,mock-83265-81ed4937,2712,106,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,34,,320,
v1,mock-83265-81ed4937,2719,106,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,16,,,
v1,mock-83265-81ed4937,2725,106,HOUSE_BUILT,,OpenAI GPT 5.5,,,31,,2,
v1,mock-83265-81ed4937,2726,106,HOUSE_BUILT,,OpenAI GPT 5.5,,,32,,2,
v1,mock-83265-81ed4937,2727,106,HOUSE_BUILT,,OpenAI GPT 5.5,,,34,,2,
v1,mock-83265-81ed4937,2733,106,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,29,,,
v1,mock-83265-81ed4937,2739,106,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,23,,,
v1,mock-83265-81ed4937,2745,106,HOUSE_BUILT,,OpenAI GPT 5.5,,,34,,1,
v1,mock-83265-81ed4937,2751,106,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,19,,,
v1,mock-83265-81ed4937,2757,106,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,5,,,
v1,mock-83265-81ed4937,2763,106,HOUSE_BUILT,,OpenAI GPT 5.5,,,31,,1,
v1,mock-83265-81ed4937,2814,110,HOUSE_BUILT,,OpenAI GPT 5.5,,,32,,1,
v1,mock-83265-81ed4937,2842,113,PROPERTY_MORTGAGED,,Grok 4.3,,,15,,,
v1,mock-83265-81ed4937,2848,113,PROPERTY_MORTGAGED,,Grok 4.3,,,35,,,
v1,mock-83265-81ed4937,2852,113,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,15,,,
v1,mock-83265-81ed4937,2853,113,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,26,,,
v1,mock-83265-81ed4937,2854,113,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,27,,,
v1,mock-83265-81ed4937,2855,113,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,35,,,
v1,mock-83265-81ed4937,2865,114,HOUSE_SOLD,,OpenAI GPT 5.5,,,31,,1,
v1,mock-83265-81ed4937,2866,114,HOTEL_SOLD,,OpenAI GPT 5.5,,,11,,1,
v1,mock-83265-81ed4937,2901,116,HOTEL_SOLD,,OpenAI GPT 5.5,,,13,,1,
v1,mock-83265-81ed4937,2902,116,HOTEL_SOLD,,OpenAI GPT 5.5,,,14,,1,
v1,mock-83265-81ed4937,2928,116,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,35,,,
v1,mock-83265-81ed4937,2964,119,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,35,,,
v1,mock-83265-81ed4937,3121,126,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,12,,,
v1,mock-83265-81ed4937,3122,126,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,28,,,
v1,mock-83265-81ed4937,3123,126,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,37,,,
v1,mock-83265-81ed4937,3124,126,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,39,,,
v1,mock-83265-81ed4937,3162,130,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,15,,,
v1,mock-83265-81ed4937,3168,130,HOTEL_BUILT,,OpenAI GPT 5.5,,,11,,1,
v1,mock-83265-81ed4937,3169,130,HOTEL_BUILT,,OpenAI GPT 5.5,,,13,,1,
v1,mock-83265-81ed4937,3170,130,HOTEL_BUILT,,OpenAI GPT 5.5,,,14,,1,
v1,mock-83265-81ed4937,3195,132,HOUSE_BUILT,,OpenAI GPT 5.5,,,31,,1,
v1,mock-83265-81ed4937,3201,132,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,15,,,
v1,mock-83265-81ed4937,3242,136,HOUSE_BUILT,,OpenAI GPT 5.5,,,32,,1,
v1,mock-83265-81ed4937,3259,137,HOTEL_BUILT,,Claude Opus 4.8,,,6,,1,
v1,mock-83265-81ed4937,3260,137,HOTEL_BUILT,,Claude Opus 4.8,,,8,,1,
v1,mock-83265-81ed4937,3261,137,HOTEL_BUILT,,Claude Opus 4.8,,,9,,1,
v1,mock-83265-81ed4937,3278,138,HOUSE_BUILT,,OpenAI GPT 5.5,,,34,,1,
v1,mock-83265-81ed4937,3284,138,HOUSE_BUILT,,OpenAI GPT 5.5,,,31,,1,
v1,mock-83265-81ed4937,3443,152,HOTEL_BUILT,,OpenAI GPT 5.5,,,34,,1,
v1,mock-83265-81ed4937,3573,163,HOTEL_SOLD,,OpenAI GPT 5.5,,,34,,1,
v1,mock-83265-81ed4937,3574,163,HOTEL_SOLD,,OpenAI GPT 5.5,,,11,,1,
v1,mock-83265-81ed4937,3575,163,HOTEL_SOLD,,OpenAI GPT 5.5,,,13,,1,
v1,mock-83265-81ed4937,3576,163,HOTEL_SOLD,,OpenAI GPT 5.5,,,14,,1,
v1,mock-83265-81ed4937,3577,163,HOTEL_SOLD,,OpenAI GPT 5.5,,,1,,1,
v1,mock-83265-81ed4937,3578,163,HOTEL_SOLD,,OpenAI GPT 5.5,,,3,,1,
v1,mock-83265-81ed4937,3668,169,HOUSE_SOLD,,OpenAI GPT 5.5,,,1,,4,
v1,mock-83265-81ed4937,3669,169,HOUSE_SOLD,,OpenAI GPT 5.5,,,3,,4,
v1,mock-83265-81ed4937,3675,169,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,3,,,
v1,mock-83265-81ed4937,3681,169,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,1,,,
v1,mock-83265-81ed4937,3687,169,HOTEL_BUILT,,OpenAI GPT 5.5,,,34,,1,
v1,mock-83265-81ed4937,3717,172,HOUSE_SOLD,,OpenAI GPT 5.5,,,11,,2,
v1,mock-83265-81ed4937,3718,172,HOUSE_SOLD,,OpenAI GPT 5.5,,,13,,2,
v1,mock-83265-81ed4937,3719,172,HOUSE_SOLD,,OpenAI GPT 5.5,,,14,,2,
v1,mock-83265-81ed4937,3728,172,HOUSE_SOLD,,OpenAI GPT 5.5,,,11,,2,
v1,mock-83265-81ed4937,3729,172,HOUSE_SOLD,,OpenAI GPT 5.5,,,13,,2,
v1,mock-83265-81ed4937,3730,172,HOUSE_SOLD,,OpenAI GPT 5.5,,,14,,2,
v1,mock-83265-81ed4937,3736,172,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,14,,,
v1,mock-83265-81ed4937,3742,172,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,11,,,
v1,mock-83265-81ed4937,3748,172,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,13,,,
v1,mock-83265-81ed4937,3774,174,HOTEL_BUILT,,OpenAI GPT 5.5,,,31,,1,
v1,mock-83265-81ed4937,3775,174,HOTEL_BUILT,,OpenAI GPT 5.5,,,32,,1,
v1,mock-83265-81ed4937,3816,178,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-83265-81ed4937,3822,178,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,37,,,
v1,mock-83265-81ed4937,3828,178,HOUSE_BUILT,,OpenAI GPT 5.5,,,37,,2,
v1,mock-83265-81ed4937,3829,178,HOUSE_BUILT,,OpenAI GPT 5.5,,,39,,2,
v1,mock-83265-81ed4937,3857,180,HOUSE_BUILT,,OpenAI GPT 5.5,,,39,,1,
v1,mock-83265-81ed4937,3863,180,HOUSE_BUILT,,OpenAI GPT 5.5,,,37,,1,
v1,mock-83265-81ed4937,3931,187,HOUSE_BUILT,,OpenAI GPT 5.5,,,39,,1,
v1,mock-83265-81ed4937,3963,190,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,6,,,
v1,mock-83265-81ed4937,3964,190,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,8,,,
v1,mock-83265-81ed4937,3965,190,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,9,,,
v1,mock-83265-81ed4937,3966,190,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,18,,,
v1,mock-83265-81ed4937,3967,190,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,21,,,
v1,mock-83265-81ed4937,3968,190,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,24,,,
v1,mock-83265-81ed4937,3969,190,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,25,,,
