call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
572,mock-83265-81ed4937,mock-83265-81ed4937-dec-000551,0,172,LIQUIDATION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4337,3536,3387,7873,0,0.127765,97801,False,False,,,200,gen-1780885955-S4gj8C7TeReCAqhM8HMQ
499,mock-83265-81ed4937,mock-83265-81ed4937-dec-000478,0,130,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3814,3622,3457,7436,0,0.12773,91760,False,False,,,200,gen-1780883366-7ZIHVQirjxHe6z6ZodCz
93,mock-83265-81ed4937,mock-83265-81ed4937-dec-000090,0,31,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6649,3673,407,10322,0,0.12507,58748,False,False,,,200,gen-1780873966-9Vv5lDPs5rxYsO71hasm
420,mock-83265-81ed4937,mock-83265-81ed4937-dec-000401,0,105,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3696,3543,3388,7239,0,0.12477,94326,False,False,,,200,gen-1780880187-J1KyQ2jQqXLZkDEeTNg7
432,mock-83265-81ed4937,mock-83265-81ed4937-dec-000413,0,106,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4127,3414,3319,7541,0,0.123055,107969,False,False,,,200,gen-1780880583-4MsNu3y8XPdxKhe1UuVQ
481,mock-83265-81ed4937,mock-83265-81ed4937-dec-000460,0,123,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4193,3315,3106,7508,0,0.120415,101138,False,False,,,200,gen-1780882714-9SUtIgcXWpCUgTgq2R7U
305,mock-83265-81ed4937,mock-83265-81ed4937-dec-000295,0,79,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7868,3221,430,11089,0,0.119865,49223,False,False,,,200,gen-1780876893-gNQxE9mQntntUUm164Xb
403,mock-83265-81ed4937,mock-83265-81ed4937-dec-000387,0,99,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3804,3339,3168,7143,0,0.11919,92024,True,False,,,200,gen-1780879666-49H0wKJ6oOKwTUztwaEF
459,mock-83265-81ed4937,mock-83265-81ed4937-dec-000438,0,116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3808,3327,3190,7135,0,0.11885,89329,False,False,,,200,gen-1780881668-l6s3hkcVUDKylX1FAogN
562,mock-83265-81ed4937,mock-83265-81ed4937-dec-000541,0,167,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4277,3223,2983,7500,0,0.118075,84200,False,False,,,200,gen-1780885617-m6MhkfMPl27thkB3BXeD
328,mock-83265-81ed4937,mock-83265-81ed4937-dec-000317,0,79,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4973,2992,2814,7965,0,0.114625,81947,False,False,,,200,gen-1780877632-u8BJqakeR9Oa5x9r2KjW
452,mock-83265-81ed4937,mock-83265-81ed4937-dec-000432,1,114,LIQUIDATION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3603,3685,3547,7288,3328,0.113589,89759,True,False,,,200,gen-1780881208-3cjH50YAyczolQLeu6DK
458,mock-83265-81ed4937,mock-83265-81ed4937-dec-000437,0,116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3624,3181,3048,6805,0,0.11355,103465,False,False,,,200,gen-1780881564-5Bn3ljjeGEYpdiVfq2cc
518,mock-83265-81ed4937,mock-83265-81ed4937-dec-000497,0,142,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3701,3135,2987,6836,0,0.112555,81675,False,False,,,200,gen-1780884086-TGFcwDRaTtk9Jp8OMlaW
142,mock-83265-81ed4937,mock-83265-81ed4937-dec-000136,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3582,3133,2977,6715,0,0.1119,83401,False,False,,,200,gen-1780874633-cJQSGRSOchOmgA5Eb67t
401,mock-83265-81ed4937,mock-83265-81ed4937-dec-000386,0,99,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3811,3091,2933,6902,0,0.111785,80066,True,False,,,200,gen-1780879534-mDU4DKBDk8hk5q91IfUp
