schema_version,run_id,seq,turn_index,event_type,decision_id,player_id,delta,reason,from_player_id,to_player_id,amount,payer_delta,receiver_delta
v1,mock-64394-c3bb8d94,640,39,CASH_CHANGED,,OpenAI GPT 5.4 mini,-150,buy_property,,,,,
v1,mock-64394-c3bb8d94,682,41,CASH_CHANGED,,Gemini 3.5 Flash,-260,buy_property,,,,,
v1,mock-64394-c3bb8d94,691,42,CASH_CHANGED,,Gemini 3.5 Flash,-100,TAX_LUXURY,,,,,
v1,mock-64394-c3bb8d94,710,43,CASH_CHANGED,,Gemini 3.5 Flash,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,711,43,CASH_CHANGED,,Gemini 3.5 Flash,-200,TAX_INCOME,,,,,
v1,mock-64394-c3bb8d94,720,44,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,726,44,CASH_CHANGED,,Grok 4.3,-60,buy_property,,,,,
v1,mock-64394-c3bb8d94,736,45,CASH_CHANGED,,OpenAI GPT 5.4 mini,20,INCOME_TAX_REFUND_COLLECT_20,,,,,
v1,mock-64394-c3bb8d94,798,48,CASH_CHANGED,,Grok 4.3,-100,buy_property,,,,,
v1,mock-64394-c3bb8d94,807,49,CASH_CHANGED,,OpenAI GPT 5.4 mini,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,813,49,CASH_CHANGED,,OpenAI GPT 5.4 mini,-60,buy_property,,,,,
v1,mock-64394-c3bb8d94,854,50,CASH_CHANGED,,Claude Haiku 4.5,-20,RENT,,,,,
v1,mock-64394-c3bb8d94,855,50,CASH_CHANGED,,OpenAI GPT 5.4 mini,20,RENT,,,,,
v1,mock-64394-c3bb8d94,856,50,RENT_PAID,,,,,Claude Haiku 4.5,OpenAI GPT 5.4 mini,20,-20,20
v1,mock-64394-c3bb8d94,865,51,CASH_CHANGED,,Gemini 3.5 Flash,-50,RENT,,,,,
v1,mock-64394-c3bb8d94,866,51,CASH_CHANGED,,OpenAI GPT 5.4 mini,50,RENT,,,,,
v1,mock-64394-c3bb8d94,867,51,RENT_PAID,,,,,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,50,-50,50
v1,mock-64394-c3bb8d94,888,51,CASH_CHANGED,,Claude Haiku 4.5,-180,TRADE_CASH,,,,,
v1,mock-64394-c3bb8d94,889,51,CASH_CHANGED,,Gemini 3.5 Flash,180,TRADE_CASH,,,,,
v1,mock-64394-c3bb8d94,904,52,CASH_CHANGED,,Grok 4.3,-140,buy_property,,,,,
v1,mock-64394-c3bb8d94,913,53,CASH_CHANGED,,OpenAI GPT 5.4 mini,-8,RENT,,,,,
v1,mock-64394-c3bb8d94,914,53,CASH_CHANGED,,Claude Haiku 4.5,8,RENT,,,,,
v1,mock-64394-c3bb8d94,915,53,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Claude Haiku 4.5,8,-8,8
v1,mock-64394-c3bb8d94,939,54,CASH_CHANGED,,Claude Haiku 4.5,-200,buy_property,,,,,
v1,mock-64394-c3bb8d94,948,55,CASH_CHANGED,,Gemini 3.5 Flash,-18,RENT,,,,,
v1,mock-64394-c3bb8d94,949,55,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-64394-c3bb8d94,950,55,RENT_PAID,,,,,Gemini 3.5 Flash,Grok 4.3,18,-18,18
v1,mock-64394-c3bb8d94,960,56,CASH_CHANGED,,Grok 4.3,200,BANK_ERROR_COLLECT_200,,,,,
v1,mock-64394-c3bb8d94,970,57,CASH_CHANGED,,Claude Haiku 4.5,-10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-64394-c3bb8d94,971,57,CASH_CHANGED,,OpenAI GPT 5.4 mini,10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-64394-c3bb8d94,972,57,CASH_CHANGED,,Gemini 3.5 Flash,-10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-64394-c3bb8d94,973,57,CASH_CHANGED,,OpenAI GPT 5.4 mini,10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-64394-c3bb8d94,974,57,CASH_CHANGED,,Grok 4.3,-10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-64394-c3bb8d94,975,57,CASH_CHANGED,,OpenAI GPT 5.4 mini,10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-64394-c3bb8d94,984,58,CASH_CHANGED,,Claude Haiku 4.5,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,985,58,CASH_CHANGED,,Claude Haiku 4.5,-6,RENT,,,,,
v1,mock-64394-c3bb8d94,986,58,CASH_CHANGED,,Grok 4.3,6,RENT,,,,,
v1,mock-64394-c3bb8d94,987,58,RENT_PAID,,,,,Claude Haiku 4.5,Grok 4.3,6,-6,6
v1,mock-64394-c3bb8d94,1001,59,CASH_CHANGED,,Gemini 3.5 Flash,-220,buy_property,,,,,
v1,mock-64394-c3bb8d94,1062,59,CASH_CHANGED,,OpenAI GPT 5.4 mini,-305,TRADE_CASH,,,,,
v1,mock-64394-c3bb8d94,1063,59,CASH_CHANGED,,Gemini 3.5 Flash,305,TRADE_CASH,,,,,
v1,mock-64394-c3bb8d94,1074,60,CASH_CHANGED,,Gemini 3.5 Flash,-50,RENT,,,,,
v1,mock-64394-c3bb8d94,1075,60,CASH_CHANGED,,OpenAI GPT 5.4 mini,50,RENT,,,,,
v1,mock-64394-c3bb8d94,1076,60,RENT_PAID,,,,,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,50,-50,50
v1,mock-64394-c3bb8d94,1085,61,CASH_CHANGED,,Grok 4.3,-20,RENT,,,,,
v1,mock-64394-c3bb8d94,1086,61,CASH_CHANGED,,OpenAI GPT 5.4 mini,20,RENT,,,,,
v1,mock-64394-c3bb8d94,1087,61,RENT_PAID,,,,,Grok 4.3,OpenAI GPT 5.4 mini,20,-20,20
v1,mock-64394-c3bb8d94,1096,62,CASH_CHANGED,,OpenAI GPT 5.4 mini,-22,RENT,,,,,
v1,mock-64394-c3bb8d94,1097,62,CASH_CHANGED,,Gemini 3.5 Flash,22,RENT,,,,,
v1,mock-64394-c3bb8d94,1098,62,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,22,-22,22
v1,mock-64394-c3bb8d94,1183,63,CASH_CHANGED,,Grok 4.3,-175,auction_bid,,,,,
v1,mock-64394-c3bb8d94,1193,64,CASH_CHANGED,,Claude Haiku 4.5,-20,RENT,,,,,
v1,mock-64394-c3bb8d94,1194,64,CASH_CHANGED,,OpenAI GPT 5.4 mini,20,RENT,,,,,
v1,mock-64394-c3bb8d94,1195,64,RENT_PAID,,,,,Claude Haiku 4.5,OpenAI GPT 5.4 mini,20,-20,20
v1,mock-64394-c3bb8d94,1204,65,CASH_CHANGED,,Claude Haiku 4.5,-26,RENT,,,,,
v1,mock-64394-c3bb8d94,1205,65,CASH_CHANGED,,Gemini 3.5 Flash,26,RENT,,,,,
v1,mock-64394-c3bb8d94,1206,65,RENT_PAID,,,,,Claude Haiku 4.5,Gemini 3.5 Flash,26,-26,26
v1,mock-64394-c3bb8d94,1215,66,CASH_CHANGED,,Gemini 3.5 Flash,-100,TAX_LUXURY,,,,,
v1,mock-64394-c3bb8d94,1224,67,CASH_CHANGED,,Gemini 3.5 Flash,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1225,67,CASH_CHANGED,,Gemini 3.5 Flash,-50,RENT,,,,,
v1,mock-64394-c3bb8d94,1226,67,CASH_CHANGED,,OpenAI GPT 5.4 mini,50,RENT,,,,,
v1,mock-64394-c3bb8d94,1227,67,RENT_PAID,,,,,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,50,-50,50
v1,mock-64394-c3bb8d94,1237,68,CASH_CHANGED,,Grok 4.3,-100,HOSPITAL_FEES_PAY_100,,,,,
v1,mock-64394-c3bb8d94,1248,69,CASH_CHANGED,,OpenAI GPT 5.4 mini,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1295,71,CASH_CHANGED,,Claude Haiku 4.5,-28,RENT,,,,,
v1,mock-64394-c3bb8d94,1296,71,CASH_CHANGED,,Gemini 3.5 Flash,28,RENT,,,,,
v1,mock-64394-c3bb8d94,1297,71,RENT_PAID,,,,,Claude Haiku 4.5,Gemini 3.5 Flash,28,-28,28
v1,mock-64394-c3bb8d94,1313,73,CASH_CHANGED,,Gemini 3.5 Flash,-70,RENT,,,,,
v1,mock-64394-c3bb8d94,1314,73,CASH_CHANGED,,OpenAI GPT 5.4 mini,70,RENT,,,,,
v1,mock-64394-c3bb8d94,1315,73,RENT_PAID,,,,,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,70,-70,70
v1,mock-64394-c3bb8d94,1324,74,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1333,75,CASH_CHANGED,,OpenAI GPT 5.4 mini,-18,RENT,,,,,
v1,mock-64394-c3bb8d94,1334,75,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-64394-c3bb8d94,1335,75,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Grok 4.3,18,-18,18
v1,mock-64394-c3bb8d94,1361,75,CASH_CHANGED,,OpenAI GPT 5.4 mini,-460,TRADE_CASH,,,,,
v1,mock-64394-c3bb8d94,1362,75,CASH_CHANGED,,Gemini 3.5 Flash,460,TRADE_CASH,,,,,
v1,mock-64394-c3bb8d94,1375,76,CASH_CHANGED,,Claude Haiku 4.5,-50,JAIL_FINE,,,,,
v1,mock-64394-c3bb8d94,1379,76,CASH_CHANGED,,Claude Haiku 4.5,50,SALE_OF_STOCK_COLLECT_50,,,,,
v1,mock-64394-c3bb8d94,1388,77,CASH_CHANGED,,Gemini 3.5 Flash,-18,RENT,,,,,
v1,mock-64394-c3bb8d94,1389,77,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-64394-c3bb8d94,1390,77,RENT_PAID,,,,,Gemini 3.5 Flash,Grok 4.3,18,-18,18
v1,mock-64394-c3bb8d94,1407,79,CASH_CHANGED,,OpenAI GPT 5.4 mini,-26,RENT,,,,,
v1,mock-64394-c3bb8d94,1408,79,CASH_CHANGED,,Gemini 3.5 Flash,26,RENT,,,,,
v1,mock-64394-c3bb8d94,1409,79,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,26,-26,26
v1,mock-64394-c3bb8d94,1419,80,CASH_CHANGED,,Claude Haiku 4.5,-15,PAY_POOR_TAX_15,,,,,
v1,mock-64394-c3bb8d94,1428,81,CASH_CHANGED,,Gemini 3.5 Flash,-22,RENT,,,,,
v1,mock-64394-c3bb8d94,1429,81,CASH_CHANGED,,OpenAI GPT 5.4 mini,22,RENT,,,,,
v1,mock-64394-c3bb8d94,1430,81,RENT_PAID,,,,,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,22,-22,22
v1,mock-64394-c3bb8d94,1444,82,CASH_CHANGED,,Gemini 3.5 Flash,-400,buy_property,,,,,
v1,mock-64394-c3bb8d94,1466,85,CASH_CHANGED,,OpenAI GPT 5.4 mini,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1485,87,CASH_CHANGED,,Gemini 3.5 Flash,-12,RENT,,,,,
v1,mock-64394-c3bb8d94,1486,87,CASH_CHANGED,,Claude Haiku 4.5,12,RENT,,,,,
v1,mock-64394-c3bb8d94,1487,87,RENT_PAID,,,,,Gemini 3.5 Flash,Claude Haiku 4.5,12,-12,12
v1,mock-64394-c3bb8d94,1497,88,CASH_CHANGED,,Grok 4.3,100,INHERIT_100,,,,,
v1,mock-64394-c3bb8d94,1506,89,CASH_CHANGED,,Grok 4.3,-100,TAX_LUXURY,,,,,
v1,mock-64394-c3bb8d94,1515,90,CASH_CHANGED,,OpenAI GPT 5.4 mini,-36,RENT,,,,,
v1,mock-64394-c3bb8d94,1516,90,CASH_CHANGED,,Gemini 3.5 Flash,36,RENT,,,,,
v1,mock-64394-c3bb8d94,1517,90,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,36,-36,36
v1,mock-64394-c3bb8d94,1528,91,CASH_CHANGED,,Claude Haiku 4.5,-50,JAIL_FINE,,,,,
v1,mock-64394-c3bb8d94,1531,91,CASH_CHANGED,,Claude Haiku 4.5,-18,RENT,,,,,
v1,mock-64394-c3bb8d94,1532,91,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-64394-c3bb8d94,1533,91,RENT_PAID,,,,,Claude Haiku 4.5,Grok 4.3,18,-18,18
v1,mock-64394-c3bb8d94,1542,92,CASH_CHANGED,,Gemini 3.5 Flash,-18,RENT,,,,,
v1,mock-64394-c3bb8d94,1543,92,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-64394-c3bb8d94,1544,92,RENT_PAID,,,,,Gemini 3.5 Flash,Grok 4.3,18,-18,18
v1,mock-64394-c3bb8d94,1553,93,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1570,95,CASH_CHANGED,,Claude Haiku 4.5,-24,RENT,,,,,
v1,mock-64394-c3bb8d94,1571,95,CASH_CHANGED,,OpenAI GPT 5.4 mini,24,RENT,,,,,
v1,mock-64394-c3bb8d94,1572,95,RENT_PAID,,,,,Claude Haiku 4.5,OpenAI GPT 5.4 mini,24,-24,24
v1,mock-64394-c3bb8d94,1590,97,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1599,98,CASH_CHANGED,,OpenAI GPT 5.4 mini,-22,RENT,,,,,
v1,mock-64394-c3bb8d94,1600,98,CASH_CHANGED,,Gemini 3.5 Flash,22,RENT,,,,,
v1,mock-64394-c3bb8d94,1601,98,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,22,-22,22
v1,mock-64394-c3bb8d94,1621,99,CASH_CHANGED,,Claude Haiku 4.5,-50,SCHOOL_FEES_PAY_50,,,,,
v1,mock-64394-c3bb8d94,1632,100,CASH_CHANGED,,Gemini 3.5 Flash,-50,JAIL_FINE,,,,,
v1,mock-64394-c3bb8d94,1635,100,CASH_CHANGED,,Gemini 3.5 Flash,-16,RENT,,,,,
v1,mock-64394-c3bb8d94,1636,100,CASH_CHANGED,,OpenAI GPT 5.4 mini,16,RENT,,,,,
v1,mock-64394-c3bb8d94,1637,100,RENT_PAID,,,,,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,16,-16,16
v1,mock-64394-c3bb8d94,1647,101,CASH_CHANGED,,Grok 4.3,100,LIFE_INSURANCE_COLLECT_100,,,,,
v1,mock-64394-c3bb8d94,1667,103,CASH_CHANGED,,OpenAI GPT 5.4 mini,100,HOLIDAY_FUND_RECEIVE_100,,,,,
v1,mock-64394-c3bb8d94,1686,104,CASH_CHANGED,,Claude Haiku 4.5,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1687,104,CASH_CHANGED,,Claude Haiku 4.5,-2,RENT,,,,,
v1,mock-64394-c3bb8d94,1688,104,CASH_CHANGED,,Grok 4.3,2,RENT,,,,,
v1,mock-64394-c3bb8d94,1689,104,RENT_PAID,,,,,Claude Haiku 4.5,Grok 4.3,2,-2,2
v1,mock-64394-c3bb8d94,1698,105,CASH_CHANGED,,Gemini 3.5 Flash,-50,RENT,,,,,
v1,mock-64394-c3bb8d94,1699,105,CASH_CHANGED,,Claude Haiku 4.5,50,RENT,,,,,
v1,mock-64394-c3bb8d94,1700,105,RENT_PAID,,,,,Gemini 3.5 Flash,Claude Haiku 4.5,50,-50,50
v1,mock-64394-c3bb8d94,1709,106,CASH_CHANGED,,Grok 4.3,-18,RENT,,,,,
v1,mock-64394-c3bb8d94,1710,106,CASH_CHANGED,,OpenAI GPT 5.4 mini,18,RENT,,,,,
v1,mock-64394-c3bb8d94,1711,106,RENT_PAID,,,,,Grok 4.3,OpenAI GPT 5.4 mini,18,-18,18
v1,mock-64394-c3bb8d94,1726,108,CASH_CHANGED,,OpenAI GPT 5.4 mini,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,1728,108,CASH_CHANGED,,OpenAI GPT 5.4 mini,-50,DOCTOR_FEE_PAY_50,,,,,
v1,mock-64394-c3bb8d94,1757,109,CASH_CHANGED,,Claude Haiku 4.5,-6,RENT,,,,,
v1,mock-64394-c3bb8d94,1758,109,CASH_CHANGED,,Grok 4.3,6,RENT,,,,,
v1,mock-64394-c3bb8d94,1759,109,RENT_PAID,,,,,Claude Haiku 4.5,Grok 4.3,6,-6,6
v1,mock-64394-c3bb8d94,1781,112,CASH_CHANGED,,OpenAI GPT 5.4 mini,-10,RENT,,,,,
v1,mock-64394-c3bb8d94,1782,112,CASH_CHANGED,,Claude Haiku 4.5,10,RENT,,,,,
v1,mock-64394-c3bb8d94,1783,112,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Claude Haiku 4.5,10,-10,10
v1,mock-64394-c3bb8d94,1822,113,CASH_CHANGED,,Claude Haiku 4.5,-16,RENT,,,,,
v1,mock-64394-c3bb8d94,1823,113,CASH_CHANGED,,OpenAI GPT 5.4 mini,16,RENT,,,,,
v1,mock-64394-c3bb8d94,1824,113,RENT_PAID,,,,,Claude Haiku 4.5,OpenAI GPT 5.4 mini,16,-16,16
v1,mock-64394-c3bb8d94,1852,116,CASH_CHANGED,,OpenAI GPT 5.4 mini,-14,RENT,,,,,
v1,mock-64394-c3bb8d94,1853,116,CASH_CHANGED,,Grok 4.3,14,RENT,,,,,
v1,mock-64394-c3bb8d94,1854,116,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Grok 4.3,14,-14,14
v1,mock-64394-c3bb8d94,1919,117,CASH_CHANGED,,OpenAI GPT 5.4 mini,-320,auction_bid,,,,,
v1,mock-64394-c3bb8d94,1929,118,CASH_CHANGED,,Claude Haiku 4.5,-28,RENT,,,,,
v1,mock-64394-c3bb8d94,1930,118,CASH_CHANGED,,Gemini 3.5 Flash,28,RENT,,,,,
v1,mock-64394-c3bb8d94,1931,118,RENT_PAID,,,,,Claude Haiku 4.5,Gemini 3.5 Flash,28,-28,28
v1,mock-64394-c3bb8d94,1940,119,CASH_CHANGED,,Gemini 3.5 Flash,-22,RENT,,,,,
v1,mock-64394-c3bb8d94,1941,119,CASH_CHANGED,,OpenAI GPT 5.4 mini,22,RENT,,,,,
v1,mock-64394-c3bb8d94,1942,119,RENT_PAID,,,,,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,22,-22,22
v1,mock-64394-c3bb8d94,1975,121,CASH_CHANGED,,OpenAI GPT 5.4 mini,-50,RENT,,,,,
v1,mock-64394-c3bb8d94,1976,121,CASH_CHANGED,,Claude Haiku 4.5,50,RENT,,,,,
v1,mock-64394-c3bb8d94,1977,121,RENT_PAID,,,,,OpenAI GPT 5.4 mini,Claude Haiku 4.5,50,-50,50
v1,mock-64394-c3bb8d94,1982,121,CASH_CHANGED,,OpenAI GPT 5.4 mini,-300,BUILD,,,,,
v1,mock-64394-c3bb8d94,1993,122,CASH_CHANGED,,Claude Haiku 4.5,-50,RENT,,,,,
v1,mock-64394-c3bb8d94,1994,122,CASH_CHANGED,,Gemini 3.5 Flash,50,RENT,,,,,
v1,mock-64394-c3bb8d94,1995,122,RENT_PAID,,,,,Claude Haiku 4.5,Gemini 3.5 Flash,50,-50,50
v1,mock-64394-c3bb8d94,2004,123,CASH_CHANGED,,Gemini 3.5 Flash,-50,RENT,,,,,
v1,mock-64394-c3bb8d94,2005,123,CASH_CHANGED,,Claude Haiku 4.5,50,RENT,,,,,
v1,mock-64394-c3bb8d94,2006,123,RENT_PAID,,,,,Gemini 3.5 Flash,Claude Haiku 4.5,50,-50,50
v1,mock-64394-c3bb8d94,2011,123,CASH_CHANGED,,Gemini 3.5 Flash,-200,BUILD,,,,,
v1,mock-64394-c3bb8d94,2021,124,CASH_CHANGED,,Grok 4.3,-18,RENT,,,,,
v1,mock-64394-c3bb8d94,2022,124,CASH_CHANGED,,OpenAI GPT 5.4 mini,18,RENT,,,,,
v1,mock-64394-c3bb8d94,2023,124,RENT_PAID,,,,,Grok 4.3,OpenAI GPT 5.4 mini,18,-18,18
v1,mock-64394-c3bb8d94,2040,126,CASH_CHANGED,,Claude Haiku 4.5,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,2041,126,CASH_CHANGED,,Claude Haiku 4.5,-6,RENT,,,,,
v1,mock-64394-c3bb8d94,2042,126,CASH_CHANGED,,Grok 4.3,6,RENT,,,,,
v1,mock-64394-c3bb8d94,2043,126,RENT_PAID,,,,,Claude Haiku 4.5,Grok 4.3,6,-6,6
v1,mock-64394-c3bb8d94,2061,128,CASH_CHANGED,,Grok 4.3,10,BEAUTY_CONTEST_COLLECT_10,,,,,
v1,mock-64394-c3bb8d94,2070,129,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-64394-c3bb8d94,2083,130,CASH_CHANGED,,OpenAI GPT 5.4 mini,30,MORTGAGE,,,,,
v1,mock-64394-c3bb8d94,2085,130,CASH_CHANGED,,OpenAI GPT 5.4 mini,-150,RENT,,,,,
