call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
200,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000200,0,80,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4744,3854,1436,8598,0,0.024014,35795,False,False,,,200,gen-1782793442-O8zb0mtuOslSEIbA9gI4
238,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000237,0,109,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4746,3580,1357,8326,0,0.022646,33639,False,False,,,200,gen-1782794011-w9z2iTVu487t7MWbENnT
125,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000125,0,51,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5116,3048,1395,8164,0,0.020356,33347,False,False,,,200,gen-1782792400-uByH8Q1A1bMMrkKlU5xB
232,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000232,0,108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3289,3990,3811,7279,0,0.02042175,32904,False,False,,,200,gen-1782793915-NSx6ujRwrIB7K4OqA0sY
146,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000146,0,59,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5140,1816,836,6956,0,0.01422,32091,False,False,,,200,gen-1782792754-fVrcrlBLCd0WALFUUR3k
216,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000216,0,95,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4432,3147,1418,7579,0,0.020167,31758,False,False,,,200,gen-1782793647-O22X6fEGISXy3AL75hzd
319,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000313,0,146,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4108,1689,1542,5797,512,0.0088199,31181,False,False,,,200,gen-1782795325-mKgh1ynn6YNKB2TjFY5g
329,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000322,0,150,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4722,3271,1014,7993,0,0.021077,29912,False,False,,,200,gen-1782795524-Xe2j26gq1PEQcAf8mxCL
242,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000241,0,112,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3458,4139,3988,7597,0,0.021219,29447,False,False,,,200,gen-1782794087-PbXRwhoOTdFnCe6dm8zX
264,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000262,0,117,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4645,2926,1155,7571,0,0.019275,28729,False,False,,,200,gen-1782794449-lZNcKi7rqUa8YM5TFPEF
189,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000189,0,75,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3446,3239,3106,6685,0,0.01716,28548,False,False,,,200,gen-1782793282-thOBiBjoM5RYkAg5kYzg
218,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000218,0,98,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3109,3758,3624,6867,0,0.01924275,28100,False,False,,,200,gen-1782793692-m1AMvZrDlThku9jCon3h
139,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000139,0,58,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5072,2518,1243,7590,0,0.017662,27737,False,False,,,200,gen-1782792659-uzKv6QWcadgvKrSxlahy
135,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000135,0,54,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5380,2769,1404,8149,0,0.019225,27287,False,False,,,200,gen-1782792608-mK4Q5zf3KNEj8fruTAMK
104,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000104,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3299,3178,3035,6477,0,0.01677525,26865,False,False,,,200,gen-1782792140-1PMRSNi1tb0InowyvzYU
259,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000258,0,117,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3557,2733,2669,6290,0,0.01496625,25765,False,False,,,200,gen-1782794373-qmzEoLNHRBi2N2Eft4Vc
304,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000298,1,134,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3698,2952,2867,6650,3328,0.0138111,25149,True,False,,,200,gen-1782795078-tggeszGR5uZPzYNV4mpK
252,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000251,0,117,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4460,1825,1176,6285,0,0.013585,25110,False,False,,,200,gen-1782794227-eMsTOBqvtcHENitwh5e0
59,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000059,0,31,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4376,2578,913,6954,0,0.017266,24703,False,False,,,200,gen-1782791626-4EaDeFfeZTwFRI92ETiq
109,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000109,0,46,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4740,2125,1056,6865,0,0.015365,24063,False,False,,,200,gen-1782792212-FeCfU9KlsC6mJj2eYfnL
