call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
19,mock-83265-81ed4937,mock-83265-81ed4937-dec-000018,0,11,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5204,410,57,5614,0,0.03627,6820,False,False,,,200,gen-1780872996-4ORZ4Rw28kBfpVgmxqz8
20,mock-83265-81ed4937,mock-83265-81ed4937-dec-000019,0,12,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,2676,178,94,2854,0,0.007488,3439,False,False,,,200,gen-1780873003-q33yVZUTACSHO3aF79R4
21,mock-83265-81ed4937,mock-83265-81ed4937-dec-000020,0,12,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3087,276,216,3363,0,0.009486,4457,False,False,,,200,gen-1780873007-BT9Vw02HvFcvuiAWd2Ea
22,mock-83265-81ed4937,mock-83265-81ed4937-dec-000021,0,13,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,2445,449,375,2894,128,0.00404435,4723,False,False,,,200,gen-1780873011-cRMg99AsnMqrrJeukqdM
23,mock-83265-81ed4937,mock-83265-81ed4937-dec-000022,0,13,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,2851,389,337,3240,128,0.00440185,3870,False,False,,,200,gen-1780873016-ZiwCr09pegjBWB6x6DSb
24,mock-83265-81ed4937,mock-83265-81ed4937-dec-000023,0,14,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2501,127,43,2628,0,0.016315,3518,False,False,,,200,gen-1780873020-CIwdM6H31oJsuyVKZ9rj
25,mock-83265-81ed4937,mock-83265-81ed4937-dec-000024,0,14,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2758,602,516,3360,0,0.03185,17968,False,False,,,200,gen-1780873024-moH8t1UZRFgAEBZ9aRuZ
26,mock-83265-81ed4937,mock-83265-81ed4937-dec-000025,0,15,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2800,304,215,3104,0,0.02312,10483,False,False,,,200,gen-1780873042-5lwi8EoRFfjJ49YFsi7U
27,mock-83265-81ed4937,mock-83265-81ed4937-dec-000026,0,16,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5003,372,84,5375,0,0.034315,6680,False,False,,,200,gen-1780873053-7jU5xCFXDKU5bGPmrJ6i
28,mock-83265-81ed4937,mock-83265-81ed4937-dec-000027,0,16,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5736,704,168,6440,0,0.04628,12044,False,False,,,200,gen-1780873059-I4RuS8X5YIXrNN1dRy6R
29,mock-83265-81ed4937,mock-83265-81ed4937-dec-000028,0,17,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3187,286,226,3473,0,0.009806,3610,False,False,,,200,gen-1780873072-7KjRHDLPfxyyjZ4JEo8d
30,mock-83265-81ed4937,mock-83265-81ed4937-dec-000029,0,18,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,2596,497,404,3093,128,0.0043531,4622,False,False,,,200,gen-1780873075-GHZoOhzpgW27IatnPbAk
31,mock-83265-81ed4937,mock-83265-81ed4937-dec-000030,0,18,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,stop,actual_openrouter_usage,3026,558,468,3584,128,0.0050431,4984,True,False,,,200,gen-1780873080-JIWU1JO2vYmml37WU7vc
32,mock-83265-81ed4937,mock-83265-81ed4937-dec-000030,1,18,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3054,366,303,3420,128,0.0045981,4399,True,False,,,200,gen-1780873085-3agLq0soBdmqY3F0iOrH
33,mock-83265-81ed4937,mock-83265-81ed4937-dec-000031,0,19,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2731,139,65,2870,0,0.017825,4659,False,False,,,200,gen-1780873090-okKBJEonjxphsckDJ7Pf
34,mock-83265-81ed4937,mock-83265-81ed4937-dec-000032,0,19,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2986,595,516,3581,0,0.03278,19422,False,False,,,200,gen-1780873095-YJ9jxgNvN3Geq6y01S2y
35,mock-83265-81ed4937,mock-83265-81ed4937-dec-000033,0,20,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5416,662,80,6078,0,0.04363,10227,False,False,,,200,gen-1780873114-AUO8I69x8WZ2EHFKHOLX
36,mock-83265-81ed4937,mock-83265-81ed4937-dec-000034,0,20,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6243,825,219,7068,0,0.05184,13172,False,False,,,200,gen-1780873125-sJuRQI7c9rwEeOVeWxXi
37,mock-83265-81ed4937,mock-83265-81ed4937-dec-000035,0,21,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3321,407,332,3728,0,0.011526,5136,False,False,,,200,gen-1780873138-mSXzpxVfOtzu2agji0KN
38,mock-83265-81ed4937,mock-83265-81ed4937-dec-000036,0,22,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3358,333,271,3691,0,0.010712,4593,False,False,,,200,gen-1780873143-yqJtJHb2V3tLmB2K09Gy
39,mock-83265-81ed4937,mock-83265-81ed4937-dec-000037,0,23,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3082,325,235,3407,0,0.010064,3918,False,False,,,200,gen-1780873148-tauPsjV5Zj88CrLnYJhQ
40,mock-83265-81ed4937,mock-83265-81ed4937-dec-000038,0,23,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3456,367,309,3823,0,0.011316,4668,False,False,,,200,gen-1780873152-OPd4EdS7Wp8XwMUwsg1p
41,mock-83265-81ed4937,mock-83265-81ed4937-dec-000039,0,24,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,stop,actual_openrouter_usage,3111,599,527,3710,128,0.00525185,4741,True,False,,,200,gen-1780873157-mXneU0gHnjI45PrvZlZn
42,mock-83265-81ed4937,mock-83265-81ed4937-dec-000039,1,24,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3139,390,336,3529,128,0.00476435,3888,True,False,,,200,gen-1780873162-j5wEgEzEXAYh4jiOqt1q
43,mock-83265-81ed4937,mock-83265-81ed4937-dec-000040,0,25,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2818,123,41,2941,0,0.01778,3921,False,False,,,200,gen-1780873166-BILniqSrfmVxX7X90M4r
44,mock-83265-81ed4937,mock-83265-81ed4937-dec-000041,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3072,678,516,3750,0,0.0357,19603,False,False,,,200,gen-1780873170-IeMKCawmFnutxRZDcQMo
45,mock-83265-81ed4937,mock-83265-81ed4937-dec-000042,0,25,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6391,969,203,7360,0,0.05618,15119,False,False,,,200,gen-1780873190-6d6qtjPGyYt9mP7xS1vA
46,mock-83265-81ed4937,mock-83265-81ed4937-dec-000043,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3197,1205,1034,4402,0,0.052135,34628,False,False,,,200,gen-1780873205-PuAm1mWlCRknzE8eWn1a
47,mock-83265-81ed4937,mock-83265-81ed4937-dec-000044,0,25,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6650,2707,284,9357,0,0.100925,40174,False,False,,,200,gen-1780873240-NuaN1VpPQuUISmOd3lIB
48,mock-83265-81ed4937,mock-83265-81ed4937-dec-000045,0,25,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3348,617,516,3965,0,0.03525,17657,False,False,,,200,gen-1780873280-n5mTeCC2sUmJ5aFVl9gZ
49,mock-83265-81ed4937,mock-83265-81ed4937-dec-000046,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3509,655,516,4164,0,0.037195,19601,False,False,,,200,gen-1780873298-sYMwKB0rM0zxP7ERCGe7
50,mock-83265-81ed4937,mock-83265-81ed4937-dec-000047,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3546,1234,1138,4780,0,0.05475,36388,False,False,,,200,gen-1780873318-XfU0sIhL9DFXqD9vn17J
51,mock-83265-81ed4937,mock-83265-81ed4937-dec-000048,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3729,282,170,4011,0,0.027105,7230,False,False,,,200,gen-1780873355-cKtjmr6hasDLxnjeyv1o
52,mock-83265-81ed4937,mock-83265-81ed4937-dec-000049,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3570,623,516,4193,0,0.03654,18192,False,False,,,200,gen-1780873362-Sc4rXeEYyZenKL4qOaZC
53,mock-83265-81ed4937,mock-83265-81ed4937-dec-000050,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3730,1229,1110,4959,0,0.05552,32404,False,False,,,200,gen-1780873380-Mc3eAyAAOkmtJ94J51zO
54,mock-83265-81ed4937,mock-83265-81ed4937-dec-000051,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3612,485,383,4097,0,0.03261,13602,False,False,,,200,gen-1780873413-ww4QMLykgPOAfXXFFb7d
55,mock-83265-81ed4937,mock-83265-81ed4937-dec-000052,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3726,345,229,4071,0,0.02898,10833,False,False,,,200,gen-1780873427-s5NOqNrwL1F4pfFY7rdf
56,mock-83265-81ed4937,mock-83265-81ed4937-dec-000053,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3611,1201,1034,4812,0,0.054085,35478,False,False,,,200,gen-1780873438-xaonflwOgDpUN3ayKwcM
57,mock-83265-81ed4937,mock-83265-81ed4937-dec-000054,0,25,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7286,924,177,8210,0,0.05953,14038,False,False,,,200,gen-1780873473-y5aDhF3ZxHfrt71Ikh9t
58,mock-83265-81ed4937,mock-83265-81ed4937-dec-000055,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3745,2764,2588,6509,0,0.101645,79281,False,False,,,200,gen-1780873488-1cmIpdr3q97cVW64BrdH
59,mock-83265-81ed4937,mock-83265-81ed4937-dec-000056,0,25,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4069,814,614,4883,0,0.017906,8610,False,False,,,200,gen-1780873567-jDMIENfz7T0c7gZSeq6a
60,mock-83265-81ed4937,mock-83265-81ed4937-dec-000057,0,25,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3801,676,516,4477,0,0.039285,16632,False,False,,,200,gen-1780873576-mqYmUEez1snur4nWFGpr
61,mock-83265-81ed4937,mock-83265-81ed4937-dec-000058,0,25,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4329,617,429,4946,0,0.016062,6558,False,False,,,200,gen-1780873593-76lFQYjKn12nhAXDCDkC
62,mock-83265-81ed4937,mock-83265-81ed4937-dec-000059,0,25,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4064,1187,1034,5251,0,0.05593,28821,False,False,,,200,gen-1780873599-6gvoYsDrnvJ2jXzvhUh9
63,mock-83265-81ed4937,mock-83265-81ed4937-dec-000060,0,25,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4611,814,705,5425,0,0.01899,8888,False,False,,,200,gen-1780873628-C2Hl7tS5rempMC0eSpoN
64,mock-83265-81ed4937,mock-83265-81ed4937-dec-000061,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4245,666,516,4911,0,0.041205,18546,False,False,,,200,gen-1780873637-dMfz2JAyX2EIWYJebTGD
65,mock-83265-81ed4937,mock-83265-81ed4937-dec-000062,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4129,683,516,4812,0,0.041135,18189,False,False,,,200,gen-1780873656-QYn4qMhuydzUhqWRvpnj
66,mock-83265-81ed4937,mock-83265-81ed4937-dec-000063,0,25,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3924,550,475,4474,128,0.0061456,4877,False,False,,,200,gen-1780873674-J3ASMNTFT6NZC4ACUknS
67,mock-83265-81ed4937,mock-83265-81ed4937-dec-000064,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4066,696,516,4762,0,0.04121,19620,False,False,,,200,gen-1780873680-zghRhGBlg2mQxU0T0lrA
68,mock-83265-81ed4937,mock-83265-81ed4937-dec-000065,0,25,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3933,708,625,4641,128,0.00655185,7657,False,False,,,200,gen-1780873699-MivzixKua2CvXz4lcyek
69,mock-83265-81ed4937,mock-83265-81ed4937-dec-000066,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4029,690,516,4719,0,0.040845,17557,False,False,,,200,gen-1780873707-VvafWDxi8p6U5kzHGIN3
70,mock-83265-81ed4937,mock-83265-81ed4937-dec-000067,0,25,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7772,383,71,8155,0,0.048435,7072,False,False,,,200,gen-1780873725-m3cnxogrhUWRF7fESr03
71,mock-83265-81ed4937,mock-83265-81ed4937-dec-000068,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4109,1016,846,5125,0,0.051025,27192,False,False,,,200,gen-1780873732-GpIfQSeIj2PHeEyvVQdJ
72,mock-83265-81ed4937,mock-83265-81ed4937-dec-000069,0,25,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4373,612,496,4985,0,0.01609,7417,False,False,,,200,gen-1780873760-El0Tb7Ijju5mV6tvMaoT
73,mock-83265-81ed4937,mock-83265-81ed4937-dec-000070,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4254,298,184,4552,0,0.03021,8123,False,False,,,200,gen-1780873767-hPORShKI68ZcjJl8ogVY
74,mock-83265-81ed4937,mock-83265-81ed4937-dec-000071,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4170,664,516,4834,0,0.04077,17879,False,False,,,200,gen-1780873775-Y9SMfRLJPB5CZYOdrPJ0
75,mock-83265-81ed4937,mock-83265-81ed4937-dec-000072,0,25,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4435,323,226,4758,0,0.012746,4461,False,False,,,200,gen-1780873793-vRJQUHsdu6Eq7uksmZ6R
76,mock-83265-81ed4937,mock-83265-81ed4937-dec-000073,0,25,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4154,180,99,4334,0,0.02617,5280,False,False,,,200,gen-1780873798-I0DmfaCXy9Hb72WoHvsC
77,mock-83265-81ed4937,mock-83265-81ed4937-dec-000074,0,26,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4023,480,409,4503,0,0.034515,13086,False,False,,,200,gen-1780873803-uJzlaOIHQk36MvvSvXBt
78,mock-83265-81ed4937,mock-83265-81ed4937-dec-000075,0,27,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7849,754,313,8603,0,0.058095,14151,False,False,,,200,gen-1780873817-r5T7SDy7nhSl6ITQemN8
79,mock-83265-81ed4937,mock-83265-81ed4937-dec-000076,0,28,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7654,541,192,8195,0,0.051795,9438,False,False,,,200,gen-1780873831-fMV7lBrfABdPbxZfqnDK
80,mock-83265-81ed4937,mock-83265-81ed4937-dec-000077,0,29,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4190,514,434,4704,0,0.014548,5467,False,False,,,200,gen-1780873841-afN0BRC84Yk4lm5mNuRK
81,mock-83265-81ed4937,mock-83265-81ed4937-dec-000078,0,29,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4150,402,310,4552,0,0.013124,4275,False,False,,,200,gen-1780873846-xTSAxZMP6TZ3RN5WrPZT
82,mock-83265-81ed4937,mock-83265-81ed4937-dec-000079,0,29,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4115,583,479,4698,0,0.015226,6149,False,False,,,200,gen-1780873851-PiLlFMOKvsN0gOjIv5cO
83,mock-83265-81ed4937,mock-83265-81ed4937-dec-000080,0,30,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3634,561,494,4195,128,0.0058106,4900,False,False,,,200,gen-1780873857-Z5fcx3a54lGjIwu7lfCp
