turn_index,phase,active_player_id,player_id,cash,net_worth_estimate,position,in_jail,jail_turns,doubles_count,bankrupt,property_value,building_value,mortgage_liability,property_count,mortgaged_count,houses,hotels,snapshot_file
4,START_TURN,Grok 4.3,Claude Opus 4.8,1400,1500,8,False,0,0,False,100,0,0,1,0,0,0,turn_0004.json
4,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1700,1700,10,False,0,0,False,0,0,0,0,0,0,0,turn_0004.json
4,START_TURN,Grok 4.3,Grok 4.3,1500,1500,0,False,0,0,False,0,0,0,0,0,0,0,turn_0004.json
5,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,1360,1500,11,False,0,0,False,140,0,0,1,0,0,0,turn_0005.json
5,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,1400,1500,8,False,0,0,False,100,0,0,1,0,0,0,turn_0005.json
5,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1700,1700,10,False,0,0,False,0,0,0,0,0,0,0,turn_0005.json
5,START_TURN,OpenAI GPT 5.5,Grok 4.3,1500,1500,10,False,0,0,False,0,0,0,0,0,0,0,turn_0005.json
6,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,1160,1500,19,False,0,0,False,340,0,0,2,0,0,0,turn_0006.json
6,START_TURN,Claude Opus 4.8,Claude Opus 4.8,1400,1500,8,False,0,0,False,100,0,0,1,0,0,0,turn_0006.json
6,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1700,1700,10,False,0,0,False,0,0,0,0,0,0,0,turn_0006.json
6,START_TURN,Claude Opus 4.8,Grok 4.3,1500,1500,10,False,0,0,False,0,0,0,0,0,0,0,turn_0006.json
7,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,1160,1500,19,False,0,0,False,340,0,0,2,0,0,0,turn_0007.json
7,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,1240,1500,14,False,0,0,False,260,0,0,2,0,0,0,turn_0007.json
7,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1700,1700,10,False,0,0,False,0,0,0,0,0,0,0,turn_0007.json
7,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1500,1500,10,False,0,0,False,0,0,0,0,0,0,0,turn_0007.json
8,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,1160,1500,19,False,0,0,False,340,0,0,2,0,0,0,turn_0008.json
8,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,1240,1500,14,False,0,0,False,260,0,0,2,0,0,0,turn_0008.json
8,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1900,1900,0,False,0,1,False,0,0,0,0,0,0,0,turn_0008.json
8,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1500,1500,10,False,0,0,False,0,0,0,0,0,0,0,turn_0008.json
9,START_TURN,Grok 4.3,OpenAI GPT 5.5,1160,1500,19,False,0,0,False,340,0,0,2,0,0,0,turn_0009.json
9,START_TURN,Grok 4.3,Claude Opus 4.8,1240,1500,14,False,0,0,False,260,0,0,2,0,0,0,turn_0009.json
9,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1500,1900,39,False,0,0,False,400,0,0,1,0,0,0,turn_0009.json
9,START_TURN,Grok 4.3,Grok 4.3,1500,1500,10,False,0,0,False,0,0,0,0,0,0,0,turn_0009.json
10,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,1160,1500,19,False,0,0,False,340,0,0,2,0,0,0,turn_0010.json
10,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,1240,1500,14,False,0,0,False,260,0,0,2,0,0,0,turn_0010.json
10,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1500,1900,39,False,0,0,False,400,0,0,1,0,0,0,turn_0010.json
10,START_TURN,OpenAI GPT 5.5,Grok 4.3,1500,1500,20,False,0,0,False,0,0,0,0,0,0,0,turn_0010.json
11,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,960,1500,25,False,0,0,False,540,0,0,3,0,0,0,turn_0011.json
11,START_TURN,Claude Opus 4.8,Claude Opus 4.8,1240,1500,14,False,0,0,False,260,0,0,2,0,0,0,turn_0011.json
11,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1500,1900,39,False,0,0,False,400,0,0,1,0,0,0,turn_0011.json
11,START_TURN,Claude Opus 4.8,Grok 4.3,1500,1500,20,False,0,0,False,0,0,0,0,0,0,0,turn_0011.json
12,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,960,1500,25,False,0,0,False,540,0,0,3,0,0,0,turn_0012.json
12,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,1020,1500,21,False,0,0,False,480,0,0,3,0,0,0,turn_0012.json
12,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1500,1900,39,False,0,0,False,400,0,0,1,0,0,0,turn_0012.json
12,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1500,1500,20,False,0,0,False,0,0,0,0,0,0,0,turn_0012.json
13,START_TURN,Grok 4.3,OpenAI GPT 5.5,960,1500,25,False,0,0,False,540,0,0,3,0,0,0,turn_0013.json
13,START_TURN,Grok 4.3,Claude Opus 4.8,1020,1500,21,False,0,0,False,480,0,0,3,0,0,0,turn_0013.json
13,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1580,2100,9,False,0,0,False,520,0,0,2,0,0,0,turn_0013.json
13,START_TURN,Grok 4.3,Grok 4.3,1500,1500,20,False,0,0,False,0,0,0,0,0,0,0,turn_0013.json
14,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,960,1500,25,False,0,0,False,540,0,0,3,0,0,0,turn_0014.json
14,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,1020,1500,21,False,0,0,False,480,0,0,3,0,0,0,turn_0014.json
14,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1580,2100,9,False,0,0,False,520,0,0,2,0,0,0,turn_0014.json
14,START_TURN,OpenAI GPT 5.5,Grok 4.3,1240,1500,27,False,0,0,False,260,0,0,1,0,0,0,turn_0014.json
15,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,660,1500,31,False,0,1,False,840,0,0,4,0,0,0,turn_0015.json
15,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,1020,1500,21,False,0,0,False,480,0,0,3,0,0,0,turn_0015.json
15,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1580,2100,9,False,0,0,False,520,0,0,2,0,0,0,turn_0015.json
15,START_TURN,OpenAI GPT 5.5,Grok 4.3,1240,1500,27,False,0,0,False,260,0,0,1,0,0,0,turn_0015.json
16,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,560,1400,38,False,0,0,False,840,0,0,4,0,0,0,turn_0016.json
16,START_TURN,Claude Opus 4.8,Claude Opus 4.8,1020,1500,21,False,0,0,False,480,0,0,3,0,0,0,turn_0016.json
16,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1580,2100,9,False,0,0,False,520,0,0,2,0,0,0,turn_0016.json
16,START_TURN,Claude Opus 4.8,Grok 4.3,1240,1500,27,False,0,0,False,260,0,0,1,0,0,0,turn_0016.json
17,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,560,1400,38,False,0,0,False,840,0,0,4,0,0,0,turn_0017.json
17,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,780,1500,24,False,0,0,False,720,0,0,4,0,0,0,turn_0017.json
17,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1580,2100,9,False,0,0,False,520,0,0,2,0,0,0,turn_0017.json
17,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1240,1500,27,False,0,0,False,260,0,0,1,0,0,0,turn_0017.json
18,START_TURN,Grok 4.3,OpenAI GPT 5.5,560,1400,38,False,0,0,False,840,0,0,4,0,0,0,turn_0018.json
18,START_TURN,Grok 4.3,Claude Opus 4.8,780,1500,24,False,0,0,False,720,0,0,4,0,0,0,turn_0018.json
18,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1680,2200,17,False,0,0,False,520,0,0,2,0,0,0,turn_0018.json
18,START_TURN,Grok 4.3,Grok 4.3,1240,1500,27,False,0,0,False,260,0,0,1,0,0,0,turn_0018.json
19,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,560,1400,38,False,0,0,False,840,0,0,4,0,0,0,turn_0019.json
19,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,780,1500,24,False,0,0,False,720,0,0,4,0,0,0,turn_0019.json
19,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1680,2200,17,False,0,0,False,520,0,0,2,0,0,0,turn_0019.json
19,START_TURN,OpenAI GPT 5.5,Grok 4.3,1040,1500,35,False,0,0,False,460,0,0,2,0,0,0,turn_0019.json
20,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,700,1600,3,False,0,0,False,900,0,0,5,0,0,0,turn_0020.json
20,START_TURN,Claude Opus 4.8,Claude Opus 4.8,780,1500,24,False,0,0,False,720,0,0,4,0,0,0,turn_0020.json
20,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1680,2200,17,False,0,0,False,520,0,0,2,0,0,0,turn_0020.json
20,START_TURN,Claude Opus 4.8,Grok 4.3,1040,1500,35,False,0,0,False,460,0,0,2,0,0,0,turn_0020.json
21,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,700,1600,3,False,0,0,False,900,0,0,5,0,0,0,turn_0021.json
21,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,500,1500,29,False,0,0,False,1000,0,0,5,0,0,0,turn_0021.json
21,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1680,2200,17,False,0,0,False,520,0,0,2,0,0,0,turn_0021.json
21,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1040,1500,35,False,0,0,False,460,0,0,2,0,0,0,turn_0021.json
22,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,716,1616,3,False,0,0,False,900,0,0,5,0,0,0,turn_0022.json
22,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,500,1500,29,False,0,0,False,1000,0,0,5,0,0,0,turn_0022.json
22,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1664,2184,19,False,0,1,False,520,0,0,2,0,0,0,turn_0022.json
22,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1040,1500,35,False,0,0,False,460,0,0,2,0,0,0,turn_0022.json
23,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,716,1616,3,False,0,0,False,900,0,0,5,0,0,0,turn_0023.json
23,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,524,1524,29,False,0,0,False,1000,0,0,5,0,0,0,turn_0023.json
23,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1640,2160,29,False,0,2,False,520,0,0,2,0,0,0,turn_0023.json
23,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1040,1500,35,False,0,0,False,460,0,0,2,0,0,0,turn_0023.json
24,START_TURN,Grok 4.3,OpenAI GPT 5.5,716,1616,3,False,0,0,False,900,0,0,5,0,0,0,turn_0024.json
24,START_TURN,Grok 4.3,Claude Opus 4.8,524,1524,29,False,0,0,False,1000,0,0,5,0,0,0,turn_0024.json
24,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1340,2160,32,False,0,0,False,820,0,0,3,0,0,0,turn_0024.json
24,START_TURN,Grok 4.3,Grok 4.3,1040,1500,35,False,0,0,False,460,0,0,2,0,0,0,turn_0024.json
25,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,716,1616,3,False,0,0,False,900,0,0,5,0,0,0,turn_0025.json
25,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,524,1524,29,False,0,0,False,1000,0,0,5,0,0,0,turn_0025.json
25,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1340,2160,32,False,0,0,False,820,0,0,3,0,0,0,turn_0025.json
25,START_TURN,OpenAI GPT 5.5,Grok 4.3,1240,1700,0,False,0,0,False,460,0,0,2,0,0,0,turn_0025.json
26,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,86,1426,13,False,0,1,False,440,900,0,3,0,9,0,turn_0026.json
26,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,774,1814,29,False,0,0,False,1040,0,0,5,0,0,0,turn_0026.json
26,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,932,2032,32,False,0,0,False,1380,0,280,6,3,0,0,turn_0026.json
26,START_TURN,OpenAI GPT 5.5,Grok 4.3,1240,1700,0,False,0,0,False,460,0,0,2,0,0,0,turn_0026.json
27,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,36,1376,25,False,0,0,False,440,900,0,3,0,9,0,turn_0027.json
27,START_TURN,Claude Opus 4.8,Claude Opus 4.8,824,1864,29,False,0,0,False,1040,0,0,5,0,0,0,turn_0027.json
27,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,932,2032,32,False,0,0,False,1380,0,280,6,3,0,0,turn_0027.json
27,START_TURN,Claude Opus 4.8,Grok 4.3,1240,1700,0,False,0,0,False,460,0,0,2,0,0,0,turn_0027.json
28,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,36,1376,25,False,0,0,False,440,900,0,3,0,9,0,turn_0028.json
28,START_TURN,Claude Opus 4.8,Claude Opus 4.8,824,1864,31,False,0,1,False,1040,0,0,5,0,0,0,turn_0028.json
28,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,932,2032,32,False,0,0,False,1380,0,280,6,3,0,0,turn_0028.json
28,START_TURN,Claude Opus 4.8,Grok 4.3,1240,1700,0,False,0,0,False,460,0,0,2,0,0,0,turn_0028.json
29,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,36,1376,25,False,0,0,False,440,900,0,3,0,9,0,turn_0029.json
29,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,1024,2064,0,False,0,0,False,1040,0,0,5,0,0,0,turn_0029.json
29,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,932,2032,32,False,0,0,False,1380,0,280,6,3,0,0,turn_0029.json
29,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1240,1700,0,False,0,0,False,460,0,0,2,0,0,0,turn_0029.json
30,START_TURN,Grok 4.3,OpenAI GPT 5.5,36,1376,25,False,0,0,False,440,900,0,3,0,9,0,turn_0030.json
30,START_TURN,Grok 4.3,Claude Opus 4.8,1024,2064,0,False,0,0,False,1040,0,0,5,0,0,0,turn_0030.json
30,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,856,2206,0,False,0,0,False,1380,0,30,6,1,0,0,turn_0030.json
30,START_TURN,Grok 4.3,Grok 4.3,1240,1700,0,False,0,0,False,460,0,0,2,0,0,0,turn_0030.json
31,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,36,1376,25,False,0,0,False,440,900,0,3,0,9,0,turn_0031.json
31,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,1030,2070,0,False,0,0,False,1040,0,0,5,0,0,0,turn_0031.json
31,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,856,2206,0,False,0,0,False,1380,0,30,6,1,0,0,turn_0031.json
31,START_TURN,OpenAI GPT 5.5,Grok 4.3,1234,1694,8,False,0,0,False,460,0,0,2,0,0,0,turn_0031.json
32,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,36,1376,37,False,0,1,False,440,900,0,3,0,9,0,turn_0032.json
32,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,1030,2070,0,False,0,0,False,1040,0,0,5,0,0,0,turn_0032.json
32,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,206,1906,0,False,0,0,False,1730,0,30,7,1,0,0,turn_0032.json
32,START_TURN,OpenAI GPT 5.5,Grok 4.3,1234,1694,8,False,0,0,False,460,0,0,2,0,0,0,turn_0032.json
33,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,86,1726,7,False,0,0,False,440,1200,0,3,0,12,0,turn_0033.json
33,START_TURN,Claude Opus 4.8,Claude Opus 4.8,1030,2070,0,False,0,0,False,1040,0,0,5,0,0,0,turn_0033.json
33,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,206,1906,0,False,0,0,False,1730,0,30,7,1,0,0,turn_0033.json
33,START_TURN,Claude Opus 4.8,Grok 4.3,1234,1694,8,False,0,0,False,460,0,0,2,0,0,0,turn_0033.json
34,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,86,1726,7,False,0,0,False,440,1200,0,3,0,12,0,turn_0034.json
34,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,930,2070,6,False,0,0,False,1140,0,0,6,0,0,0,turn_0034.json
34,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,206,1906,0,False,0,0,False,1730,0,30,7,1,0,0,turn_0034.json
34,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1234,1694,8,False,0,0,False,460,0,0,2,0,0,0,turn_0034.json
35,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,86,1726,7,False,0,0,False,440,1200,0,3,0,12,0,turn_0035.json
35,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,936,2076,6,False,0,0,False,1140,0,0,6,0,0,0,turn_0035.json
35,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,200,1900,6,False,0,1,False,1730,0,30,7,1,0,0,turn_0035.json
35,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1234,1694,8,False,0,0,False,460,0,0,2,0,0,0,turn_0035.json
36,START_TURN,Grok 4.3,OpenAI GPT 5.5,86,1726,7,False,0,0,False,440,1200,0,3,0,12,0,turn_0036.json
36,START_TURN,Grok 4.3,Claude Opus 4.8,656,1916,6,False,0,0,False,1260,0,0,7,0,0,0,turn_0036.json
36,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,480,2060,10,False,0,0,False,1610,0,30,6,1,0,0,turn_0036.json
36,START_TURN,Grok 4.3,Grok 4.3,1234,1694,8,False,0,0,False,460,0,0,2,0,0,0,turn_0036.json
37,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,86,1726,7,False,0,0,False,440,1200,0,3,0,12,0,turn_0037.json
37,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,656,1916,6,False,0,0,False,1260,0,0,7,0,0,0,turn_0037.json
37,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,480,2060,10,False,0,0,False,1610,0,30,6,1,0,0,turn_0037.json
37,START_TURN,OpenAI GPT 5.5,Grok 4.3,1054,1694,16,False,0,0,False,640,0,0,3,0,0,0,turn_0037.json
38,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,86,1726,18,False,0,0,False,440,1200,0,3,0,12,0,turn_0038.json
38,START_TURN,Claude Opus 4.8,Claude Opus 4.8,376,1816,6,False,0,0,False,1440,0,0,8,0,0,0,turn_0038.json
38,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,480,2060,10,False,0,0,False,1610,0,30,6,1,0,0,turn_0038.json
38,START_TURN,Claude Opus 4.8,Grok 4.3,1054,1694,16,False,0,0,False,640,0,0,3,0,0,0,turn_0038.json
39,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,86,1726,18,False,0,0,False,440,1200,0,3,0,12,0,turn_0039.json
39,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,76,1816,9,False,0,0,False,1440,300,0,8,0,6,0,turn_0039.json
39,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,480,2060,10,False,0,0,False,1610,0,30,6,1,0,0,turn_0039.json
39,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1054,1694,16,False,0,0,False,640,0,0,3,0,0,0,turn_0039.json
40,START_TURN,Grok 4.3,OpenAI GPT 5.5,86,1726,18,False,0,0,False,440,1200,0,3,0,12,0,turn_0040.json
40,START_TURN,Grok 4.3,Claude Opus 4.8,76,1816,9,False,0,0,False,1440,300,0,8,0,6,0,turn_0040.json
40,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,80,2060,19,False,0,0,False,1610,400,30,6,1,2,0,turn_0040.json
40,START_TURN,Grok 4.3,Grok 4.3,1054,1694,16,False,0,0,False,640,0,0,3,0,0,0,turn_0040.json
41,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,85,1875,18,False,0,0,False,590,1200,0,4,0,12,0,turn_0041.json
41,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,76,1816,9,False,0,0,False,1440,300,0,8,0,6,0,turn_0041.json
41,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,80,2060,19,False,0,0,False,1610,400,30,6,1,2,0,turn_0041.json
41,START_TURN,OpenAI GPT 5.5,Grok 4.3,1054,1694,28,False,0,0,False,640,0,0,3,0,0,0,turn_0041.json
42,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,60,1875,26,False,0,0,False,590,1300,75,4,1,8,1,turn_0042.json
42,START_TURN,Claude Opus 4.8,Claude Opus 4.8,76,1816,9,False,0,0,False,1440,300,0,8,0,6,0,turn_0042.json
42,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,80,2060,19,False,0,0,False,1610,400,30,6,1,2,0,turn_0042.json
42,START_TURN,Claude Opus 4.8,Grok 4.3,954,1854,28,False,0,0,False,900,0,0,4,0,0,0,turn_0042.json
43,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,60,1875,26,False,0,0,False,590,1300,75,4,1,8,1,turn_0043.json
43,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,12,1802,16,False,0,0,False,1440,350,0,8,0,7,0,turn_0043.json
43,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,80,2060,19,False,0,0,False,1610,400,30,6,1,2,0,turn_0043.json
43,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,968,1868,28,False,0,0,False,900,0,0,4,0,0,0,turn_0043.json
44,START_TURN,Grok 4.3,OpenAI GPT 5.5,60,1875,26,False,0,0,False,590,1300,75,4,1,8,1,turn_0044.json
44,START_TURN,Grok 4.3,Claude Opus 4.8,12,1802,16,False,0,0,False,1440,350,0,8,0,7,0,turn_0044.json
44,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,58,2038,27,False,0,0,False,1610,400,30,6,1,2,0,turn_0044.json
44,START_TURN,Grok 4.3,Grok 4.3,990,1890,28,False,0,0,False,900,0,0,4,0,0,0,turn_0044.json
45,START_TURN,Grok 4.3,OpenAI GPT 5.5,60,1875,26,False,0,0,False,590,1300,75,4,1,8,1,turn_0045.json
45,START_TURN,Grok 4.3,Claude Opus 4.8,12,1802,16,False,0,0,False,1440,350,0,8,0,7,0,turn_0045.json
45,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,84,2064,27,False,0,0,False,1610,400,30,6,1,2,0,turn_0045.json
45,START_TURN,Grok 4.3,Grok 4.3,964,1864,32,False,0,1,False,900,0,0,4,0,0,0,turn_0045.json
46,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,60,1875,26,False,0,0,False,590,1300,75,4,1,8,1,turn_0046.json
46,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,12,1802,16,False,0,0,False,1440,350,0,8,0,7,0,turn_0046.json
46,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,54,2094,27,False,0,0,False,1670,400,30,7,1,2,0,turn_0046.json
46,START_TURN,OpenAI GPT 5.5,Grok 4.3,1164,2064,1,False,0,0,False,900,0,0,4,0,0,0,turn_0046.json
47,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,70,1885,33,False,0,0,False,590,1300,75,4,1,8,1,turn_0047.json
47,START_TURN,Claude Opus 4.8,Claude Opus 4.8,12,1802,16,False,0,0,False,1440,350,0,8,0,7,0,turn_0047.json
47,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,54,2094,27,False,0,0,False,1670,400,30,7,1,2,0,turn_0047.json
47,START_TURN,Claude Opus 4.8,Grok 4.3,1164,2064,1,False,0,0,False,900,0,0,4,0,0,0,turn_0047.json
48,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,15,2050,33,False,0,0,False,810,1300,75,5,1,8,1,turn_0048.json
48,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,12,1802,23,False,0,0,False,1440,350,0,8,0,7,0,turn_0048.json
48,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,54,2094,27,False,0,0,False,1670,400,30,7,1,2,0,turn_0048.json
48,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1164,2064,1,False,0,0,False,900,0,0,4,0,0,0,turn_0048.json
