trade_id,initiator_player_id,counterparty_player_id,start_event_id,start_seq,start_turn,end_event_id,end_seq,end_turn,outcome,censored,counteroffers,offer_revisions,public_exchange_count,initial_offer,initial_request,final_offer,final_request,event_span,turns_to_resolution,accepted,back_and_forth_count
trade-0035,OpenAI GPT 5.5,Claude Opus 4.8,mock-321229807-87ca99d7-evt-001010,1010,43,mock-321229807-87ca99d7-evt-001015,1015,43,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":225,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":225,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0036,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-321229807-87ca99d7-evt-001020,1020,43,mock-321229807-87ca99d7-evt-001025,1025,43,ACCEPTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":225,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":225,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,True,0
trade-0037,OpenAI GPT 5.5,Grok 4.3,mock-321229807-87ca99d7-evt-001033,1033,43,mock-321229807-87ca99d7-evt-001038,1038,43,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}",5,0,False,0
trade-0038,OpenAI GPT 5.5,Grok 4.3,mock-321229807-87ca99d7-evt-001043,1043,43,mock-321229807-87ca99d7-evt-001048,1048,43,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}",5,0,False,0
trade-0039,OpenAI GPT 5.5,Grok 4.3,mock-321229807-87ca99d7-evt-001095,1095,47,mock-321229807-87ca99d7-evt-001100,1100,47,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}",5,0,False,0
trade-0040,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-321229807-87ca99d7-evt-001105,1105,47,mock-321229807-87ca99d7-evt-001110,1110,47,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""ELECTRIC_COMPANY"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""ELECTRIC_COMPANY"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}",5,0,False,0
trade-0041,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-321229807-87ca99d7-evt-001115,1115,47,mock-321229807-87ca99d7-evt-001120,1120,47,REJECTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""ELECTRIC_COMPANY"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""ELECTRIC_COMPANY"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}",5,0,False,0
trade-0042,OpenAI GPT 5.5,Grok 4.3,mock-321229807-87ca99d7-evt-001171,1171,52,mock-321229807-87ca99d7-evt-001176,1176,52,REJECTED,False,0,0,1,"{""cash"":225,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":225,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}",5,0,False,0
trade-0043,OpenAI GPT 5.5,Claude Opus 4.8,mock-321229807-87ca99d7-evt-001181,1181,52,mock-321229807-87ca99d7-evt-001186,1186,52,REJECTED,False,0,0,1,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0044,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-321229807-87ca99d7-evt-001191,1191,52,mock-321229807-87ca99d7-evt-001196,1196,52,REJECTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""ELECTRIC_COMPANY"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE"",""VIRGINIA_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""ELECTRIC_COMPANY"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE"",""VIRGINIA_AVENUE""]}",5,0,False,0
trade-0045,OpenAI GPT 5.5,Grok 4.3,mock-321229807-87ca99d7-evt-001274,1274,57,mock-321229807-87ca99d7-evt-001279,1279,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS"",""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}",5,0,False,0
trade-0046,OpenAI GPT 5.5,Claude Opus 4.8,mock-321229807-87ca99d7-evt-001284,1284,57,mock-321229807-87ca99d7-evt-001289,1289,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
