trade_id,initiator_player_id,counterparty_player_id,start_event_id,start_seq,start_turn,end_event_id,end_seq,end_turn,outcome,censored,counteroffers,offer_revisions,public_exchange_count,initial_offer,initial_request,final_offer,final_request,event_span,turns_to_resolution,accepted,back_and_forth_count
trade-0013,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000377,377,20,mock-2413970733-53b199c1-evt-000382,382,20,REJECTED,False,0,0,1,"{""cash"":450,""get_out_of_jail_cards"":1,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}","{""cash"":450,""get_out_of_jail_cards"":1,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}",5,0,False,0
trade-0014,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000387,387,20,mock-2413970733-53b199c1-evt-000402,402,20,ACCEPTED,False,2,2,3,"{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}",15,0,True,2
trade-0015,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-000410,410,20,mock-2413970733-53b199c1-evt-000415,415,20,REJECTED,False,0,0,1,"{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}",5,0,False,0
trade-0016,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-000420,420,20,mock-2413970733-53b199c1-evt-000425,425,20,REJECTED,False,0,0,1,"{""cash"":330,""get_out_of_jail_cards"":1,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":330,""get_out_of_jail_cards"":1,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}",5,0,False,0
trade-0017,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000536,536,26,mock-2413970733-53b199c1-evt-000541,541,26,REJECTED,False,0,0,1,"{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0018,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-000546,546,26,mock-2413970733-53b199c1-evt-000551,551,26,REJECTED,False,0,0,1,"{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}",5,0,False,0
trade-0019,OpenAI GPT 5.5,Grok 4.3,mock-2413970733-53b199c1-evt-000556,556,26,mock-2413970733-53b199c1-evt-000561,561,26,REJECTED,False,0,0,1,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}",5,0,False,0
trade-0020,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-000566,566,26,mock-2413970733-53b199c1-evt-000571,571,26,ACCEPTED,False,0,0,1,"{""cash"":350,""get_out_of_jail_cards"":1,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":350,""get_out_of_jail_cards"":1,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}",5,0,True,0
trade-0021,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000633,633,31,mock-2413970733-53b199c1-evt-000638,638,31,REJECTED,False,0,0,1,"{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE"",""TENNESSEE_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE"",""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0022,OpenAI GPT 5.5,Grok 4.3,mock-2413970733-53b199c1-evt-000643,643,31,mock-2413970733-53b199c1-evt-000648,648,31,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}",5,0,False,0
trade-0023,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-000653,653,31,mock-2413970733-53b199c1-evt-000658,658,31,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}",5,0,False,0
trade-0024,OpenAI GPT 5.5,Grok 4.3,mock-2413970733-53b199c1-evt-000777,777,37,mock-2413970733-53b199c1-evt-000782,782,37,REJECTED,False,0,0,1,"{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD""]}",5,0,False,0
trade-0025,OpenAI GPT 5.5,Grok 4.3,mock-2413970733-53b199c1-evt-000787,787,37,mock-2413970733-53b199c1-evt-000792,792,37,REJECTED,False,0,0,1,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}",5,0,False,0
trade-0026,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-000797,797,37,mock-2413970733-53b199c1-evt-000807,807,37,ACCEPTED,False,1,1,2,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":30,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}",10,0,True,1
trade-0027,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000816,816,37,mock-2413970733-53b199c1-evt-000821,821,37,REJECTED,False,0,0,1,"{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE""]}",5,0,False,0
trade-0028,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000826,826,37,mock-2413970733-53b199c1-evt-000831,831,37,REJECTED,False,0,0,1,"{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE""]}",5,0,False,0
trade-0029,OpenAI GPT 5.5,Grok 4.3,mock-2413970733-53b199c1-evt-000924,924,41,mock-2413970733-53b199c1-evt-000929,929,41,REJECTED,False,0,0,1,"{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}",5,0,False,0
trade-0030,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-000934,934,41,mock-2413970733-53b199c1-evt-000939,939,41,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}",5,0,False,0
trade-0031,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000944,944,41,mock-2413970733-53b199c1-evt-000949,949,41,REJECTED,False,0,0,1,"{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0032,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-000954,954,41,mock-2413970733-53b199c1-evt-000959,959,41,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}",5,0,False,0
trade-0033,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001277,1277,64,mock-2413970733-53b199c1-evt-001282,1282,64,REJECTED,False,0,0,1,"{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0034,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001287,1287,64,mock-2413970733-53b199c1-evt-001292,1292,64,REJECTED,False,0,0,1,"{""cash"":125,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":125,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0035,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001307,1307,65,mock-2413970733-53b199c1-evt-001312,1312,65,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0036,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-001317,1317,65,mock-2413970733-53b199c1-evt-001322,1322,65,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE"",""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE"",""INDIANA_AVENUE""]}",5,0,False,0
trade-0037,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001327,1327,65,mock-2413970733-53b199c1-evt-001332,1332,65,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0038,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-001337,1337,65,mock-2413970733-53b199c1-evt-001342,1342,65,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}",5,0,False,0
trade-0039,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001347,1347,65,mock-2413970733-53b199c1-evt-001352,1352,65,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0040,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001357,1357,65,mock-2413970733-53b199c1-evt-001362,1362,65,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0041,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001434,1434,71,mock-2413970733-53b199c1-evt-001439,1439,71,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0042,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001456,1456,71,mock-2413970733-53b199c1-evt-001461,1461,71,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0043,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-001472,1472,71,mock-2413970733-53b199c1-evt-001477,1477,71,REJECTED,False,0,0,1,"{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE""]}",5,0,False,0
trade-0044,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-001482,1482,71,mock-2413970733-53b199c1-evt-001487,1487,71,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0045,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001492,1492,71,mock-2413970733-53b199c1-evt-001497,1497,71,REJECTED,False,0,0,1,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
trade-0046,OpenAI GPT 5.5,Claude Opus 4.8,mock-2413970733-53b199c1-evt-001544,1544,75,mock-2413970733-53b199c1-evt-001549,1549,75,REJECTED,False,0,0,1,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE""]}",5,0,False,0
trade-0047,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-2413970733-53b199c1-evt-001554,1554,75,mock-2413970733-53b199c1-evt-001559,1559,75,REJECTED,False,0,0,1,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK"",""ELECTRIC_COMPANY""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,False,0
