trade_id,player_id,counterparty_player_id,role,start_turn,end_turn,outcome,accepted,censored,counteroffers,back_and_forth_count,public_exchange_count,event_span,turns_to_resolution,initial_offer,initial_request,final_offer,final_request
trade-0006,Claude Haiku 4.5,OpenAI GPT 5.4 mini,INITIATOR,35,35,ACCEPTED,True,False,1,1,2,10,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0006,OpenAI GPT 5.4 mini,Claude Haiku 4.5,COUNTERPARTY,35,35,ACCEPTED,True,False,1,1,2,10,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0007,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,INITIATOR,36,36,REJECTED,False,False,0,0,1,5,0,"{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0007,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,COUNTERPARTY,36,36,REJECTED,False,False,0,0,1,5,0,"{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0008,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,INITIATOR,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0008,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,COUNTERPARTY,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0009,Gemini 3.5 Flash,Grok 4.3,INITIATOR,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0009,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0010,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,INITIATOR,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0010,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,COUNTERPARTY,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0011,Gemini 3.5 Flash,Grok 4.3,INITIATOR,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0011,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0012,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,INITIATOR,42,42,REJECTED,False,False,2,2,3,15,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}"
trade-0012,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,COUNTERPARTY,42,42,REJECTED,False,False,2,2,3,15,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}"
trade-0013,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,INITIATOR,44,44,ACCEPTED,True,False,4,4,5,25,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0013,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,COUNTERPARTY,44,44,ACCEPTED,True,False,4,4,5,25,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}"
trade-0014,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":280,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":280,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0014,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":280,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":280,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0015,Gemini 3.5 Flash,Grok 4.3,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0015,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0016,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0016,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0017,Gemini 3.5 Flash,Grok 4.3,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0017,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0018,Gemini 3.5 Flash,Grok 4.3,INITIATOR,44,44,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0018,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,44,44,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0019,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,52,52,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0019,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,52,52,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0020,Gemini 3.5 Flash,Grok 4.3,INITIATOR,52,52,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":215,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":215,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0020,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,52,52,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":215,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":215,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0021,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,INITIATOR,52,52,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0021,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,COUNTERPARTY,52,52,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0022,Gemini 3.5 Flash,Grok 4.3,INITIATOR,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0022,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0023,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":160,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":160,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0023,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":160,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":160,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0024,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,INITIATOR,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0024,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,COUNTERPARTY,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0025,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0025,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0026,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE"",""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE"",""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0026,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE"",""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE"",""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0027,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0027,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0028,Gemini 3.5 Flash,Grok 4.3,INITIATOR,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":115,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":115,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0028,Grok 4.3,Gemini 3.5 Flash,COUNTERPARTY,57,57,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":115,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":115,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0029,Gemini 3.5 Flash,Claude Haiku 4.5,INITIATOR,62,62,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0029,Claude Haiku 4.5,Gemini 3.5 Flash,COUNTERPARTY,62,62,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}"
