schema_version,run_id,seq,turn_index,event_type,decision_id,player_id,delta,reason,from_player_id,to_player_id,amount,payer_delta,receiver_delta
v1,mock-321229807-87ca99d7,244,11,RENT_PAID,,,,,Grok 4.3,Claude Opus 4.8,20,-20,20
v1,mock-321229807-87ca99d7,253,12,CASH_CHANGED,,OpenAI GPT 5.5,-18,RENT,,,,,
v1,mock-321229807-87ca99d7,254,12,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-321229807-87ca99d7,255,12,RENT_PAID,,,,,OpenAI GPT 5.5,Grok 4.3,18,-18,18
v1,mock-321229807-87ca99d7,281,12,CASH_CHANGED,,OpenAI GPT 5.5,-400,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,282,12,CASH_CHANGED,,Gemini 3.1 Pro Preview,400,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,288,12,CASH_CHANGED,,OpenAI GPT 5.5,50,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,294,12,CASH_CHANGED,,OpenAI GPT 5.5,60,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,300,12,CASH_CHANGED,,OpenAI GPT 5.5,80,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,306,12,CASH_CHANGED,,OpenAI GPT 5.5,70,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,348,13,CASH_CHANGED,,Claude Opus 4.8,-50,JAIL_FINE,,,,,
v1,mock-321229807-87ca99d7,356,13,CASH_CHANGED,,Claude Opus 4.8,-180,buy_property,,,,,
v1,mock-321229807-87ca99d7,370,14,CASH_CHANGED,,Gemini 3.1 Pro Preview,-320,buy_property,,,,,
v1,mock-321229807-87ca99d7,384,15,CASH_CHANGED,,Grok 4.3,-300,buy_property,,,,,
v1,mock-321229807-87ca99d7,398,16,CASH_CHANGED,,OpenAI GPT 5.5,-200,buy_property,,,,,
v1,mock-321229807-87ca99d7,444,16,CASH_CHANGED,,Gemini 3.1 Pro Preview,-200,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,445,16,CASH_CHANGED,,OpenAI GPT 5.5,200,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,455,17,CASH_CHANGED,,Claude Opus 4.8,-25,RENT,,,,,
v1,mock-321229807-87ca99d7,456,17,CASH_CHANGED,,Gemini 3.1 Pro Preview,25,RENT,,,,,
v1,mock-321229807-87ca99d7,457,17,RENT_PAID,,,,,Claude Opus 4.8,Gemini 3.1 Pro Preview,25,-25,25
v1,mock-321229807-87ca99d7,471,18,CASH_CHANGED,,Gemini 3.1 Pro Preview,-350,buy_property,,,,,
v1,mock-321229807-87ca99d7,480,19,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,494,20,CASH_CHANGED,,OpenAI GPT 5.5,-280,buy_property,,,,,
v1,mock-321229807-87ca99d7,499,20,CASH_CHANGED,,OpenAI GPT 5.5,140,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,551,20,CASH_CHANGED,,Gemini 3.1 Pro Preview,-130,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,552,20,CASH_CHANGED,,OpenAI GPT 5.5,130,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,555,20,CASH_CHANGED,,Gemini 3.1 Pro Preview,-15,MORTGAGE_INTEREST,,,,,
v1,mock-321229807-87ca99d7,564,21,CASH_CHANGED,,OpenAI GPT 5.5,-35,RENT,,,,,
v1,mock-321229807-87ca99d7,565,21,CASH_CHANGED,,Gemini 3.1 Pro Preview,35,RENT,,,,,
v1,mock-321229807-87ca99d7,566,21,RENT_PAID,,,,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,35,-35,35
v1,mock-321229807-87ca99d7,597,21,CASH_CHANGED,,Gemini 3.1 Pro Preview,-140,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,598,21,CASH_CHANGED,,OpenAI GPT 5.5,140,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,600,21,CASH_CHANGED,,Gemini 3.1 Pro Preview,-14,MORTGAGE_INTEREST,,,,,
v1,mock-321229807-87ca99d7,620,22,CASH_CHANGED,,Claude Opus 4.8,100,HOLIDAY_FUND_RECEIVE_100,,,,,
v1,mock-321229807-87ca99d7,631,23,CASH_CHANGED,,Claude Opus 4.8,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,637,23,CASH_CHANGED,,Claude Opus 4.8,-200,buy_property,,,,,
v1,mock-321229807-87ca99d7,646,24,CASH_CHANGED,,Gemini 3.1 Pro Preview,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,648,24,CASH_CHANGED,,Claude Opus 4.8,-10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-321229807-87ca99d7,649,24,CASH_CHANGED,,Gemini 3.1 Pro Preview,10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-321229807-87ca99d7,650,24,CASH_CHANGED,,Grok 4.3,-10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-321229807-87ca99d7,651,24,CASH_CHANGED,,Gemini 3.1 Pro Preview,10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-321229807-87ca99d7,652,24,CASH_CHANGED,,OpenAI GPT 5.5,-10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-321229807-87ca99d7,653,24,CASH_CHANGED,,Gemini 3.1 Pro Preview,10,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,,,,,
v1,mock-321229807-87ca99d7,658,24,CASH_CHANGED,,Gemini 3.1 Pro Preview,-88,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,664,24,CASH_CHANGED,,Gemini 3.1 Pro Preview,-77,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,670,24,CASH_CHANGED,,Gemini 3.1 Pro Preview,-154,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,680,25,CASH_CHANGED,,Grok 4.3,-200,TAX_INCOME,,,,,
v1,mock-321229807-87ca99d7,689,26,CASH_CHANGED,,OpenAI GPT 5.5,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,691,26,CASH_CHANGED,,OpenAI GPT 5.5,20,INCOME_TAX_REFUND_COLLECT_20,,,,,
v1,mock-321229807-87ca99d7,696,26,CASH_CHANGED,,OpenAI GPT 5.5,-66,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,712,26,CASH_CHANGED,,OpenAI GPT 5.5,-56,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,722,27,CASH_CHANGED,,Claude Opus 4.8,-25,RENT,,,,,
v1,mock-321229807-87ca99d7,723,27,CASH_CHANGED,,Grok 4.3,25,RENT,,,,,
v1,mock-321229807-87ca99d7,724,27,RENT_PAID,,,,,Claude Opus 4.8,Grok 4.3,25,-25,25
v1,mock-321229807-87ca99d7,733,28,CASH_CHANGED,,Gemini 3.1 Pro Preview,-6,RENT,,,,,
v1,mock-321229807-87ca99d7,734,28,CASH_CHANGED,,OpenAI GPT 5.5,6,RENT,,,,,
v1,mock-321229807-87ca99d7,735,28,RENT_PAID,,,,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,6,-6,6
v1,mock-321229807-87ca99d7,744,29,CASH_CHANGED,,Grok 4.3,-12,RENT,,,,,
v1,mock-321229807-87ca99d7,745,29,CASH_CHANGED,,Gemini 3.1 Pro Preview,12,RENT,,,,,
v1,mock-321229807-87ca99d7,746,29,RENT_PAID,,,,,Grok 4.3,Gemini 3.1 Pro Preview,12,-12,12
v1,mock-321229807-87ca99d7,760,30,CASH_CHANGED,,OpenAI GPT 5.5,-150,buy_property,,,,,
v1,mock-321229807-87ca99d7,814,31,CASH_CHANGED,,OpenAI GPT 5.5,-200,buy_property,,,,,
v1,mock-321229807-87ca99d7,819,31,CASH_CHANGED,,OpenAI GPT 5.5,75,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,875,34,CASH_CHANGED,,Grok 4.3,-16,RENT,,,,,
v1,mock-321229807-87ca99d7,876,34,CASH_CHANGED,,OpenAI GPT 5.5,16,RENT,,,,,
v1,mock-321229807-87ca99d7,877,34,RENT_PAID,,,,,Grok 4.3,OpenAI GPT 5.5,16,-16,16
v1,mock-321229807-87ca99d7,886,35,CASH_CHANGED,,OpenAI GPT 5.5,-25,RENT,,,,,
v1,mock-321229807-87ca99d7,887,35,CASH_CHANGED,,Gemini 3.1 Pro Preview,25,RENT,,,,,
v1,mock-321229807-87ca99d7,888,35,RENT_PAID,,,,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,25,-25,25
v1,mock-321229807-87ca99d7,893,35,CASH_CHANGED,,OpenAI GPT 5.5,60,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,899,35,CASH_CHANGED,,OpenAI GPT 5.5,50,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,914,36,CASH_CHANGED,,Claude Opus 4.8,-300,buy_property,,,,,
v1,mock-321229807-87ca99d7,923,37,CASH_CHANGED,,Gemini 3.1 Pro Preview,-14,RENT,,,,,
v1,mock-321229807-87ca99d7,924,37,CASH_CHANGED,,Claude Opus 4.8,14,RENT,,,,,
v1,mock-321229807-87ca99d7,925,37,RENT_PAID,,,,,Gemini 3.1 Pro Preview,Claude Opus 4.8,14,-14,14
v1,mock-321229807-87ca99d7,934,38,CASH_CHANGED,,Grok 4.3,-20,RENT,,,,,
v1,mock-321229807-87ca99d7,935,38,CASH_CHANGED,,Claude Opus 4.8,20,RENT,,,,,
v1,mock-321229807-87ca99d7,936,38,RENT_PAID,,,,,Grok 4.3,Claude Opus 4.8,20,-20,20
v1,mock-321229807-87ca99d7,945,39,CASH_CHANGED,,OpenAI GPT 5.5,-24,RENT,,,,,
v1,mock-321229807-87ca99d7,946,39,CASH_CHANGED,,Gemini 3.1 Pro Preview,24,RENT,,,,,
v1,mock-321229807-87ca99d7,947,39,RENT_PAID,,,,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,24,-24,24
v1,mock-321229807-87ca99d7,952,39,CASH_CHANGED,,OpenAI GPT 5.5,100,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,962,40,CASH_CHANGED,,Claude Opus 4.8,-100,TAX_LUXURY,,,,,
v1,mock-321229807-87ca99d7,971,41,CASH_CHANGED,,Gemini 3.1 Pro Preview,-20,RENT,,,,,
v1,mock-321229807-87ca99d7,972,41,CASH_CHANGED,,Claude Opus 4.8,20,RENT,,,,,
v1,mock-321229807-87ca99d7,973,41,RENT_PAID,,,,,Gemini 3.1 Pro Preview,Claude Opus 4.8,20,-20,20
v1,mock-321229807-87ca99d7,995,43,CASH_CHANGED,,OpenAI GPT 5.5,-200,buy_property,,,,,
v1,mock-321229807-87ca99d7,1026,43,CASH_CHANGED,,Gemini 3.1 Pro Preview,-225,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1027,43,CASH_CHANGED,,OpenAI GPT 5.5,225,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1057,44,CASH_CHANGED,,Claude Opus 4.8,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1063,44,CASH_CHANGED,,Claude Opus 4.8,-60,buy_property,,,,,
v1,mock-321229807-87ca99d7,1080,46,CASH_CHANGED,,Grok 4.3,-100,TAX_LUXURY,,,,,
v1,mock-321229807-87ca99d7,1089,47,CASH_CHANGED,,OpenAI GPT 5.5,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1090,47,CASH_CHANGED,,OpenAI GPT 5.5,-200,TAX_INCOME,,,,,
v1,mock-321229807-87ca99d7,1137,49,CASH_CHANGED,,Gemini 3.1 Pro Preview,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1138,49,CASH_CHANGED,,Gemini 3.1 Pro Preview,-200,TAX_INCOME,,,,,
v1,mock-321229807-87ca99d7,1147,50,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1164,52,CASH_CHANGED,,OpenAI GPT 5.5,-12,RENT,,,,,
v1,mock-321229807-87ca99d7,1165,52,CASH_CHANGED,,Gemini 3.1 Pro Preview,12,RENT,,,,,
v1,mock-321229807-87ca99d7,1166,52,RENT_PAID,,,,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,12,-12,12
v1,mock-321229807-87ca99d7,1201,52,CASH_CHANGED,,OpenAI GPT 5.5,-111,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1211,53,CASH_CHANGED,,OpenAI GPT 5.5,-14,RENT,,,,,
v1,mock-321229807-87ca99d7,1212,53,CASH_CHANGED,,Claude Opus 4.8,14,RENT,,,,,
v1,mock-321229807-87ca99d7,1213,53,RENT_PAID,,,,,OpenAI GPT 5.5,Claude Opus 4.8,14,-14,14
v1,mock-321229807-87ca99d7,1222,54,CASH_CHANGED,,Claude Opus 4.8,-25,RENT,,,,,
v1,mock-321229807-87ca99d7,1223,54,CASH_CHANGED,,Grok 4.3,25,RENT,,,,,
v1,mock-321229807-87ca99d7,1224,54,RENT_PAID,,,,,Claude Opus 4.8,Grok 4.3,25,-25,25
v1,mock-321229807-87ca99d7,1241,56,CASH_CHANGED,,Grok 4.3,-20,RENT,,,,,
v1,mock-321229807-87ca99d7,1242,56,CASH_CHANGED,,Claude Opus 4.8,20,RENT,,,,,
v1,mock-321229807-87ca99d7,1243,56,RENT_PAID,,,,,Grok 4.3,Claude Opus 4.8,20,-20,20
v1,mock-321229807-87ca99d7,1257,57,CASH_CHANGED,,OpenAI GPT 5.5,-150,buy_property,,,,,
v1,mock-321229807-87ca99d7,1262,57,CASH_CHANGED,,OpenAI GPT 5.5,-83,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1268,57,CASH_CHANGED,,OpenAI GPT 5.5,100,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1298,58,CASH_CHANGED,,Claude Opus 4.8,-18,RENT,,,,,
v1,mock-321229807-87ca99d7,1299,58,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-321229807-87ca99d7,1300,58,RENT_PAID,,,,,Claude Opus 4.8,Grok 4.3,18,-18,18
v1,mock-321229807-87ca99d7,1330,61,CASH_CHANGED,,Grok 4.3,-260,buy_property,,,,,
v1,mock-321229807-87ca99d7,1340,62,CASH_CHANGED,,OpenAI GPT 5.5,-50,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,,,,,
v1,mock-321229807-87ca99d7,1341,62,CASH_CHANGED,,Claude Opus 4.8,50,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,,,,,
v1,mock-321229807-87ca99d7,1342,62,CASH_CHANGED,,OpenAI GPT 5.5,-50,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,,,,,
v1,mock-321229807-87ca99d7,1343,62,CASH_CHANGED,,Gemini 3.1 Pro Preview,50,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,,,,,
v1,mock-321229807-87ca99d7,1344,62,CASH_CHANGED,,OpenAI GPT 5.5,-50,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,,,,,
v1,mock-321229807-87ca99d7,1345,62,CASH_CHANGED,,Grok 4.3,50,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,,,,,
v1,mock-321229807-87ca99d7,1350,62,CASH_CHANGED,,OpenAI GPT 5.5,75,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1382,62,CASH_CHANGED,,Gemini 3.1 Pro Preview,-200,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1383,62,CASH_CHANGED,,OpenAI GPT 5.5,200,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1386,62,CASH_CHANGED,,Gemini 3.1 Pro Preview,-8,MORTGAGE_INTEREST,,,,,
v1,mock-321229807-87ca99d7,1423,64,CASH_CHANGED,,Gemini 3.1 Pro Preview,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1425,64,CASH_CHANGED,,Gemini 3.1 Pro Preview,-50,DOCTOR_FEE_PAY_50,,,,,
v1,mock-321229807-87ca99d7,1430,64,CASH_CHANGED,,Gemini 3.1 Pro Preview,-83,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1440,65,CASH_CHANGED,,Grok 4.3,-28,RENT,,,,,
v1,mock-321229807-87ca99d7,1441,65,CASH_CHANGED,,Gemini 3.1 Pro Preview,28,RENT,,,,,
v1,mock-321229807-87ca99d7,1442,65,RENT_PAID,,,,,Grok 4.3,Gemini 3.1 Pro Preview,28,-28,28
v1,mock-321229807-87ca99d7,1451,66,CASH_CHANGED,,OpenAI GPT 5.5,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1509,68,CASH_CHANGED,,OpenAI GPT 5.5,100,INHERIT_100,,,,,
v1,mock-321229807-87ca99d7,1518,69,CASH_CHANGED,,Claude Opus 4.8,-28,RENT,,,,,
v1,mock-321229807-87ca99d7,1519,69,CASH_CHANGED,,Gemini 3.1 Pro Preview,28,RENT,,,,,
v1,mock-321229807-87ca99d7,1520,69,RENT_PAID,,,,,Claude Opus 4.8,Gemini 3.1 Pro Preview,28,-28,28
v1,mock-321229807-87ca99d7,1537,71,CASH_CHANGED,,Gemini 3.1 Pro Preview,-18,RENT,,,,,
v1,mock-321229807-87ca99d7,1538,71,CASH_CHANGED,,Grok 4.3,18,RENT,,,,,
v1,mock-321229807-87ca99d7,1539,71,RENT_PAID,,,,,Gemini 3.1 Pro Preview,Grok 4.3,18,-18,18
v1,mock-321229807-87ca99d7,1548,72,CASH_CHANGED,,Grok 4.3,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1557,73,CASH_CHANGED,,OpenAI GPT 5.5,-50,RENT,,,,,
v1,mock-321229807-87ca99d7,1558,73,CASH_CHANGED,,Gemini 3.1 Pro Preview,50,RENT,,,,,
v1,mock-321229807-87ca99d7,1559,73,RENT_PAID,,,,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,50,-50,50
v1,mock-321229807-87ca99d7,1640,73,CASH_CHANGED,,Claude Opus 4.8,-315,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1641,73,CASH_CHANGED,,OpenAI GPT 5.5,315,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1643,73,CASH_CHANGED,,Claude Opus 4.8,-10,MORTGAGE_INTEREST,,,,,
v1,mock-321229807-87ca99d7,1668,73,CASH_CHANGED,,OpenAI GPT 5.5,-66,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1674,73,CASH_CHANGED,,OpenAI GPT 5.5,-56,UNMORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1684,74,CASH_CHANGED,,Claude Opus 4.8,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1690,74,CASH_CHANGED,,Claude Opus 4.8,-60,buy_property,,,,,
v1,mock-321229807-87ca99d7,1695,74,CASH_CHANGED,,Claude Opus 4.8,-300,BUILD,,,,,
v1,mock-321229807-87ca99d7,1706,75,CASH_CHANGED,,Gemini 3.1 Pro Preview,-26,RENT,,,,,
v1,mock-321229807-87ca99d7,1707,75,CASH_CHANGED,,Claude Opus 4.8,26,RENT,,,,,
v1,mock-321229807-87ca99d7,1708,75,RENT_PAID,,,,,Gemini 3.1 Pro Preview,Claude Opus 4.8,26,-26,26
v1,mock-321229807-87ca99d7,1726,77,CASH_CHANGED,,OpenAI GPT 5.5,-24,RENT,,,,,
v1,mock-321229807-87ca99d7,1727,77,CASH_CHANGED,,Gemini 3.1 Pro Preview,24,RENT,,,,,
v1,mock-321229807-87ca99d7,1728,77,RENT_PAID,,,,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,24,-24,24
v1,mock-321229807-87ca99d7,1769,77,CASH_CHANGED,,OpenAI GPT 5.5,-275,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1770,77,CASH_CHANGED,,Grok 4.3,275,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1831,80,CASH_CHANGED,,Gemini 3.1 Pro Preview,-400,buy_property,,,,,
v1,mock-321229807-87ca99d7,1836,80,CASH_CHANGED,,Gemini 3.1 Pro Preview,-400,BUILD,,,,,
v1,mock-321229807-87ca99d7,1847,81,CASH_CHANGED,,Grok 4.3,-12,RENT,,,,,
v1,mock-321229807-87ca99d7,1848,81,CASH_CHANGED,,Gemini 3.1 Pro Preview,12,RENT,,,,,
v1,mock-321229807-87ca99d7,1849,81,RENT_PAID,,,,,Grok 4.3,Gemini 3.1 Pro Preview,12,-12,12
v1,mock-321229807-87ca99d7,1858,82,CASH_CHANGED,,OpenAI GPT 5.5,-200,RENT,,,,,
v1,mock-321229807-87ca99d7,1859,82,CASH_CHANGED,,Gemini 3.1 Pro Preview,200,RENT,,,,,
v1,mock-321229807-87ca99d7,1860,82,RENT_PAID,,,,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,200,-200,200
v1,mock-321229807-87ca99d7,1875,82,CASH_CHANGED,,OpenAI GPT 5.5,130,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1897,82,CASH_CHANGED,,OpenAI GPT 5.5,-350,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1898,82,CASH_CHANGED,,Claude Opus 4.8,350,TRADE_CASH,,,,,
v1,mock-321229807-87ca99d7,1904,82,CASH_CHANGED,,OpenAI GPT 5.5,150,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,1929,83,CASH_CHANGED,,Claude Opus 4.8,-100,BUILD,,,,,
v1,mock-321229807-87ca99d7,1940,84,CASH_CHANGED,,Gemini 3.1 Pro Preview,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1941,84,CASH_CHANGED,,Gemini 3.1 Pro Preview,-200,TAX_INCOME,,,,,
v1,mock-321229807-87ca99d7,1946,84,CASH_CHANGED,,Gemini 3.1 Pro Preview,-400,BUILD,,,,,
v1,mock-321229807-87ca99d7,1965,86,CASH_CHANGED,,OpenAI GPT 5.5,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,1966,86,CASH_CHANGED,,OpenAI GPT 5.5,-25,RENT,,,,,
v1,mock-321229807-87ca99d7,1967,86,CASH_CHANGED,,Claude Opus 4.8,25,RENT,,,,,
v1,mock-321229807-87ca99d7,1968,86,RENT_PAID,,,,,OpenAI GPT 5.5,Claude Opus 4.8,25,-25,25
v1,mock-321229807-87ca99d7,2053,86,CASH_CHANGED,,OpenAI GPT 5.5,60,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,2063,87,CASH_CHANGED,,Claude Opus 4.8,-50,RENT,,,,,
v1,mock-321229807-87ca99d7,2064,87,CASH_CHANGED,,Gemini 3.1 Pro Preview,50,RENT,,,,,
v1,mock-321229807-87ca99d7,2065,87,RENT_PAID,,,,,Claude Opus 4.8,Gemini 3.1 Pro Preview,50,-50,50
v1,mock-321229807-87ca99d7,2074,88,CASH_CHANGED,,Gemini 3.1 Pro Preview,-6,RENT,,,,,
v1,mock-321229807-87ca99d7,2075,88,CASH_CHANGED,,OpenAI GPT 5.5,6,RENT,,,,,
v1,mock-321229807-87ca99d7,2076,88,RENT_PAID,,,,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,6,-6,6
v1,mock-321229807-87ca99d7,2085,89,CASH_CHANGED,,Grok 4.3,-70,RENT,,,,,
v1,mock-321229807-87ca99d7,2086,89,CASH_CHANGED,,Gemini 3.1 Pro Preview,70,RENT,,,,,
v1,mock-321229807-87ca99d7,2087,89,RENT_PAID,,,,,Grok 4.3,Gemini 3.1 Pro Preview,70,-70,70
v1,mock-321229807-87ca99d7,2096,90,CASH_CHANGED,,OpenAI GPT 5.5,-25,RENT,,,,,
v1,mock-321229807-87ca99d7,2097,90,CASH_CHANGED,,Grok 4.3,25,RENT,,,,,
v1,mock-321229807-87ca99d7,2098,90,RENT_PAID,,,,,OpenAI GPT 5.5,Grok 4.3,25,-25,25
v1,mock-321229807-87ca99d7,2103,90,CASH_CHANGED,,OpenAI GPT 5.5,50,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,2134,92,CASH_CHANGED,,Gemini 3.1 Pro Preview,200,PASS_GO,,,,,
v1,mock-321229807-87ca99d7,2139,92,CASH_CHANGED,,Gemini 3.1 Pro Preview,-200,BUILD,,,,,
v1,mock-321229807-87ca99d7,2179,95,CASH_CHANGED,,Claude Opus 4.8,120,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,2185,95,CASH_CHANGED,,Claude Opus 4.8,100,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,2191,95,CASH_CHANGED,,Claude Opus 4.8,90,MORTGAGE,,,,,
v1,mock-321229807-87ca99d7,2197,95,CASH_CHANGED,,Claude Opus 4.8,-1203,BANKRUPTCY_CASH,,,,,
v1,mock-321229807-87ca99d7,2198,95,CASH_CHANGED,,Gemini 3.1 Pro Preview,1203,BANKRUPTCY_CASH,,,,,
v1,mock-321229807-87ca99d7,2199,95,CASH_CHANGED,,Claude Opus 4.8,0,BANKRUPTCY,,,,,
v1,mock-321229807-87ca99d7,2218,97,CASH_CHANGED,,Grok 4.3,-100,RENT,,,,,
v1,mock-321229807-87ca99d7,2219,97,CASH_CHANGED,,Gemini 3.1 Pro Preview,100,RENT,,,,,
