trade_id,initiator_player_id,counterparty_player_id,start_event_id,start_seq,start_turn,end_event_id,end_seq,end_turn,outcome,censored,counteroffers,offer_revisions,public_exchange_count,initial_offer,initial_request,final_offer,final_request,event_span,turns_to_resolution,accepted,back_and_forth_count
trade-0028,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-001328,1328,81,mock-1038910349-f66fa07c-evt-001348,1348,81,ACCEPTED,False,3,3,4,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}",20,0,True,3
trade-0029,OpenAI GPT 5.5,Grok 4.3,mock-1038910349-f66fa07c-evt-001363,1363,81,mock-1038910349-f66fa07c-evt-001368,1368,81,ACCEPTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,True,0
trade-0030,OpenAI GPT 5.5,Claude Opus 4.8,mock-1038910349-f66fa07c-evt-001383,1383,81,mock-1038910349-f66fa07c-evt-001388,1388,81,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""WATER_WORKS""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""WATER_WORKS""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0031,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-001393,1393,81,mock-1038910349-f66fa07c-evt-001408,1408,81,ACCEPTED,False,2,2,3,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""WATER_WORKS""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""WATER_WORKS""]}","{""cash"":40,""get_out_of_jail_cards"":0,""properties"":[]}",15,0,True,2
trade-0032,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002000,2000,119,mock-1038910349-f66fa07c-evt-002010,2010,119,ACCEPTED,False,1,1,2,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":60,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":47,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",10,0,True,1
trade-0033,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002249,2249,141,mock-1038910349-f66fa07c-evt-002254,2254,141,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0034,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002259,2259,141,mock-1038910349-f66fa07c-evt-002264,2264,141,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":80,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":80,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0035,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002343,2343,145,mock-1038910349-f66fa07c-evt-002383,2383,145,ACCEPTED,False,7,7,8,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE"",""VIRGINIA_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":175,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE"",""ST_CHARLES_PLACE"",""VIRGINIA_AVENUE""]}",40,0,True,7
trade-0036,OpenAI GPT 5.5,Claude Opus 4.8,mock-1038910349-f66fa07c-evt-002401,2401,145,mock-1038910349-f66fa07c-evt-002406,2406,145,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0037,OpenAI GPT 5.5,Claude Opus 4.8,mock-1038910349-f66fa07c-evt-002411,2411,145,mock-1038910349-f66fa07c-evt-002416,2416,145,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0038,OpenAI GPT 5.5,Claude Opus 4.8,mock-1038910349-f66fa07c-evt-002421,2421,145,mock-1038910349-f66fa07c-evt-002426,2426,145,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0039,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002431,2431,145,mock-1038910349-f66fa07c-evt-002436,2436,145,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":25,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":25,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0040,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002441,2441,145,mock-1038910349-f66fa07c-evt-002446,2446,145,ACCEPTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,True,0
trade-0041,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002502,2502,148,mock-1038910349-f66fa07c-evt-002507,2507,148,REJECTED,False,0,0,1,"{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE"",""BOARDWALK""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE"",""BOARDWALK""]}",5,0,False,0
trade-0042,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002512,2512,148,mock-1038910349-f66fa07c-evt-002517,2517,148,REJECTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}",5,0,False,0
trade-0043,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,mock-1038910349-f66fa07c-evt-002522,2522,148,mock-1038910349-f66fa07c-evt-002527,2527,148,REJECTED,False,0,0,1,"{""cash"":275,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":275,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}",5,0,False,0
trade-0044,OpenAI GPT 5.5,Claude Opus 4.8,mock-1038910349-f66fa07c-evt-002655,2655,159,mock-1038910349-f66fa07c-evt-002660,2660,159,REJECTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}",5,0,False,0
