schema_version,run_id,seq,turn_index,event_type,decision_id,player_id,from_player_id,to_player_id,space_index,property_space,amount,reason
v1,mock-44910-42ec35c5,1334,66,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,12,,,
v1,mock-44910-42ec35c5,1340,66,HOUSE_BUILT,,Gemini 3 Flash Preview,,,14,,1,
v1,mock-44910-42ec35c5,1341,66,HOUSE_BUILT,,Gemini 3 Flash Preview,,,13,,1,
v1,mock-44910-42ec35c5,1458,70,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,31,,,
v1,mock-44910-42ec35c5,1464,70,HOUSE_BUILT,,Gemini 3 Flash Preview,,,11,,1,
v1,mock-44910-42ec35c5,1523,75,HOUSE_BUILT,,Grok 4.3,,,21,,1,
v1,mock-44910-42ec35c5,1524,75,HOUSE_BUILT,,Grok 4.3,,,24,,1,
v1,mock-44910-42ec35c5,1538,76,PROPERTY_MORTGAGED,,OpenAI GPT 5.4 Mini,,,26,,,
v1,mock-44910-42ec35c5,1564,76,PROPERTY_MORTGAGED,,OpenAI GPT 5.4 Mini,,,29,,,
v1,mock-44910-42ec35c5,1592,76,PROPERTY_TRANSFERRED,,OpenAI GPT 5.4 Mini,Gemini 3 Flash Preview,OpenAI GPT 5.4 Mini,31,,,
v1,mock-44910-42ec35c5,1593,76,PROPERTY_TRANSFERRED,,Gemini 3 Flash Preview,OpenAI GPT 5.4 Mini,Gemini 3 Flash Preview,26,,,
v1,mock-44910-42ec35c5,1601,76,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.4 Mini,,,31,,,
v1,mock-44910-42ec35c5,1646,78,HOUSE_BUILT,,Gemini 3 Flash Preview,,,11,,1,
v1,mock-44910-42ec35c5,1647,78,HOUSE_BUILT,,Gemini 3 Flash Preview,,,13,,1,
v1,mock-44910-42ec35c5,1648,78,HOUSE_BUILT,,Gemini 3 Flash Preview,,,14,,1,
v1,mock-44910-42ec35c5,1662,79,PROPERTY_MORTGAGED,,Grok 4.3,,,5,,,
v1,mock-44910-42ec35c5,1709,83,HOUSE_BUILT,,Gemini 3 Flash Preview,,,14,,1,
v1,mock-44910-42ec35c5,1723,84,PROPERTY_UNMORTGAGED,,Grok 4.3,,,5,,,
v1,mock-44910-42ec35c5,1756,87,HOUSE_BUILT,,Gemini 3 Flash Preview,,,11,,1,
v1,mock-44910-42ec35c5,1757,87,HOUSE_BUILT,,Gemini 3 Flash Preview,,,13,,1,
v1,mock-44910-42ec35c5,1824,93,HOUSE_BUILT,,Grok 4.3,,,24,,1,
v1,mock-44910-42ec35c5,1881,98,PROPERTY_MORTGAGED,,Grok 4.3,,,5,,,
v1,mock-44910-42ec35c5,1887,98,PROPERTY_MORTGAGED,,Grok 4.3,,,15,,,
v1,mock-44910-42ec35c5,1893,98,PROPERTY_MORTGAGED,,Grok 4.3,,,27,,,
v1,mock-44910-42ec35c5,1899,98,PROPERTY_MORTGAGED,,Grok 4.3,,,39,,,
v1,mock-44910-42ec35c5,1945,102,HOUSE_BUILT,,Gemini 3 Flash Preview,,,11,,1,
v1,mock-44910-42ec35c5,1946,102,HOUSE_BUILT,,Gemini 3 Flash Preview,,,13,,1,
v1,mock-44910-42ec35c5,1947,102,HOUSE_BUILT,,Gemini 3 Flash Preview,,,14,,1,
v1,mock-44910-42ec35c5,1961,103,HOUSE_BUILT,,Grok 4.3,,,23,,1,
v1,mock-44910-42ec35c5,2010,108,PROPERTY_PURCHASED,,OpenAI GPT 5.4 Mini,,,3,,60,
v1,mock-44910-42ec35c5,2017,108,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.4 Mini,,,1,,,
v1,mock-44910-42ec35c5,2023,108,HOUSE_BUILT,,OpenAI GPT 5.4 Mini,,,1,,4,
v1,mock-44910-42ec35c5,2024,108,HOUSE_BUILT,,OpenAI GPT 5.4 Mini,,,3,,4,
v1,mock-44910-42ec35c5,2030,108,HOTEL_BUILT,,OpenAI GPT 5.4 Mini,,,1,,1,
v1,mock-44910-42ec35c5,2031,108,HOTEL_BUILT,,OpenAI GPT 5.4 Mini,,,3,,1,
v1,mock-44910-42ec35c5,2037,108,PROPERTY_MORTGAGED,,OpenAI GPT 5.4 Mini,,,31,,,
v1,mock-44910-42ec35c5,2051,109,HOTEL_SOLD,,OpenAI GPT 5.4 Mini,,,1,,1,
v1,mock-44910-42ec35c5,2052,109,HOTEL_SOLD,,OpenAI GPT 5.4 Mini,,,3,,1,
v1,mock-44910-42ec35c5,2058,109,HOUSE_SOLD,,OpenAI GPT 5.4 Mini,,,1,,4,
v1,mock-44910-42ec35c5,2059,109,HOUSE_SOLD,,OpenAI GPT 5.4 Mini,,,3,,4,
v1,mock-44910-42ec35c5,2067,109,PROPERTY_PURCHASED,,Gemini 3 Flash Preview,,,1,,,
v1,mock-44910-42ec35c5,2068,109,PROPERTY_PURCHASED,,Gemini 3 Flash Preview,,,3,,,
v1,mock-44910-42ec35c5,2069,109,PROPERTY_PURCHASED,,Gemini 3 Flash Preview,,,29,,,
v1,mock-44910-42ec35c5,2070,109,PROPERTY_PURCHASED,,Gemini 3 Flash Preview,,,31,,,
v1,mock-44910-42ec35c5,2071,109,PROPERTY_PURCHASED,,Gemini 3 Flash Preview,,,32,,,
v1,mock-44910-42ec35c5,2098,112,HOUSE_BUILT,,Grok 4.3,,,21,,1,
v1,mock-44910-42ec35c5,2187,119,PROPERTY_TRANSFERRED,,Gemini 3 Flash Preview,Grok 4.3,Gemini 3 Flash Preview,5,,,
v1,mock-44910-42ec35c5,2188,119,PROPERTY_TRANSFERRED,,Gemini 3 Flash Preview,Grok 4.3,Gemini 3 Flash Preview,15,,,
v1,mock-44910-42ec35c5,2213,120,HOUSE_BUILT,,Grok 4.3,,,21,,1,
v1,mock-44910-42ec35c5,2214,120,HOUSE_BUILT,,Grok 4.3,,,23,,1,
v1,mock-44910-42ec35c5,2243,121,PROPERTY_PURCHASED,,Gemini 3 Flash Preview,,,28,,10,
v1,mock-44910-42ec35c5,2279,124,PROPERTY_PURCHASED,,Gemini 3 Flash Preview,,,34,,320,
v1,mock-44910-42ec35c5,2296,124,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,28,,,
v1,mock-44910-42ec35c5,2302,124,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,1,,,
v1,mock-44910-42ec35c5,2308,124,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,3,,,
v1,mock-44910-42ec35c5,2314,124,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,8,,,
v1,mock-44910-42ec35c5,2320,124,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,9,,,
v1,mock-44910-42ec35c5,2326,124,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,34,,,
v1,mock-44910-42ec35c5,2403,132,HOUSE_BUILT,,Grok 4.3,,,24,,1,
v1,mock-44910-42ec35c5,2533,142,PROPERTY_MORTGAGED,,Claude Haiku 4.5,,,25,,,
v1,mock-44910-42ec35c5,2539,142,PROPERTY_MORTGAGED,,Claude Haiku 4.5,,,35,,,
v1,mock-44910-42ec35c5,2570,143,PROPERTY_TRANSFERRED,,Claude Haiku 4.5,Gemini 3 Flash Preview,Claude Haiku 4.5,8,,,
v1,mock-44910-42ec35c5,2571,143,PROPERTY_TRANSFERRED,,Claude Haiku 4.5,Gemini 3 Flash Preview,Claude Haiku 4.5,9,,,
v1,mock-44910-42ec35c5,2572,143,PROPERTY_TRANSFERRED,,Gemini 3 Flash Preview,Claude Haiku 4.5,Gemini 3 Flash Preview,25,,,
v1,mock-44910-42ec35c5,2573,143,PROPERTY_TRANSFERRED,,Gemini 3 Flash Preview,Claude Haiku 4.5,Gemini 3 Flash Preview,35,,,
v1,mock-44910-42ec35c5,2581,143,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,5,,,
v1,mock-44910-42ec35c5,2587,143,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,15,,,
v1,mock-44910-42ec35c5,2593,143,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,25,,,
v1,mock-44910-42ec35c5,2599,143,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,35,,,
v1,mock-44910-42ec35c5,2740,158,PROPERTY_MORTGAGED,,Claude Haiku 4.5,,,6,,,
v1,mock-44910-42ec35c5,2819,164,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,12,,,
v1,mock-44910-42ec35c5,2825,164,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,28,,,
v1,mock-44910-42ec35c5,2847,166,PROPERTY_MORTGAGED,,Claude Haiku 4.5,,,19,,,
v1,mock-44910-42ec35c5,2851,166,PROPERTY_PURCHASED,,Grok 4.3,,,6,,,
v1,mock-44910-42ec35c5,2852,166,PROPERTY_PURCHASED,,Grok 4.3,,,8,,,
v1,mock-44910-42ec35c5,2853,166,PROPERTY_PURCHASED,,Grok 4.3,,,9,,,
v1,mock-44910-42ec35c5,2854,166,PROPERTY_PURCHASED,,Grok 4.3,,,19,,,
v1,mock-44910-42ec35c5,2873,167,PROPERTY_TRANSFERRED,,Grok 4.3,Gemini 3 Flash Preview,Grok 4.3,29,,,
v1,mock-44910-42ec35c5,2874,167,PROPERTY_TRANSFERRED,,Grok 4.3,Gemini 3 Flash Preview,Grok 4.3,37,,,
v1,mock-44910-42ec35c5,2875,167,PROPERTY_TRANSFERRED,,Gemini 3 Flash Preview,Grok 4.3,Gemini 3 Flash Preview,19,,,
v1,mock-44910-42ec35c5,2883,167,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,28,,,
v1,mock-44910-42ec35c5,2889,167,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,19,,,
v1,mock-44910-42ec35c5,2895,167,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,5,,,
v1,mock-44910-42ec35c5,2901,167,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,25,,,
v1,mock-44910-42ec35c5,2907,167,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,15,,,
v1,mock-44910-42ec35c5,2913,167,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,35,,,
v1,mock-44910-42ec35c5,2919,167,HOUSE_BUILT,,Gemini 3 Flash Preview,,,16,,3,
v1,mock-44910-42ec35c5,2920,167,HOUSE_BUILT,,Gemini 3 Flash Preview,,,18,,3,
v1,mock-44910-42ec35c5,2921,167,HOUSE_BUILT,,Gemini 3 Flash Preview,,,19,,3,
v1,mock-44910-42ec35c5,2937,168,PROPERTY_UNMORTGAGED,,Grok 4.3,,,39,,,
v1,mock-44910-42ec35c5,2943,168,PROPERTY_UNMORTGAGED,,Grok 4.3,,,37,,,
v1,mock-44910-42ec35c5,2976,171,PROPERTY_MORTGAGED,,Gemini 3 Flash Preview,,,12,,,
v1,mock-44910-42ec35c5,2982,171,HOUSE_BUILT,,Gemini 3 Flash Preview,,,16,,1,
v1,mock-44910-42ec35c5,2983,171,HOUSE_BUILT,,Gemini 3 Flash Preview,,,18,,1,
v1,mock-44910-42ec35c5,3008,173,HOUSE_SOLD,,Gemini 3 Flash Preview,,,11,,1,
v1,mock-44910-42ec35c5,3009,173,HOUSE_SOLD,,Gemini 3 Flash Preview,,,13,,1,
v1,mock-44910-42ec35c5,3077,180,HOUSE_BUILT,,Gemini 3 Flash Preview,,,19,,1,
v1,mock-44910-42ec35c5,3078,180,HOUSE_BUILT,,Gemini 3 Flash Preview,,,13,,1,
v1,mock-44910-42ec35c5,3114,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,5,,,
v1,mock-44910-42ec35c5,3120,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,15,,,
v1,mock-44910-42ec35c5,3126,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,25,,,
v1,mock-44910-42ec35c5,3132,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,35,,,
v1,mock-44910-42ec35c5,3138,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,1,,,
v1,mock-44910-42ec35c5,3144,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,3,,,
v1,mock-44910-42ec35c5,3150,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,12,,,
v1,mock-44910-42ec35c5,3156,183,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,28,,,
v1,mock-44910-42ec35c5,3292,197,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,26,,,
v1,mock-44910-42ec35c5,3325,200,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,31,,,
v1,mock-44910-42ec35c5,3331,200,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,32,,,
v1,mock-44910-42ec35c5,3337,200,PROPERTY_UNMORTGAGED,,Gemini 3 Flash Preview,,,34,,,
v1,mock-44910-42ec35c5,3885,256,PROPERTY_MORTGAGED,,Grok 4.3,,,39,,,
v1,mock-44910-42ec35c5,3930,260,PROPERTY_MORTGAGED,,Grok 4.3,,,37,,,
v1,mock-44910-42ec35c5,3936,260,HOUSE_SOLD,,Grok 4.3,,,21,,1,
v1,mock-44910-42ec35c5,3937,260,HOUSE_SOLD,,Grok 4.3,,,23,,1,
v1,mock-44910-42ec35c5,3954,261,HOUSE_BUILT,,Gemini 3 Flash Preview,,,11,,1,
v1,mock-44910-42ec35c5,3955,261,HOUSE_BUILT,,Gemini 3 Flash Preview,,,1,,1,
v1,mock-44910-42ec35c5,3969,262,HOUSE_SOLD,,Grok 4.3,,,24,,2,
v1,mock-44910-42ec35c5,3975,262,HOUSE_SOLD,,Grok 4.3,,,21,,1,
v1,mock-44910-42ec35c5,3993,263,HOUSE_SOLD,,Grok 4.3,,,23,,2,
v1,mock-44910-42ec35c5,4008,264,HOUSE_SOLD,,Grok 4.3,,,21,,1,
v1,mock-44910-42ec35c5,4027,265,HOUSE_BUILT,,Gemini 3 Flash Preview,,,1,,3,
v1,mock-44910-42ec35c5,4028,265,HOUSE_BUILT,,Gemini 3 Flash Preview,,,3,,3,
