event_id,seq,turn_index,player_id,reason,delta,cash_before,cash_after,running_peak,drawdown_from_peak
mock-83265-81ed4937-evt-000506,506,25,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-3,935,932,1900,968
mock-83265-81ed4937-evt-000517,517,26,OpenAI GPT 5.5,RENT,-50,86,36,1500,1464
mock-83265-81ed4937-evt-000518,518,26,Claude Opus 4.8,RENT,50,774,824,1500,676
mock-83265-81ed4937-evt-000536,536,28,Claude Opus 4.8,PASS_GO,200,824,1024,1500,476
mock-83265-81ed4937-evt-000545,545,29,Gemini 3.1 Pro Preview,PASS_GO,200,932,1132,1900,768
mock-83265-81ed4937-evt-000550,550,29,Gemini 3.1 Pro Preview,UNMORTGAGE,-165,1132,967,1900,933
mock-83265-81ed4937-evt-000556,556,29,Gemini 3.1 Pro Preview,UNMORTGAGE,-111,967,856,1900,1044
mock-83265-81ed4937-evt-000566,566,30,Grok 4.3,RENT,-6,1240,1234,1500,266
mock-83265-81ed4937-evt-000567,567,30,Claude Opus 4.8,RENT,6,1024,1030,1500,470
mock-83265-81ed4937-evt-000628,628,31,Gemini 3.1 Pro Preview,auction_bid,-650,856,206,1900,1694
mock-83265-81ed4937-evt-000638,638,32,OpenAI GPT 5.5,PASS_GO,200,36,236,1500,1264
mock-83265-81ed4937-evt-000640,640,32,OpenAI GPT 5.5,BUILDING_LOAN_MATURES_RECEIVE_150,150,236,386,1500,1114
mock-83265-81ed4937-evt-000645,645,32,OpenAI GPT 5.5,BUILD,-300,386,86,1500,1414
mock-83265-81ed4937-evt-000662,662,33,Claude Opus 4.8,buy_property,-100,1030,930,1500,570
mock-83265-81ed4937-evt-000681,681,34,Gemini 3.1 Pro Preview,RENT,-6,206,200,1900,1700
mock-83265-81ed4937-evt-000682,682,34,Claude Opus 4.8,RENT,6,930,936,1500,564
mock-83265-81ed4937-evt-000717,717,35,Claude Opus 4.8,TRADE_CASH,-280,936,656,1500,844
mock-83265-81ed4937-evt-000718,718,35,Gemini 3.1 Pro Preview,TRADE_CASH,280,200,480,1900,1420
mock-83265-81ed4937-evt-000733,733,36,Grok 4.3,buy_property,-180,1234,1054,1500,446
mock-83265-81ed4937-evt-000793,793,37,Claude Opus 4.8,auction_bid,-280,656,376,1500,1124
mock-83265-81ed4937-evt-000807,807,38,Claude Opus 4.8,BUILD,-300,376,76,1500,1424
mock-83265-81ed4937-evt-000823,823,39,Gemini 3.1 Pro Preview,BUILD,-400,480,80,1900,1820
mock-83265-81ed4937-evt-000862,862,40,OpenAI GPT 5.5,auction_bid,-1,86,85,1500,1415
mock-83265-81ed4937-evt-000908,908,41,Grok 4.3,auction_bid,-100,1054,954,1500,546
mock-83265-81ed4937-evt-000914,914,41,OpenAI GPT 5.5,MORTGAGE,75,85,160,1500,1340
mock-83265-81ed4937-evt-000930,930,41,OpenAI GPT 5.5,BUILD,-100,160,60,1500,1440
mock-83265-81ed4937-evt-000970,970,42,Claude Opus 4.8,RENT,-14,76,62,1500,1438
mock-83265-81ed4937-evt-000971,971,42,Grok 4.3,RENT,14,954,968,1500,532
mock-83265-81ed4937-evt-000977,977,42,Claude Opus 4.8,BUILD,-50,62,12,1500,1488
mock-83265-81ed4937-evt-000987,987,43,Gemini 3.1 Pro Preview,RENT,-22,80,58,1900,1842
mock-83265-81ed4937-evt-000988,988,43,Grok 4.3,RENT,22,968,990,1500,510
mock-83265-81ed4937-evt-000998,998,44,Grok 4.3,RENT,-26,990,964,1500,536
mock-83265-81ed4937-evt-000999,999,44,Gemini 3.1 Pro Preview,RENT,26,58,84,1900,1816
mock-83265-81ed4937-evt-001009,1009,45,Grok 4.3,PASS_GO,200,964,1164,1500,336
mock-83265-81ed4937-evt-001141,1141,45,Gemini 3.1 Pro Preview,auction_bid,-30,84,54,1900,1846
mock-83265-81ed4937-evt-001152,1152,46,OpenAI GPT 5.5,BEAUTY_CONTEST_COLLECT_10,10,60,70,1500,1430
mock-83265-81ed4937-evt-001222,1222,47,OpenAI GPT 5.5,auction_bid,-55,70,15,1500,1485
mock-83265-81ed4937-evt-001232,1232,48,Gemini 3.1 Pro Preview,RENT,-25,54,29,1900,1871
mock-83265-81ed4937-evt-001233,1233,48,Grok 4.3,RENT,25,1164,1189,1500,311
mock-83265-81ed4937-evt-001239,1239,48,Gemini 3.1 Pro Preview,MORTGAGE,100,29,129,1900,1771
mock-83265-81ed4937-evt-001249,1249,49,Grok 4.3,RENT,-90,1189,1099,1500,401
mock-83265-81ed4937-evt-001250,1250,49,Claude Opus 4.8,RENT,90,12,102,1500,1398
mock-83265-81ed4937-evt-001265,1265,50,OpenAI GPT 5.5,MORTGAGE,110,15,125,1500,1375
mock-83265-81ed4937-evt-001271,1271,50,OpenAI GPT 5.5,BUILD,-100,125,25,1500,1475
mock-83265-81ed4937-evt-001331,1331,51,Claude Opus 4.8,RENT,-26,102,76,1500,1424
mock-83265-81ed4937-evt-001332,1332,51,Gemini 3.1 Pro Preview,RENT,26,129,155,1900,1745
mock-83265-81ed4937-evt-001338,1338,51,Claude Opus 4.8,BUILD,-50,76,26,1500,1474
mock-83265-81ed4937-evt-001348,1348,52,Gemini 3.1 Pro Preview,PASS_GO,200,155,355,1900,1545
mock-83265-81ed4937-evt-001350,1350,52,Gemini 3.1 Pro Preview,PAY_POOR_TAX_15,-15,355,340,1900,1560
mock-83265-81ed4937-evt-001355,1355,52,Gemini 3.1 Pro Preview,BUILD,-200,340,140,1900,1760
mock-83265-81ed4937-evt-001421,1421,53,Grok 4.3,auction_bid,-140,1099,959,1500,541
mock-83265-81ed4937-evt-001431,1431,54,Grok 4.3,RENT,-900,959,59,1500,1441
mock-83265-81ed4937-evt-001432,1432,54,OpenAI GPT 5.5,RENT,900,25,925,1500,575
mock-83265-81ed4937-evt-001438,1438,54,Grok 4.3,MORTGAGE,90,59,149,1500,1351
mock-83265-81ed4937-evt-001448,1448,55,OpenAI GPT 5.5,PASS_GO,200,925,1125,1500,375
mock-83265-81ed4937-evt-001485,1485,55,OpenAI GPT 5.5,auction_bid,-150,1125,975,1500,525
mock-83265-81ed4937-evt-001491,1491,55,OpenAI GPT 5.5,BUILD,-100,975,875,1500,625
mock-83265-81ed4937-evt-001497,1497,55,OpenAI GPT 5.5,UNMORTGAGE,-122,875,753,1500,747
mock-83265-81ed4937-evt-001503,1503,55,OpenAI GPT 5.5,UNMORTGAGE,-83,753,670,1500,830
mock-83265-81ed4937-evt-001513,1513,56,Claude Opus 4.8,PASS_GO,200,26,226,1500,1274
mock-83265-81ed4937-evt-001514,1514,56,Claude Opus 4.8,RENT,-2,226,224,1500,1276
mock-83265-81ed4937-evt-001515,1515,56,Gemini 3.1 Pro Preview,RENT,2,140,142,1900,1758
mock-83265-81ed4937-evt-001521,1521,56,Claude Opus 4.8,BUILD,-50,224,174,1500,1326
mock-83265-81ed4937-evt-001527,1527,56,Claude Opus 4.8,BUILD,-50,174,124,1500,1376
mock-83265-81ed4937-evt-001533,1533,56,Claude Opus 4.8,BUILD,-100,124,24,1500,1476
mock-83265-81ed4937-evt-001544,1544,57,Gemini 3.1 Pro Preview,RENT,-25,142,117,1900,1783
mock-83265-81ed4937-evt-001545,1545,57,Claude Opus 4.8,RENT,25,24,49,1500,1451
mock-83265-81ed4937-evt-001555,1555,58,Grok 4.3,RENT,-18,149,131,1500,1369
mock-83265-81ed4937-evt-001556,1556,58,Claude Opus 4.8,RENT,18,49,67,1500,1433
mock-83265-81ed4937-evt-001612,1612,59,OpenAI GPT 5.5,auction_bid,-118,670,552,1500,948
mock-83265-81ed4937-evt-001622,1622,60,Claude Opus 4.8,RENT,-25,67,42,1500,1458
mock-83265-81ed4937-evt-001623,1623,60,OpenAI GPT 5.5,RENT,25,552,577,1500,923
mock-83265-81ed4937-evt-001633,1633,61,Gemini 3.1 Pro Preview,RENT,-24,117,93,1900,1807
mock-83265-81ed4937-evt-001634,1634,61,Claude Opus 4.8,RENT,24,42,66,1500,1434
mock-83265-81ed4937-evt-001644,1644,62,Grok 4.3,RENT,-26,131,105,1500,1395
mock-83265-81ed4937-evt-001645,1645,62,Gemini 3.1 Pro Preview,RENT,26,93,119,1900,1781
mock-83265-81ed4937-evt-001668,1668,64,Claude Opus 4.8,MORTGAGE,140,66,206,1500,1294
mock-83265-81ed4937-evt-001674,1674,64,Claude Opus 4.8,MORTGAGE,120,206,326,1500,1174
mock-83265-81ed4937-evt-001680,1680,64,Claude Opus 4.8,MORTGAGE,90,326,416,1500,1084
mock-83265-81ed4937-evt-001686,1686,64,Claude Opus 4.8,MORTGAGE,110,416,526,1500,974
mock-83265-81ed4937-evt-001692,1692,64,Claude Opus 4.8,MORTGAGE,100,526,626,1500,874
mock-83265-81ed4937-evt-001698,1698,64,Claude Opus 4.8,SELL_BUILDING,125,626,751,1500,749
mock-83265-81ed4937-evt-001702,1702,64,Claude Opus 4.8,RENT,-750,751,1,1500,1499
mock-83265-81ed4937-evt-001703,1703,64,OpenAI GPT 5.5,RENT,750,577,1327,1500,173
mock-83265-81ed4937-evt-001713,1713,65,Gemini 3.1 Pro Preview,RENT,-50,119,69,1900,1831
mock-83265-81ed4937-evt-001714,1714,65,Grok 4.3,RENT,50,105,155,1500,1345
mock-83265-81ed4937-evt-001755,1755,70,Grok 4.3,PASS_GO,200,155,355,1500,1145
mock-83265-81ed4937-evt-001757,1757,70,Grok 4.3,SCHOOL_FEES_PAY_50,-50,355,305,1500,1195
mock-83265-81ed4937-evt-001779,1779,73,Gemini 3.1 Pro Preview,PASS_GO,200,69,269,1900,1631
mock-83265-81ed4937-evt-001780,1780,73,Gemini 3.1 Pro Preview,RENT,-25,269,244,1900,1656
mock-83265-81ed4937-evt-001781,1781,73,OpenAI GPT 5.5,RENT,25,1327,1352,1500,148
mock-83265-81ed4937-evt-001791,1791,74,Grok 4.3,RENT,-90,305,215,1500,1285
mock-83265-81ed4937-evt-001792,1792,74,Claude Opus 4.8,RENT,90,1,91,1500,1409
mock-83265-81ed4937-evt-001820,1820,77,Gemini 3.1 Pro Preview,SELL_BUILDING,100,244,344,1900,1556
mock-83265-81ed4937-evt-001826,1826,77,Gemini 3.1 Pro Preview,SELL_BUILDING,200,344,544,1900,1356
mock-83265-81ed4937-evt-001833,1833,77,Gemini 3.1 Pro Preview,MORTGAGE,200,544,744,1900,1156
mock-83265-81ed4937-evt-001839,1839,77,Gemini 3.1 Pro Preview,MORTGAGE,175,744,919,1900,981
mock-83265-81ed4937-evt-001841,1841,77,Gemini 3.1 Pro Preview,RENT,-900,919,19,1900,1881
mock-83265-81ed4937-evt-001842,1842,77,OpenAI GPT 5.5,RENT,900,1352,2252,2252,0
mock-83265-81ed4937-evt-001867,1867,79,OpenAI GPT 5.5,JAIL_FINE,-50,2252,2202,2252,50
mock-83265-81ed4937-evt-001900,1900,79,OpenAI GPT 5.5,TRADE_CASH,-200,2202,2002,2252,250
mock-83265-81ed4937-evt-001901,1901,79,Gemini 3.1 Pro Preview,TRADE_CASH,200,19,219,1900,1681
mock-83265-81ed4937-evt-001903,1903,79,OpenAI GPT 5.5,MORTGAGE_INTEREST,-10,2002,1992,2252,260
mock-83265-81ed4937-evt-001929,1929,79,OpenAI GPT 5.5,TRADE_CASH,-270,1992,1722,2252,530
mock-83265-81ed4937-evt-001930,1930,79,Grok 4.3,TRADE_CASH,270,215,485,1500,1015
mock-83265-81ed4937-evt-001932,1932,79,OpenAI GPT 5.5,MORTGAGE_INTEREST,-9,1722,1713,2252,539
mock-83265-81ed4937-evt-001957,1957,79,OpenAI GPT 5.5,UNMORTGAGE,-100,1713,1613,2252,639
mock-83265-81ed4937-evt-001973,1973,79,OpenAI GPT 5.5,UNMORTGAGE,-111,1613,1502,2252,750
mock-83265-81ed4937-evt-002025,2025,79,OpenAI GPT 5.5,TRADE_CASH,-300,1502,1202,2252,1050
mock-83265-81ed4937-evt-002026,2026,79,Claude Opus 4.8,TRADE_CASH,300,91,391,1500,1109
mock-83265-81ed4937-evt-002028,2028,79,OpenAI GPT 5.5,MORTGAGE_INTEREST,-14,1202,1188,2252,1064
mock-83265-81ed4937-evt-002033,2033,79,OpenAI GPT 5.5,UNMORTGAGE,-154,1188,1034,2252,1218
mock-83265-81ed4937-evt-002095,2095,79,OpenAI GPT 5.5,TRADE_CASH,-400,1034,634,2252,1618
mock-83265-81ed4937-evt-002096,2096,79,Gemini 3.1 Pro Preview,TRADE_CASH,400,219,619,1900,1281
mock-83265-81ed4937-evt-002146,2146,81,Gemini 3.1 Pro Preview,RENT,-16,619,603,1900,1297
mock-83265-81ed4937-evt-002147,2147,81,OpenAI GPT 5.5,RENT,16,634,650,2252,1602
mock-83265-81ed4937-evt-002153,2153,81,Gemini 3.1 Pro Preview,UNMORTGAGE,-221,603,382,1900,1518
mock-83265-81ed4937-evt-002159,2159,81,Gemini 3.1 Pro Preview,UNMORTGAGE,-193,382,189,1900,1711
mock-83265-81ed4937-evt-002165,2165,81,Gemini 3.1 Pro Preview,UNMORTGAGE,-33,189,156,1900,1744
mock-83265-81ed4937-evt-002183,2183,83,OpenAI GPT 5.5,RENT,-22,650,628,2252,1624
mock-83265-81ed4937-evt-002184,2184,83,Grok 4.3,RENT,22,485,507,1500,993
mock-83265-81ed4937-evt-002219,2219,85,Claude Opus 4.8,JAIL_FINE,-50,391,341,1500,1159
mock-83265-81ed4937-evt-002226,2226,85,Claude Opus 4.8,BUILD,-100,341,241,1500,1259
mock-83265-81ed4937-evt-002233,2233,85,Claude Opus 4.8,BUILD,-150,241,91,1500,1409
mock-83265-81ed4937-evt-002245,2245,86,Gemini 3.1 Pro Preview,RENT,-22,156,134,1900,1766
mock-83265-81ed4937-evt-002246,2246,86,Grok 4.3,RENT,22,507,529,1500,971
mock-83265-81ed4937-evt-002256,2256,87,Grok 4.3,RENT,-26,529,503,1500,997
mock-83265-81ed4937-evt-002257,2257,87,OpenAI GPT 5.5,RENT,26,628,654,2252,1598
mock-83265-81ed4937-evt-002267,2267,88,OpenAI GPT 5.5,PASS_GO,200,654,854,2252,1398
mock-83265-81ed4937-evt-002268,2268,88,OpenAI GPT 5.5,RENT,-4,854,850,2252,1402
mock-83265-81ed4937-evt-002269,2269,88,Gemini 3.1 Pro Preview,RENT,4,134,138,1900,1762
mock-83265-81ed4937-evt-002311,2311,88,OpenAI GPT 5.5,TRADE_CASH,-350,850,500,2252,1752
mock-83265-81ed4937-evt-002312,2312,88,Gemini 3.1 Pro Preview,TRADE_CASH,350,138,488,1900,1412
mock-83265-81ed4937-evt-002319,2319,88,OpenAI GPT 5.5,BUILD,-400,500,100,2252,2152
mock-83265-81ed4937-evt-002326,2326,88,OpenAI GPT 5.5,BUILD,-100,100,0,2252,2252
mock-83265-81ed4937-evt-002333,2333,88,OpenAI GPT 5.5,MORTGAGE,100,0,100,2252,2152
mock-83265-81ed4937-evt-002339,2339,88,OpenAI GPT 5.5,MORTGAGE,110,100,210,2252,2042
mock-83265-81ed4937-evt-002345,2345,88,OpenAI GPT 5.5,MORTGAGE,140,210,350,2252,1902
mock-83265-81ed4937-evt-002351,2351,88,OpenAI GPT 5.5,MORTGAGE,90,350,440,2252,1812
mock-83265-81ed4937-evt-002357,2357,88,OpenAI GPT 5.5,MORTGAGE,100,440,540,2252,1712
mock-83265-81ed4937-evt-002363,2363,88,OpenAI GPT 5.5,MORTGAGE,150,540,690,2252,1562
mock-83265-81ed4937-evt-002383,2383,89,OpenAI GPT 5.5,RENT,-400,690,290,2252,1962
mock-83265-81ed4937-evt-002384,2384,89,Claude Opus 4.8,RENT,400,91,491,1500,1009
mock-83265-81ed4937-evt-002390,2390,89,OpenAI GPT 5.5,MORTGAGE,150,290,440,2252,1812
mock-83265-81ed4937-evt-002412,2412,91,Gemini 3.1 Pro Preview,MORTGAGE,75,488,563,1900,1337
mock-83265-81ed4937-evt-002418,2418,91,Gemini 3.1 Pro Preview,MORTGAGE,75,563,638,1900,1262
mock-83265-81ed4937-evt-002424,2424,91,Gemini 3.1 Pro Preview,BUILD,-600,638,38,1900,1862
mock-83265-81ed4937-evt-002435,2435,92,Grok 4.3,PASS_GO,200,503,703,1500,797
mock-83265-81ed4937-evt-002436,2436,92,Grok 4.3,RENT,-250,703,453,1500,1047
mock-83265-81ed4937-evt-002437,2437,92,OpenAI GPT 5.5,RENT,250,440,690,2252,1562
mock-83265-81ed4937-evt-002463,2463,95,Claude Opus 4.8,TAX_LUXURY,-100,491,391,1500,1109
mock-83265-81ed4937-evt-002482,2482,97,Grok 4.3,PASS_GO,200,453,653,1500,847
mock-83265-81ed4937-evt-002495,2495,98,Grok 4.3,MORTGAGE,130,653,783,1500,717
mock-83265-81ed4937-evt-002501,2501,98,Grok 4.3,MORTGAGE,130,783,913,1500,587
mock-83265-81ed4937-evt-002503,2503,98,Grok 4.3,RENT,-900,913,13,1500,1487
mock-83265-81ed4937-evt-002504,2504,98,OpenAI GPT 5.5,RENT,900,690,1590,2252,662
mock-83265-81ed4937-evt-002538,2538,99,OpenAI GPT 5.5,UNMORTGAGE,-111,1590,1479,2252,773
mock-83265-81ed4937-evt-002544,2544,99,OpenAI GPT 5.5,UNMORTGAGE,-111,1479,1368,2252,884
mock-83265-81ed4937-evt-002550,2550,99,OpenAI GPT 5.5,UNMORTGAGE,-122,1368,1246,2252,1006
mock-83265-81ed4937-evt-002556,2556,99,OpenAI GPT 5.5,UNMORTGAGE,-100,1246,1146,2252,1106
mock-83265-81ed4937-evt-002562,2562,99,OpenAI GPT 5.5,UNMORTGAGE,-154,1146,992,2252,1260
mock-83265-81ed4937-evt-002572,2572,100,Claude Opus 4.8,PASS_GO,200,391,591,1500,909
mock-83265-81ed4937-evt-002581,2581,101,Claude Opus 4.8,RENT,-50,591,541,1500,959
mock-83265-81ed4937-evt-002582,2582,101,Grok 4.3,RENT,50,13,63,1500,1437
mock-83265-81ed4937-evt-002592,2592,102,Gemini 3.1 Pro Preview,PASS_GO,200,38,238,1900,1662
mock-83265-81ed4937-evt-002593,2593,102,Gemini 3.1 Pro Preview,RENT,-25,238,213,1900,1687
mock-83265-81ed4937-evt-002594,2594,102,OpenAI GPT 5.5,RENT,25,992,1017,2252,1235
mock-83265-81ed4937-evt-002608,2608,103,Gemini 3.1 Pro Preview,SELL_BUILDING,100,213,313,1900,1587
mock-83265-81ed4937-evt-002614,2614,103,Gemini 3.1 Pro Preview,SELL_BUILDING,200,313,513,1900,1387
mock-83265-81ed4937-evt-002621,2621,103,Gemini 3.1 Pro Preview,MORTGAGE,200,513,713,1900,1187
mock-83265-81ed4937-evt-002627,2627,103,Gemini 3.1 Pro Preview,MORTGAGE,175,713,888,1900,1012
mock-83265-81ed4937-evt-002629,2629,103,Gemini 3.1 Pro Preview,RENT,-750,888,138,1900,1762
mock-83265-81ed4937-evt-002630,2630,103,OpenAI GPT 5.5,RENT,750,1017,1767,2252,485
mock-83265-81ed4937-evt-002682,2682,105,OpenAI GPT 5.5,UNMORTGAGE,-165,1767,1602,2252,650
mock-83265-81ed4937-evt-002688,2688,105,OpenAI GPT 5.5,UNMORTGAGE,-165,1602,1437,2252,815
mock-83265-81ed4937-evt-002713,2713,106,OpenAI GPT 5.5,buy_property,-320,1437,1117,2252,1135
mock-83265-81ed4937-evt-002718,2718,106,OpenAI GPT 5.5,MORTGAGE,90,1117,1207,2252,1045
mock-83265-81ed4937-evt-002724,2724,106,OpenAI GPT 5.5,BUILD,-1200,1207,7,2252,2245
mock-83265-81ed4937-evt-002732,2732,106,OpenAI GPT 5.5,MORTGAGE,140,7,147,2252,2105
mock-83265-81ed4937-evt-002738,2738,106,OpenAI GPT 5.5,MORTGAGE,110,147,257,2252,1995
mock-83265-81ed4937-evt-002744,2744,106,OpenAI GPT 5.5,BUILD,-200,257,57,2252,2195
mock-83265-81ed4937-evt-002750,2750,106,OpenAI GPT 5.5,MORTGAGE,100,57,157,2252,2095
mock-83265-81ed4937-evt-002756,2756,106,OpenAI GPT 5.5,MORTGAGE,100,157,257,2252,1995
mock-83265-81ed4937-evt-002762,2762,106,OpenAI GPT 5.5,BUILD,-200,257,57,2252,2195
mock-83265-81ed4937-evt-002806,2806,110,OpenAI GPT 5.5,PASS_GO,200,57,257,2252,1995
mock-83265-81ed4937-evt-002808,2808,110,OpenAI GPT 5.5,DOCTOR_FEE_PAY_50,-50,257,207,2252,2045
mock-83265-81ed4937-evt-002813,2813,110,OpenAI GPT 5.5,BUILD,-200,207,7,2252,2245
mock-83265-81ed4937-evt-002841,2841,113,Grok 4.3,MORTGAGE,100,63,163,1500,1337
mock-83265-81ed4937-evt-002847,2847,113,Grok 4.3,MORTGAGE,100,163,263,1500,1237
mock-83265-81ed4937-evt-002849,2849,113,Grok 4.3,BANKRUPTCY_CASH,-263,263,0,1500,1500
mock-83265-81ed4937-evt-002850,2850,113,OpenAI GPT 5.5,BANKRUPTCY_CASH,263,7,270,2252,1982
mock-83265-81ed4937-evt-002851,2851,113,Grok 4.3,BANKRUPTCY,0,0,0,1500,1500
mock-83265-81ed4937-evt-002864,2864,114,OpenAI GPT 5.5,SELL_BUILDING,150,270,420,2252,1832
mock-83265-81ed4937-evt-002867,2867,114,OpenAI GPT 5.5,RENT,-400,420,20,2252,2232
mock-83265-81ed4937-evt-002868,2868,114,Claude Opus 4.8,RENT,400,541,941,1500,559
mock-83265-81ed4937-evt-002900,2900,116,OpenAI GPT 5.5,SELL_BUILDING,100,20,120,2252,2132
mock-83265-81ed4937-evt-002927,2927,116,OpenAI GPT 5.5,UNMORTGAGE,-111,120,9,2252,2243
mock-83265-81ed4937-evt-002942,2942,117,Claude Opus 4.8,BANK_PAYS_YOU_DIVIDEND_50,50,941,991,1500,509
mock-83265-81ed4937-evt-002963,2963,119,OpenAI GPT 5.5,MORTGAGE,100,9,109,2252,2143
mock-83265-81ed4937-evt-003019,3019,122,Gemini 3.1 Pro Preview,PASS_GO,200,138,338,1900,1562
mock-83265-81ed4937-evt-003076,3076,124,OpenAI GPT 5.5,TAX_LUXURY,-100,109,9,2252,2243
mock-83265-81ed4937-evt-003105,3105,125,Claude Opus 4.8,PASS_GO,200,991,1191,1500,309
mock-83265-81ed4937-evt-003118,3118,126,Gemini 3.1 Pro Preview,BANKRUPTCY_CASH,-338,338,0,1900,1900
mock-83265-81ed4937-evt-003119,3119,126,OpenAI GPT 5.5,BANKRUPTCY_CASH,338,9,347,2252,1905
mock-83265-81ed4937-evt-003120,3120,126,Gemini 3.1 Pro Preview,BANKRUPTCY,0,0,0,1900,1900
mock-83265-81ed4937-evt-003129,3129,127,OpenAI GPT 5.5,PASS_GO,200,347,547,2252,1705
