call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
220,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000216,0,70,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4948,4307,1388,9255,0,0.026483,39984,False,False,,,200,gen-1780838734-q7IXem7mbirgimWOlJrv
183,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000180,0,61,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4535,4200,1706,8735,0,0.025535,39579,False,False,,,200,gen-1780838217-1lVWOVNU0J9HeZfLpGxd
245,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000239,0,77,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4930,4146,1593,9076,0,0.02566,37918,False,False,,,200,gen-1780839171-E0OxO3FpOCXmKaZ4uAYS
362,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000354,0,142,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5387,3950,1530,9337,0,0.025137,37813,False,False,,,200,gen-1780840674-bm5rJeg1Gdu22EmALiOt
185,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000182,0,62,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4477,3191,1654,7668,0,0.020432,35232,False,False,,,200,gen-1780838275-4z3IWND9jtoiV2CoMuc9
56,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000056,0,22,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4501,3166,1060,7667,0,0.020331,31923,False,False,,,200,gen-1780836789-5DL3lxrYTGHee99DmSlA
112,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000112,0,44,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4570,3239,1255,7809,0,0.020765,31715,False,False,,,200,gen-1780837423-ZBmSD9O8QVjSadKYzYn2
180,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000177,0,60,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3312,2252,2155,5564,0,0.012618,31281,False,False,,,200,gen-1780838153-TPRnP1Lxz8VcSxUr8zhu
328,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000320,0,123,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5259,3272,1091,8531,0,0.021619,30861,False,False,,,200,gen-1780840207-WHArtAVyCEEDfRoycWLY
306,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000298,0,113,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4712,2889,866,7601,0,0.019157,30341,False,False,,,200,gen-1780839910-Vd2OMXhqr0AYmDNVhBam
70,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000070,0,27,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4834,2653,1366,7487,0,0.018099,29965,False,False,,,200,gen-1780836952-NL64yKeVUVN9rhLotKxV
318,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000310,0,119,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5066,2870,1220,7936,0,0.019416,29928,False,False,,,200,gen-1780840075-bc26obbs2HSQqiNdpSCI
231,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000226,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3516,3342,3275,6858,0,0.017676,29920,False,False,,,200,gen-1780838888-FG3xTkOYTFqPhjuoqKmy
381,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000373,0,152,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5712,2975,1121,8687,0,0.020587,29858,False,False,,,200,gen-1780841005-NbUsfFxmUm4Y4zfw4tF4
361,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000353,0,142,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5288,2901,1231,8189,0,0.019793,29398,False,False,,,200,gen-1780840644-HVH8Bu96IjIhRrucM2yj
384,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000376,0,155,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5215,2660,861,7875,0,0.018515,27470,False,False,,,200,gen-1780841048-bnRh6z8Jds0zb0fCezra
378,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000370,0,149,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5677,2926,1228,8603,0,0.020307,27430,False,False,,,200,gen-1780840957-ybAHJpJTmnIFujJ51cPN
211,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000207,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3671,3123,2986,6794,0,0.01680675,27418,False,False,,,200,gen-1780838613-eAuFeEiFoecBWer3543r
134,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000133,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3249,3256,3097,6505,0,0.01708875,27290,False,False,,,200,gen-1780837628-UCsd96msiCcEVid9zCrm
136,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000135,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3309,3117,2972,6426,0,0.01650825,27088,False,False,,,200,gen-1780837663-pZ1Y0jkKcQHSc25OQqH4
