call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
245,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000239,0,77,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4930,4146,1593,9076,0,0.02566,37918,False,False,,,200,gen-1780839171-E0OxO3FpOCXmKaZ4uAYS
362,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000354,0,142,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5387,3950,1530,9337,0,0.025137,37813,False,False,,,200,gen-1780840674-bm5rJeg1Gdu22EmALiOt
240,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000234,1,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3583,3944,3803,7527,3328,0.01818885,42381,True,False,,,200,gen-1780839056-zaPzsjd54OpnOXPpnX4R
365,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000357,0,143,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5476,3763,2023,9239,0,0.024291,41713,False,False,,,200,gen-1780840753-CZkuUdWjEk6zD2ejprIs
199,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000195,0,66,TRADE_RESPONSE_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4924,3587,3405,8511,0,0.013223,18879,False,False,,,200,gen-1780838476-7hvqhwpE385Ez8vssXb3
231,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000226,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3516,3342,3275,6858,0,0.017676,29920,False,False,,,200,gen-1780838888-FG3xTkOYTFqPhjuoqKmy
364,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000356,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5536,3328,2935,8864,0,0.012752,18532,False,False,,,200,gen-1780840734-qfwpAOwmdjXateFImujm
159,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000157,0,54,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4379,3276,3047,7655,0,0.0120175,19097,False,False,,,200,gen-1780837951-R1Ebu14yBxy9DvnCXzk5
328,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000320,0,123,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5259,3272,1091,8531,0,0.021619,30861,False,False,,,200,gen-1780840207-WHArtAVyCEEDfRoycWLY
134,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000133,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3249,3256,3097,6505,0,0.01708875,27290,False,False,,,200,gen-1780837628-UCsd96msiCcEVid9zCrm
112,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000112,0,44,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4570,3239,1255,7809,0,0.020765,31715,False,False,,,200,gen-1780837423-ZBmSD9O8QVjSadKYzYn2
197,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000193,0,66,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4881,3238,2955,8119,0,0.0121545,17047,False,False,,,200,gen-1780838447-ihlROWq5izVWvK14VChI
185,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000182,0,62,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4477,3191,1654,7668,0,0.020432,35232,False,False,,,200,gen-1780838275-4z3IWND9jtoiV2CoMuc9
56,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000056,0,22,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4501,3166,1060,7667,0,0.020331,31923,False,False,,,200,gen-1780836789-5DL3lxrYTGHee99DmSlA
211,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000207,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3671,3123,2986,6794,0,0.01680675,27418,False,False,,,200,gen-1780838613-eAuFeEiFoecBWer3543r
136,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000135,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3309,3117,2972,6426,0,0.01650825,27088,False,False,,,200,gen-1780837663-pZ1Y0jkKcQHSc25OQqH4
184,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000181,0,62,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4265,3095,2809,7360,0,0.0114175,17735,False,False,,,200,gen-1780838257-p9193p479a4Y5QbDvf7a
223,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000219,0,70,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5024,3064,2850,8088,0,0.011704,16544,False,False,,,200,gen-1780838795-V6h0y1J8AweI6kiSPW4o
381,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000373,0,152,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5712,2975,1121,8687,0,0.020587,29858,False,False,,,200,gen-1780841005-NbUsfFxmUm4Y4zfw4tF4
309,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000301,0,115,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5078,2929,2711,8007,0,0.011326,17344,False,False,,,200,gen-1780839961-74Cz3piH3oRYYG3AdGgw
