trade_id,player_id,counterparty_player_id,role,start_turn,end_turn,outcome,accepted,censored,counteroffers,back_and_forth_count,public_exchange_count,event_span,turns_to_resolution,initial_offer,initial_request,final_offer,final_request
trade-0006,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":210,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":210,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0006,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":210,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":210,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0007,OpenAI GPT 5.5,Grok 4.3,INITIATOR,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}"
trade-0007,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}"
trade-0008,OpenAI GPT 5.5,Grok 4.3,INITIATOR,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""TENNESSEE_AVENUE""]}"
trade-0008,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""TENNESSEE_AVENUE""]}"
trade-0009,OpenAI GPT 5.5,Grok 4.3,INITIATOR,21,21,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}"
trade-0009,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,21,21,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}"
trade-0010,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,21,21,REJECTED,False,False,0,0,1,5,0,"{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}"
trade-0010,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,21,21,REJECTED,False,False,0,0,1,5,0,"{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}"
trade-0011,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,21,21,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0011,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,21,21,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0012,Grok 4.3,Claude Opus 4.8,INITIATOR,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0012,Claude Opus 4.8,Grok 4.3,COUNTERPARTY,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0013,Grok 4.3,Claude Opus 4.8,INITIATOR,29,29,REJECTED,False,False,0,0,1,5,0,"{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0013,Claude Opus 4.8,Grok 4.3,COUNTERPARTY,29,29,REJECTED,False,False,0,0,1,5,0,"{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0014,OpenAI GPT 5.5,Grok 4.3,INITIATOR,30,30,REJECTED,False,False,0,0,1,5,0,"{""cash"":430,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}","{""cash"":430,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}"
trade-0014,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,30,30,REJECTED,False,False,0,0,1,5,0,"{""cash"":430,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}","{""cash"":430,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}"
trade-0015,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,30,30,REJECTED,False,False,0,0,1,5,0,"{""cash"":360,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":360,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}"
trade-0015,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,30,30,REJECTED,False,False,0,0,1,5,0,"{""cash"":360,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":360,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}"
trade-0016,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0016,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0017,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":170,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":170,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}"
trade-0017,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":170,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":170,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}"
trade-0018,OpenAI GPT 5.5,Grok 4.3,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}"
trade-0018,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ILLINOIS_AVENUE""]}"
trade-0019,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":390,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":390,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}"
trade-0019,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,44,44,REJECTED,False,False,0,0,1,5,0,"{""cash"":390,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":390,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}"
trade-0020,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,45,45,REJECTED,False,False,0,0,1,5,0,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}"
trade-0020,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,45,45,REJECTED,False,False,0,0,1,5,0,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}"
trade-0021,OpenAI GPT 5.5,Grok 4.3,INITIATOR,45,45,REJECTED,False,False,0,0,1,5,0,"{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}"
trade-0021,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,45,45,REJECTED,False,False,0,0,1,5,0,"{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}"
trade-0022,OpenAI GPT 5.5,Grok 4.3,INITIATOR,46,46,REJECTED,False,False,0,0,1,5,0,"{""cash"":420,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}","{""cash"":420,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}"
trade-0022,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,46,46,REJECTED,False,False,0,0,1,5,0,"{""cash"":420,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}","{""cash"":420,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}"
trade-0023,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,46,46,REJECTED,False,False,0,0,1,5,0,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}"
trade-0023,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,46,46,REJECTED,False,False,0,0,1,5,0,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE"",""MARVIN_GARDENS""]}"
trade-0024,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,46,46,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0024,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,46,46,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0025,Claude Opus 4.8,Grok 4.3,INITIATOR,51,51,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}"
trade-0025,Grok 4.3,Claude Opus 4.8,COUNTERPARTY,51,51,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}"
trade-0026,OpenAI GPT 5.5,Grok 4.3,INITIATOR,54,54,REJECTED,False,False,0,0,1,5,0,"{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}"
trade-0026,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,54,54,REJECTED,False,False,0,0,1,5,0,"{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_AVENUE""]}"
trade-0027,Grok 4.3,Claude Opus 4.8,INITIATOR,75,75,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}"
trade-0027,Claude Opus 4.8,Grok 4.3,COUNTERPARTY,75,75,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""SHORT_LINE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}"
trade-0028,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,81,81,ACCEPTED,True,False,3,3,4,20,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}"
trade-0028,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,81,81,ACCEPTED,True,False,3,3,4,20,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}"
trade-0029,OpenAI GPT 5.5,Grok 4.3,INITIATOR,81,81,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0029,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,81,81,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0030,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,81,81,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""WATER_WORKS""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""WATER_WORKS""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}"
