call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
149,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000147,0,53,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3443,3878,3725,7321,0,0.133555,107938,False,False,,,200,gen-1784109084-43v6GK4bkmFyxFwCGFkR
398,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000386,0,122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4312,3878,3720,8190,0,0.1379,73301,False,False,,,200,gen-1784159924-oSo8tDu6Dq4NLOIC1arA
251,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000245,0,85,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4032,3823,3616,7855,0,0.13485,78790,False,False,,,200,gen-1784111589-a8SmW3jSlrAfiHgJIOD1
375,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000363,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4585,3732,3531,8317,0,0.134885,74638,False,False,,,200,gen-1784159213-6W0JjXoh7rQTsmPB5BL0
297,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000289,0,96,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3829,3721,3524,7550,0,0.130775,73794,False,False,,,200,gen-1784112913-Pq9yI3cGrQJyGBtlRAKw
414,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000401,0,126,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3764,3707,3567,7471,0,0.13003,84158,False,False,,,200,gen-1784160304-VYZpyVmrktEgEAxv6kLQ
388,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000376,0,122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4383,3636,3474,8019,0,0.130995,73713,False,False,,,200,gen-1784159597-2j9C5rgPa5AwZRVWN1Cz
243,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000237,0,81,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3969,3601,3415,7570,0,0.127875,72802,False,False,,,200,gen-1784111367-F4hXhASktrv5IHElvxSX
341,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000330,0,111,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3985,3591,3386,7576,0,0.127655,70925,True,False,,,200,gen-1784114255-i0PWRs1HoFoRe0hOV0M9
239,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000233,0,81,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3717,3539,3342,7256,0,0.124755,81069,False,False,,,200,gen-1784111166-PrswIgUtxFI1rkbBfD7E
363,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000351,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3794,3427,3226,7221,0,0.12178,69286,False,False,,,200,gen-1784114702-fhrM46sbZMMxcHtPCtcH
369,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000357,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4184,3342,3148,7526,0,0.12118,66883,False,False,,,200,gen-1784158964-VAT0oOvN5whMAJLgNxsz
313,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000304,0,105,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3862,3265,3180,7127,0,0.11726,65382,False,False,,,200,gen-1784113235-DEFyk5qHdzemEkOd5KAz
331,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000321,1,111,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4073,3254,3046,7327,0,0.117985,61333,True,False,,,200,gen-1784113915-i2d9tj6wuFayDLPW5v2m
259,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000253,0,85,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4222,3221,3040,7443,0,0.11774,68356,False,False,,,200,gen-1784111857-zypowZEenEl58MfgbTrZ
428,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000415,0,130,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3807,3217,3106,7024,0,0.115545,80706,False,False,,,200,gen-1784160618-U0MROKWLGbFtSlOpUXLn
346,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000334,0,111,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4234,3198,3106,7432,0,0.11711,67725,False,False,,,200,gen-1784114424-vRcUWvbNM1xWCwV5mocX
336,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000326,0,111,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3966,3197,2975,7163,0,0.11574,64552,False,False,,,200,gen-1784114070-hvo1DgdKH5Wp7AOh3CZ6
