event_id,seq,turn_index,player_id,reason,delta,cash_before,cash_after,running_peak,drawdown_from_peak
mock-2413970733-53b199c1-evt-000595,595,28,Gemini 3.1 Pro Preview,RENT,-10,1310,1300,1500,200
mock-2413970733-53b199c1-evt-000596,596,28,Claude Opus 4.8,RENT,10,794,804,1500,696
mock-2413970733-53b199c1-evt-000628,628,31,OpenAI GPT 5.5,buy_property,-260,691,431,1500,1069
mock-2413970733-53b199c1-evt-000667,667,32,OpenAI GPT 5.5,RENT,-25,431,406,1500,1094
mock-2413970733-53b199c1-evt-000668,668,32,Claude Opus 4.8,RENT,25,804,829,1500,671
mock-2413970733-53b199c1-evt-000678,678,33,Claude Opus 4.8,RENT,-6,829,823,1500,677
mock-2413970733-53b199c1-evt-000679,679,33,OpenAI GPT 5.5,RENT,6,406,412,1500,1088
mock-2413970733-53b199c1-evt-000751,751,35,Claude Opus 4.8,auction_bid,-375,823,448,1500,1052
mock-2413970733-53b199c1-evt-000761,761,36,Grok 4.3,RENT,-22,1175,1153,1500,347
mock-2413970733-53b199c1-evt-000762,762,36,OpenAI GPT 5.5,RENT,22,412,434,1500,1066
mock-2413970733-53b199c1-evt-000772,772,37,OpenAI GPT 5.5,PASS_GO,200,434,634,1500,866
mock-2413970733-53b199c1-evt-000808,808,37,OpenAI GPT 5.5,TRADE_CASH,-30,634,604,1500,896
mock-2413970733-53b199c1-evt-000809,809,37,Gemini 3.1 Pro Preview,TRADE_CASH,30,1300,1330,1500,170
mock-2413970733-53b199c1-evt-000881,881,38,OpenAI GPT 5.5,auction_bid,-80,604,524,1500,976
mock-2413970733-53b199c1-evt-000895,895,39,Gemini 3.1 Pro Preview,RENT,-14,1330,1316,1500,184
mock-2413970733-53b199c1-evt-000896,896,39,Claude Opus 4.8,RENT,14,448,462,1500,1038
mock-2413970733-53b199c1-evt-000906,906,40,Grok 4.3,RENT,-26,1153,1127,1500,373
mock-2413970733-53b199c1-evt-000907,907,40,Gemini 3.1 Pro Preview,RENT,26,1316,1342,1500,158
mock-2413970733-53b199c1-evt-000917,917,41,OpenAI GPT 5.5,RENT,-10,524,514,1500,986
mock-2413970733-53b199c1-evt-000918,918,41,Claude Opus 4.8,RENT,10,462,472,1500,1028
mock-2413970733-53b199c1-evt-000980,980,43,Gemini 3.1 Pro Preview,buy_property,-200,1342,1142,1500,358
mock-2413970733-53b199c1-evt-000989,989,44,Grok 4.3,PASS_GO,200,1127,1327,1500,173
mock-2413970733-53b199c1-evt-000990,990,44,Grok 4.3,RENT,-2,1327,1325,1500,175
mock-2413970733-53b199c1-evt-000991,991,44,Gemini 3.1 Pro Preview,RENT,2,1142,1144,1500,356
mock-2413970733-53b199c1-evt-001003,1003,45,OpenAI GPT 5.5,RENT,-16,514,498,1500,1002
mock-2413970733-53b199c1-evt-001004,1004,45,Gemini 3.1 Pro Preview,RENT,16,1144,1160,1500,340
mock-2413970733-53b199c1-evt-001026,1026,47,Gemini 3.1 Pro Preview,buy_property,-150,1160,1010,1500,490
mock-2413970733-53b199c1-evt-001035,1035,48,Grok 4.3,RENT,-10,1325,1315,1500,185
mock-2413970733-53b199c1-evt-001036,1036,48,Claude Opus 4.8,RENT,10,472,482,1500,1018
mock-2413970733-53b199c1-evt-001074,1074,49,OpenAI GPT 5.5,auction_bid,-300,498,198,1500,1302
mock-2413970733-53b199c1-evt-001097,1097,52,Gemini 3.1 Pro Preview,TAX_LUXURY,-100,1010,910,1500,590
mock-2413970733-53b199c1-evt-001106,1106,53,Gemini 3.1 Pro Preview,PASS_GO,200,910,1110,1500,390
mock-2413970733-53b199c1-evt-001108,1108,53,Gemini 3.1 Pro Preview,LIFE_INSURANCE_COLLECT_100,100,1110,1210,1500,290
mock-2413970733-53b199c1-evt-001117,1117,54,Grok 4.3,PASS_GO,200,1315,1515,1515,0
mock-2413970733-53b199c1-evt-001119,1119,54,Grok 4.3,SALE_OF_STOCK_COLLECT_50,50,1515,1565,1565,0
mock-2413970733-53b199c1-evt-001142,1142,56,Claude Opus 4.8,JAIL_FINE,-50,482,432,1500,1068
mock-2413970733-53b199c1-evt-001158,1158,57,Claude Opus 4.8,buy_property,-220,432,212,1500,1288
mock-2413970733-53b199c1-evt-001172,1172,58,Gemini 3.1 Pro Preview,buy_property,-100,1210,1110,1500,390
mock-2413970733-53b199c1-evt-001232,1232,61,Gemini 3.1 Pro Preview,auction_bid,-199,1110,911,1500,589
mock-2413970733-53b199c1-evt-001249,1249,63,Grok 4.3,RENT,-8,1565,1557,1565,8
mock-2413970733-53b199c1-evt-001250,1250,63,OpenAI GPT 5.5,RENT,8,198,206,1500,1294
mock-2413970733-53b199c1-evt-001267,1267,64,OpenAI GPT 5.5,JAIL_FINE,-50,206,156,1500,1344
mock-2413970733-53b199c1-evt-001270,1270,64,OpenAI GPT 5.5,RENT,-14,156,142,1500,1358
mock-2413970733-53b199c1-evt-001271,1271,64,Claude Opus 4.8,RENT,14,212,226,1500,1274
mock-2413970733-53b199c1-evt-001302,1302,65,OpenAI GPT 5.5,PAY_POOR_TAX_15,-15,142,127,1500,1373
mock-2413970733-53b199c1-evt-001371,1371,66,Claude Opus 4.8,PASS_GO,200,226,426,1500,1074
mock-2413970733-53b199c1-evt-001372,1372,66,Claude Opus 4.8,TAX_INCOME,-200,426,226,1500,1274
mock-2413970733-53b199c1-evt-001381,1381,67,Claude Opus 4.8,RENT,-6,226,220,1500,1280
mock-2413970733-53b199c1-evt-001382,1382,67,Gemini 3.1 Pro Preview,RENT,6,911,917,1500,583
mock-2413970733-53b199c1-evt-001397,1397,68,Claude Opus 4.8,buy_property,-160,220,60,1500,1440
mock-2413970733-53b199c1-evt-001408,1408,69,Gemini 3.1 Pro Preview,JAIL_FINE,-50,917,867,1500,633
mock-2413970733-53b199c1-evt-001427,1427,71,OpenAI GPT 5.5,RENT,-100,127,27,1500,1473
mock-2413970733-53b199c1-evt-001428,1428,71,Grok 4.3,RENT,100,1557,1657,1657,0
mock-2413970733-53b199c1-evt-001444,1444,71,OpenAI GPT 5.5,MORTGAGE,75,27,102,1500,1398
mock-2413970733-53b199c1-evt-001450,1450,71,OpenAI GPT 5.5,MORTGAGE,200,102,302,1500,1198
mock-2413970733-53b199c1-evt-001466,1466,71,OpenAI GPT 5.5,MORTGAGE,120,302,422,1500,1078
mock-2413970733-53b199c1-evt-001506,1506,72,Claude Opus 4.8,RENT,-16,60,44,1500,1456
mock-2413970733-53b199c1-evt-001507,1507,72,Gemini 3.1 Pro Preview,RENT,16,867,883,1500,617
mock-2413970733-53b199c1-evt-001519,1519,73,Gemini 3.1 Pro Preview,RENT,-200,883,683,1500,817
mock-2413970733-53b199c1-evt-001520,1520,73,Grok 4.3,RENT,200,1657,1857,1857,0
mock-2413970733-53b199c1-evt-001539,1539,75,OpenAI GPT 5.5,BUILDING_LOAN_MATURES_RECEIVE_150,150,422,572,1500,928
mock-2413970733-53b199c1-evt-001564,1564,75,OpenAI GPT 5.5,UNMORTGAGE,-132,572,440,1500,1060
mock-2413970733-53b199c1-evt-001601,1601,75,OpenAI GPT 5.5,TRADE_CASH,-200,440,240,1500,1260
mock-2413970733-53b199c1-evt-001602,1602,75,Claude Opus 4.8,TRADE_CASH,200,44,244,1500,1256
mock-2413970733-53b199c1-evt-001608,1608,75,Claude Opus 4.8,MORTGAGE_INTEREST,-20,244,224,1500,1276
mock-2413970733-53b199c1-evt-001613,1613,75,OpenAI GPT 5.5,BUILD,-200,240,40,1500,1460
mock-2413970733-53b199c1-evt-001620,1620,75,OpenAI GPT 5.5,MORTGAGE,60,40,100,1500,1400
mock-2413970733-53b199c1-evt-001626,1626,75,OpenAI GPT 5.5,BUILD,-100,100,0,1500,1500
mock-2413970733-53b199c1-evt-001632,1632,75,OpenAI GPT 5.5,MORTGAGE,50,0,50,1500,1450
mock-2413970733-53b199c1-evt-001676,1676,76,Claude Opus 4.8,BUILD,-150,224,74,1500,1426
mock-2413970733-53b199c1-evt-001686,1686,77,Claude Opus 4.8,RENT,-28,74,46,1500,1454
mock-2413970733-53b199c1-evt-001687,1687,77,Gemini 3.1 Pro Preview,RENT,28,683,711,1500,789
mock-2413970733-53b199c1-evt-001693,1693,77,Claude Opus 4.8,MORTGAGE,100,46,146,1500,1354
mock-2413970733-53b199c1-evt-001699,1699,77,Claude Opus 4.8,MORTGAGE,90,146,236,1500,1264
mock-2413970733-53b199c1-evt-001705,1705,77,Claude Opus 4.8,BUILD,-150,236,86,1500,1414
mock-2413970733-53b199c1-evt-001716,1716,78,Gemini 3.1 Pro Preview,INCOME_TAX_REFUND_COLLECT_20,20,711,731,1500,769
mock-2413970733-53b199c1-evt-001726,1726,79,Grok 4.3,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,1857,1807,1857,50
mock-2413970733-53b199c1-evt-001727,1727,79,Claude Opus 4.8,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,86,136,1500,1364
mock-2413970733-53b199c1-evt-001728,1728,79,Grok 4.3,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,1807,1757,1857,100
mock-2413970733-53b199c1-evt-001729,1729,79,Gemini 3.1 Pro Preview,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,731,781,1500,719
mock-2413970733-53b199c1-evt-001730,1730,79,Grok 4.3,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,1757,1707,1857,150
mock-2413970733-53b199c1-evt-001731,1731,79,OpenAI GPT 5.5,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,50,100,1500,1400
mock-2413970733-53b199c1-evt-001740,1740,80,OpenAI GPT 5.5,PASS_GO,200,100,300,1500,1200
mock-2413970733-53b199c1-evt-001741,1741,80,OpenAI GPT 5.5,TAX_INCOME,-200,300,100,1500,1400
mock-2413970733-53b199c1-evt-001746,1746,80,OpenAI GPT 5.5,BUILD,-100,100,0,1500,1500
mock-2413970733-53b199c1-evt-001758,1758,80,Gemini 3.1 Pro Preview,TRADE_CASH,-25,781,756,1500,744
mock-2413970733-53b199c1-evt-001759,1759,80,OpenAI GPT 5.5,TRADE_CASH,25,0,25,1500,1475
mock-2413970733-53b199c1-evt-001761,1761,80,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-8,756,748,1500,752
mock-2413970733-53b199c1-evt-001818,1818,82,Claude Opus 4.8,PASS_GO,200,136,336,1500,1164
mock-2413970733-53b199c1-evt-001819,1819,82,Claude Opus 4.8,RENT,-2,336,334,1500,1166
mock-2413970733-53b199c1-evt-001820,1820,82,Gemini 3.1 Pro Preview,RENT,2,748,750,1500,750
mock-2413970733-53b199c1-evt-001826,1826,82,Claude Opus 4.8,BUILD,-150,334,184,1500,1316
mock-2413970733-53b199c1-evt-001836,1836,83,Gemini 3.1 Pro Preview,PASS_GO,200,750,950,1500,550
mock-2413970733-53b199c1-evt-001838,1838,83,Gemini 3.1 Pro Preview,HOSPITAL_FEES_PAY_100,-100,950,850,1500,650
mock-2413970733-53b199c1-evt-001843,1843,83,Gemini 3.1 Pro Preview,UNMORTGAGE,-83,850,767,1500,733
mock-2413970733-53b199c1-evt-001853,1853,84,Grok 4.3,PASS_GO,200,1707,1907,1907,0
mock-2413970733-53b199c1-evt-001905,1905,84,Gemini 3.1 Pro Preview,auction_bid,-26,767,741,1500,759
mock-2413970733-53b199c1-evt-001927,1927,86,Claude Opus 4.8,MORTGAGE,90,184,274,1500,1226
mock-2413970733-53b199c1-evt-001933,1933,86,Claude Opus 4.8,MORTGAGE,130,274,404,1500,1096
mock-2413970733-53b199c1-evt-001939,1939,86,Claude Opus 4.8,BUILD,-300,404,104,1500,1396
mock-2413970733-53b199c1-evt-001950,1950,87,Gemini 3.1 Pro Preview,RENT,-50,741,691,1500,809
mock-2413970733-53b199c1-evt-001951,1951,87,OpenAI GPT 5.5,RENT,50,25,75,1500,1425
mock-2413970733-53b199c1-evt-001961,1961,88,Grok 4.3,RENT,-90,1907,1817,1907,90
mock-2413970733-53b199c1-evt-001962,1962,88,Gemini 3.1 Pro Preview,RENT,90,691,781,1500,719
mock-2413970733-53b199c1-evt-002008,2008,89,Gemini 3.1 Pro Preview,auction_bid,-76,781,705,1500,795
mock-2413970733-53b199c1-evt-002080,2080,89,Gemini 3.1 Pro Preview,TRADE_CASH,-205,705,500,1500,1000
mock-2413970733-53b199c1-evt-002081,2081,89,OpenAI GPT 5.5,TRADE_CASH,205,75,280,1500,1220
mock-2413970733-53b199c1-evt-002084,2084,89,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-11,500,489,1500,1011
mock-2413970733-53b199c1-evt-002089,2089,89,OpenAI GPT 5.5,BUILD,-200,280,80,1500,1420
mock-2413970733-53b199c1-evt-002100,2100,90,Claude Opus 4.8,RENT,-16,104,88,1500,1412
mock-2413970733-53b199c1-evt-002101,2101,90,Gemini 3.1 Pro Preview,RENT,16,489,505,1500,995
mock-2413970733-53b199c1-evt-002115,2115,91,Claude Opus 4.8,SELL_BUILDING,75,88,163,1500,1337
mock-2413970733-53b199c1-evt-002117,2117,91,Claude Opus 4.8,RENT,-90,163,73,1500,1427
mock-2413970733-53b199c1-evt-002118,2118,91,Gemini 3.1 Pro Preview,RENT,90,505,595,1500,905
mock-2413970733-53b199c1-evt-002132,2132,92,Gemini 3.1 Pro Preview,UNMORTGAGE,-56,595,539,1500,961
mock-2413970733-53b199c1-evt-002138,2138,92,Gemini 3.1 Pro Preview,UNMORTGAGE,-66,539,473,1500,1027
mock-2413970733-53b199c1-evt-002144,2144,92,Gemini 3.1 Pro Preview,BUILD,-450,473,23,1500,1477
mock-2413970733-53b199c1-evt-002164,2164,94,Grok 4.3,RENT,-90,1817,1727,1907,180
mock-2413970733-53b199c1-evt-002165,2165,94,Claude Opus 4.8,RENT,90,73,163,1500,1337
mock-2413970733-53b199c1-evt-002175,2175,95,OpenAI GPT 5.5,RENT,-26,80,54,1500,1446
mock-2413970733-53b199c1-evt-002176,2176,95,Gemini 3.1 Pro Preview,RENT,26,23,49,1500,1451
mock-2413970733-53b199c1-evt-002190,2190,96,Claude Opus 4.8,BUILD,-150,163,13,1500,1487
mock-2413970733-53b199c1-evt-002222,2222,100,Claude Opus 4.8,PASS_GO,200,13,213,1500,1287
mock-2413970733-53b199c1-evt-002223,2223,100,Claude Opus 4.8,TAX_INCOME,-200,213,13,1500,1487
mock-2413970733-53b199c1-evt-002234,2234,101,Gemini 3.1 Pro Preview,PASS_GO,200,49,249,1500,1251
mock-2413970733-53b199c1-evt-002235,2235,101,Gemini 3.1 Pro Preview,RENT,-150,249,99,1500,1401
mock-2413970733-53b199c1-evt-002236,2236,101,OpenAI GPT 5.5,RENT,150,54,204,1500,1296
mock-2413970733-53b199c1-evt-002253,2253,103,OpenAI GPT 5.5,PASS_GO,200,204,404,1500,1096
mock-2413970733-53b199c1-evt-002254,2254,103,OpenAI GPT 5.5,RENT,-300,404,104,1500,1396
mock-2413970733-53b199c1-evt-002255,2255,103,Gemini 3.1 Pro Preview,RENT,300,99,399,1500,1101
mock-2413970733-53b199c1-evt-002261,2261,103,OpenAI GPT 5.5,BUILD,-100,104,4,1500,1496
mock-2413970733-53b199c1-evt-002313,2313,109,Gemini 3.1 Pro Preview,BUILD,-150,399,249,1500,1251
mock-2413970733-53b199c1-evt-002321,2321,109,Gemini 3.1 Pro Preview,BUILD,-150,249,99,1500,1401
mock-2413970733-53b199c1-evt-002373,2373,112,Gemini 3.1 Pro Preview,auction_bid,-15,99,84,1500,1416
mock-2413970733-53b199c1-evt-002398,2398,114,Grok 4.3,JAIL_FINE,-50,1727,1677,1907,230
mock-2413970733-53b199c1-evt-002401,2401,114,Grok 4.3,RENT,-180,1677,1497,1907,410
mock-2413970733-53b199c1-evt-002402,2402,114,OpenAI GPT 5.5,RENT,180,4,184,1500,1316
mock-2413970733-53b199c1-evt-002414,2414,115,Grok 4.3,RENT,-100,1497,1397,1907,510
mock-2413970733-53b199c1-evt-002415,2415,115,Claude Opus 4.8,RENT,100,13,113,1500,1387
mock-2413970733-53b199c1-evt-002425,2425,116,Grok 4.3,RENT,-24,1397,1373,1907,534
mock-2413970733-53b199c1-evt-002426,2426,116,Gemini 3.1 Pro Preview,RENT,24,84,108,1500,1392
mock-2413970733-53b199c1-evt-002443,2443,118,Claude Opus 4.8,PASS_GO,200,113,313,1500,1187
mock-2413970733-53b199c1-evt-002444,2444,118,Claude Opus 4.8,RENT,-100,313,213,1500,1287
mock-2413970733-53b199c1-evt-002445,2445,118,Grok 4.3,RENT,100,1373,1473,1907,434
mock-2413970733-53b199c1-evt-002451,2451,118,Claude Opus 4.8,BUILD,-150,213,63,1500,1437
mock-2413970733-53b199c1-evt-002469,2469,120,Grok 4.3,RENT,-28,1473,1445,1907,462
mock-2413970733-53b199c1-evt-002470,2470,120,Gemini 3.1 Pro Preview,RENT,28,108,136,1500,1364
mock-2413970733-53b199c1-evt-002487,2487,121,OpenAI GPT 5.5,JAIL_FINE,-50,184,134,1500,1366
mock-2413970733-53b199c1-evt-002490,2490,121,OpenAI GPT 5.5,RENT,-100,134,34,1500,1466
mock-2413970733-53b199c1-evt-002491,2491,121,Grok 4.3,RENT,100,1445,1545,1907,362
mock-2413970733-53b199c1-evt-002505,2505,122,Claude Opus 4.8,SELL_BUILDING,75,63,138,1500,1362
mock-2413970733-53b199c1-evt-002507,2507,122,Claude Opus 4.8,RENT,-100,138,38,1500,1462
mock-2413970733-53b199c1-evt-002508,2508,122,Grok 4.3,RENT,100,1545,1645,1907,262
mock-2413970733-53b199c1-evt-002518,2518,123,Gemini 3.1 Pro Preview,PASS_GO,200,136,336,1500,1164
mock-2413970733-53b199c1-evt-002527,2527,124,Grok 4.3,TAX_LUXURY,-100,1645,1545,1907,362
mock-2413970733-53b199c1-evt-002540,2540,125,OpenAI GPT 5.5,SELL_BUILDING,50,34,84,1500,1416
mock-2413970733-53b199c1-evt-002546,2546,125,OpenAI GPT 5.5,SELL_BUILDING,200,84,284,1500,1216
mock-2413970733-53b199c1-evt-002550,2550,125,OpenAI GPT 5.5,RENT,-250,284,34,1500,1466
mock-2413970733-53b199c1-evt-002551,2551,125,Claude Opus 4.8,RENT,250,38,288,1500,1212
mock-2413970733-53b199c1-evt-002565,2565,126,OpenAI GPT 5.5,SELL_BUILDING,100,34,134,1500,1366
mock-2413970733-53b199c1-evt-002572,2572,126,OpenAI GPT 5.5,MORTGAGE,80,134,214,1500,1286
mock-2413970733-53b199c1-evt-002578,2578,126,OpenAI GPT 5.5,MORTGAGE,70,214,284,1500,1216
mock-2413970733-53b199c1-evt-002584,2584,126,OpenAI GPT 5.5,MORTGAGE,70,284,354,1500,1146
mock-2413970733-53b199c1-evt-002586,2586,126,OpenAI GPT 5.5,RENT,-300,354,54,1500,1446
mock-2413970733-53b199c1-evt-002587,2587,126,Claude Opus 4.8,RENT,300,288,588,1500,912
mock-2413970733-53b199c1-evt-002629,2629,126,Gemini 3.1 Pro Preview,TRADE_CASH,-225,336,111,1500,1389
mock-2413970733-53b199c1-evt-002630,2630,126,OpenAI GPT 5.5,TRADE_CASH,225,54,279,1500,1221
mock-2413970733-53b199c1-evt-002634,2634,126,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-22,111,89,1500,1411
mock-2413970733-53b199c1-evt-002645,2645,126,OpenAI GPT 5.5,TRADE_CASH,-200,279,79,1500,1421
mock-2413970733-53b199c1-evt-002646,2646,126,Gemini 3.1 Pro Preview,TRADE_CASH,200,89,289,1500,1211
mock-2413970733-53b199c1-evt-002653,2653,126,OpenAI GPT 5.5,BUILD,-50,79,29,1500,1471
mock-2413970733-53b199c1-evt-002663,2663,127,Claude Opus 4.8,RENT,-16,588,572,1500,928
mock-2413970733-53b199c1-evt-002664,2664,127,Gemini 3.1 Pro Preview,RENT,16,289,305,1500,1195
mock-2413970733-53b199c1-evt-002670,2670,127,Claude Opus 4.8,BUILD,-150,572,422,1500,1078
mock-2413970733-53b199c1-evt-002676,2676,127,Claude Opus 4.8,BUILD,-150,422,272,1500,1228
mock-2413970733-53b199c1-evt-002682,2682,127,Claude Opus 4.8,BUILD,-150,272,122,1500,1378
mock-2413970733-53b199c1-evt-002707,2707,130,Gemini 3.1 Pro Preview,INHERIT_100,100,305,405,1500,1095
mock-2413970733-53b199c1-evt-002716,2716,131,Grok 4.3,PASS_GO,200,1545,1745,1907,162
mock-2413970733-53b199c1-evt-002718,2718,131,Claude Opus 4.8,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,122,112,1500,1388
mock-2413970733-53b199c1-evt-002719,2719,131,Grok 4.3,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,1745,1755,1907,152
mock-2413970733-53b199c1-evt-002720,2720,131,Gemini 3.1 Pro Preview,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,405,395,1500,1105
mock-2413970733-53b199c1-evt-002721,2721,131,Grok 4.3,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,1755,1765,1907,142
mock-2413970733-53b199c1-evt-002722,2722,131,OpenAI GPT 5.5,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,29,19,1500,1481
mock-2413970733-53b199c1-evt-002723,2723,131,Grok 4.3,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,1765,1775,1907,132
mock-2413970733-53b199c1-evt-002763,2763,132,Gemini 3.1 Pro Preview,auction_bid,-120,395,275,1500,1225
mock-2413970733-53b199c1-evt-002769,2769,132,OpenAI GPT 5.5,SELL_BUILDING,25,19,44,1500,1456
mock-2413970733-53b199c1-evt-002781,2781,132,Grok 4.3,TRADE_CASH,-400,1775,1375,1907,532
mock-2413970733-53b199c1-evt-002782,2782,132,OpenAI GPT 5.5,TRADE_CASH,400,44,444,1500,1056
mock-2413970733-53b199c1-evt-002870,2870,132,OpenAI GPT 5.5,TRADE_CASH,-235,444,209,1500,1291
mock-2413970733-53b199c1-evt-002871,2871,132,Claude Opus 4.8,TRADE_CASH,235,112,347,1500,1153
mock-2413970733-53b199c1-evt-002874,2874,132,OpenAI GPT 5.5,MORTGAGE_INTEREST,-18,209,191,1500,1309
mock-2413970733-53b199c1-evt-002887,2887,133,Claude Opus 4.8,RENT,-20,347,327,1500,1173
mock-2413970733-53b199c1-evt-002888,2888,133,Gemini 3.1 Pro Preview,RENT,20,275,295,1500,1205
mock-2413970733-53b199c1-evt-002894,2894,133,Claude Opus 4.8,BUILD,-150,327,177,1500,1323
mock-2413970733-53b199c1-evt-002904,2904,134,Gemini 3.1 Pro Preview,RENT,-100,295,195,1500,1305
mock-2413970733-53b199c1-evt-002905,2905,134,Grok 4.3,RENT,100,1375,1475,1907,432
mock-2413970733-53b199c1-evt-002915,2915,135,Grok 4.3,RENT,-550,1475,925,1907,982
mock-2413970733-53b199c1-evt-002916,2916,135,Gemini 3.1 Pro Preview,RENT,550,195,745,1500,755
mock-2413970733-53b199c1-evt-002922,2922,135,Grok 4.3,BUILD,-400,925,525,1907,1382
mock-2413970733-53b199c1-evt-002929,2929,135,Grok 4.3,BUILD,-100,525,425,1907,1482
mock-2413970733-53b199c1-evt-002948,2948,137,OpenAI GPT 5.5,TAX_LUXURY,-100,191,91,1500,1409
mock-2413970733-53b199c1-evt-002999,2999,137,Gemini 3.1 Pro Preview,TRADE_CASH,-400,745,345,1500,1155
mock-2413970733-53b199c1-evt-003000,3000,137,OpenAI GPT 5.5,TRADE_CASH,400,91,491,1500,1009
