schema_version,run_id,seq,turn_index,event_type,decision_id,player_id,from_player_id,to_player_id,space_index,property_space,amount,reason
v1,mock-321229807-87ca99d7,500,20,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,29,,,
v1,mock-321229807-87ca99d7,553,20,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,13,,,
v1,mock-321229807-87ca99d7,554,20,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,14,,,
v1,mock-321229807-87ca99d7,599,21,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,29,,,
v1,mock-321229807-87ca99d7,636,23,PROPERTY_PURCHASED,,Claude Opus 4.8,,,5,,200,
v1,mock-321229807-87ca99d7,659,24,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,14,,,
v1,mock-321229807-87ca99d7,665,24,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,13,,,
v1,mock-321229807-87ca99d7,671,24,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,29,,,
v1,mock-321229807-87ca99d7,697,26,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,9,,,
v1,mock-321229807-87ca99d7,713,26,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,8,,,
v1,mock-321229807-87ca99d7,759,30,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,12,,150,
v1,mock-321229807-87ca99d7,813,31,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,19,,200,
v1,mock-321229807-87ca99d7,820,31,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,12,,,
v1,mock-321229807-87ca99d7,894,35,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,9,,,
v1,mock-321229807-87ca99d7,900,35,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,8,,,
v1,mock-321229807-87ca99d7,913,36,PROPERTY_PURCHASED,,Claude Opus 4.8,,,31,,300,
v1,mock-321229807-87ca99d7,953,39,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,19,,,
v1,mock-321229807-87ca99d7,994,43,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,35,,200,
v1,mock-321229807-87ca99d7,1028,43,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,35,,,
v1,mock-321229807-87ca99d7,1062,44,PROPERTY_PURCHASED,,Claude Opus 4.8,,,3,,60,
v1,mock-321229807-87ca99d7,1202,52,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,19,,,
v1,mock-321229807-87ca99d7,1256,57,PROPERTY_PURCHASED,,OpenAI GPT 5.5,,,28,,150,
v1,mock-321229807-87ca99d7,1263,57,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,12,,,
v1,mock-321229807-87ca99d7,1269,57,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,19,,,
v1,mock-321229807-87ca99d7,1329,61,PROPERTY_PURCHASED,,Grok 4.3,,,27,,260,
v1,mock-321229807-87ca99d7,1351,62,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,12,,,
v1,mock-321229807-87ca99d7,1384,62,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,12,,,
v1,mock-321229807-87ca99d7,1385,62,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,28,,,
v1,mock-321229807-87ca99d7,1431,64,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,12,,,
v1,mock-321229807-87ca99d7,1642,73,PROPERTY_TRANSFERRED,,Claude Opus 4.8,OpenAI GPT 5.5,Claude Opus 4.8,19,,,
v1,mock-321229807-87ca99d7,1669,73,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,9,,,
v1,mock-321229807-87ca99d7,1675,73,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,8,,,
v1,mock-321229807-87ca99d7,1689,74,PROPERTY_PURCHASED,,Claude Opus 4.8,,,1,,60,
v1,mock-321229807-87ca99d7,1696,74,HOUSE_BUILT,,Claude Opus 4.8,,,1,,3,
v1,mock-321229807-87ca99d7,1697,74,HOUSE_BUILT,,Claude Opus 4.8,,,3,,3,
v1,mock-321229807-87ca99d7,1771,77,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Grok 4.3,OpenAI GPT 5.5,27,,,
v1,mock-321229807-87ca99d7,1830,80,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,39,,400,
v1,mock-321229807-87ca99d7,1837,80,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,37,,1,
v1,mock-321229807-87ca99d7,1838,80,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,39,,1,
v1,mock-321229807-87ca99d7,1876,82,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,27,,,
v1,mock-321229807-87ca99d7,1899,82,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,31,,,
v1,mock-321229807-87ca99d7,1905,82,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,31,,,
v1,mock-321229807-87ca99d7,1930,83,HOUSE_BUILT,,Claude Opus 4.8,,,1,,1,
v1,mock-321229807-87ca99d7,1931,83,HOUSE_BUILT,,Claude Opus 4.8,,,3,,1,
v1,mock-321229807-87ca99d7,1947,84,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,37,,1,
v1,mock-321229807-87ca99d7,1948,84,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,39,,1,
v1,mock-321229807-87ca99d7,2054,86,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,9,,,
v1,mock-321229807-87ca99d7,2104,90,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,8,,,
v1,mock-321229807-87ca99d7,2140,92,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,39,,1,
v1,mock-321229807-87ca99d7,2180,95,PROPERTY_MORTGAGED,,Claude Opus 4.8,,,24,,,
v1,mock-321229807-87ca99d7,2186,95,PROPERTY_MORTGAGED,,Claude Opus 4.8,,,5,,,
v1,mock-321229807-87ca99d7,2192,95,PROPERTY_MORTGAGED,,Claude Opus 4.8,,,18,,,
v1,mock-321229807-87ca99d7,2200,95,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,1,,,
v1,mock-321229807-87ca99d7,2201,95,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,3,,,
v1,mock-321229807-87ca99d7,2202,95,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,5,,,
v1,mock-321229807-87ca99d7,2203,95,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,18,,,
v1,mock-321229807-87ca99d7,2204,95,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,19,,,
v1,mock-321229807-87ca99d7,2205,95,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,24,,,
v1,mock-321229807-87ca99d7,2262,99,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,37,,2,
v1,mock-321229807-87ca99d7,2263,99,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,39,,1,
v1,mock-321229807-87ca99d7,2315,103,PROPERTY_TRANSFERRED,,Grok 4.3,OpenAI GPT 5.5,Grok 4.3,8,,,
v1,mock-321229807-87ca99d7,2316,103,PROPERTY_TRANSFERRED,,Grok 4.3,OpenAI GPT 5.5,Grok 4.3,9,,,
v1,mock-321229807-87ca99d7,2363,104,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,37,,1,
v1,mock-321229807-87ca99d7,2364,104,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,39,,1,
v1,mock-321229807-87ca99d7,2388,106,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,27,,,
v1,mock-321229807-87ca99d7,2389,106,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,31,,,
v1,mock-321229807-87ca99d7,2399,107,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,1,,1,
v1,mock-321229807-87ca99d7,2400,107,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,3,,1,
v1,mock-321229807-87ca99d7,2462,113,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,5,,,
v1,mock-321229807-87ca99d7,2480,114,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,6,,,
v1,mock-321229807-87ca99d7,2481,114,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,8,,,
v1,mock-321229807-87ca99d7,2482,114,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,9,,,
v1,mock-321229807-87ca99d7,2483,114,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,15,,,
v1,mock-321229807-87ca99d7,2484,114,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,21,,,
v1,mock-321229807-87ca99d7,2485,114,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,32,,,
