turn_index,space_index,space_name,space_kind,space_group,price,owner_id,mortgaged,houses,hotel
14,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
14,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
14,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
14,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
15,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
15,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
15,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
15,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
15,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
15,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
15,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
15,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
15,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
15,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
16,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
16,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
16,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
16,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
16,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
16,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
16,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
16,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
16,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
16,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
16,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
17,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
17,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
17,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
17,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
17,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
17,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
17,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
17,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
17,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
17,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
17,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
17,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
18,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
18,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
18,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
18,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
18,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
18,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
18,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
18,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
18,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
18,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
18,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
18,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
18,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
19,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
19,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
19,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
19,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
19,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
19,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
19,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
19,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
19,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
19,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
19,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
19,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
19,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
20,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
20,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
20,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
20,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
20,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
20,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
20,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
20,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
20,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
20,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
20,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
20,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
20,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
20,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
21,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
21,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
21,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
21,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
21,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
21,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
21,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
21,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
21,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
21,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
21,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
21,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
21,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
21,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
22,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
22,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
22,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
22,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
22,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
22,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
22,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
22,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
22,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
22,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
22,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
22,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
22,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
22,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
22,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
23,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
23,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
23,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
23,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
23,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
23,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
23,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
23,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
23,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
23,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
23,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
23,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
23,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
23,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
23,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
24,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
24,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
24,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
24,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
24,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
24,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
24,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
24,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
24,23,Indiana Avenue,PROPERTY,RED,220,Gemini 3.5 Flash,False,0,False
24,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
24,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
24,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
24,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
24,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
24,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
24,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
25,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
25,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
25,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
25,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
25,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
25,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
25,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
25,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
25,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
25,23,Indiana Avenue,PROPERTY,RED,220,Gemini 3.5 Flash,False,0,False
25,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
25,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
25,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
25,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
25,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
25,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
25,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
26,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
26,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
26,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
26,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
26,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
26,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
26,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
26,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
26,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
26,23,Indiana Avenue,PROPERTY,RED,220,Gemini 3.5 Flash,False,0,False
26,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
26,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
26,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
26,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
26,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
26,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
26,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
27,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
27,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
27,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
27,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
27,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
27,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
27,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
27,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
27,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
27,23,Indiana Avenue,PROPERTY,RED,220,Gemini 3.5 Flash,False,0,False
27,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
27,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
27,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
27,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
27,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
27,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
27,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
28,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
28,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
28,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
28,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
28,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
28,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
28,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
28,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
28,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
28,23,Indiana Avenue,PROPERTY,RED,220,Gemini 3.5 Flash,False,0,False
28,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
28,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
28,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
28,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
28,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
28,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,True,0,False
28,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
29,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
29,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
29,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
29,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
29,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
29,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
29,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
29,16,St. James Place,PROPERTY,ORANGE,180,OpenAI GPT 5.4 mini,False,0,False
29,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Haiku 4.5,False,0,False
29,23,Indiana Avenue,PROPERTY,RED,220,Gemini 3.5 Flash,False,0,False
29,24,Illinois Avenue,PROPERTY,RED,240,OpenAI GPT 5.4 mini,False,0,False
29,27,Ventnor Avenue,PROPERTY,YELLOW,260,Grok 4.3,False,0,False
29,28,Water Works,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
29,29,Marvin Gardens,PROPERTY,YELLOW,280,OpenAI GPT 5.4 mini,False,0,False
29,31,Pacific Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.4 mini,False,0,False
29,37,Park Place,PROPERTY,DARK_BLUE,350,OpenAI GPT 5.4 mini,False,0,False
29,39,Boardwalk,PROPERTY,DARK_BLUE,400,Gemini 3.5 Flash,False,0,False
30,3,Baltic Avenue,PROPERTY,BROWN,60,OpenAI GPT 5.4 mini,False,0,False
30,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.5 Flash,False,0,False
30,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
30,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.4 mini,False,0,False
30,11,St. Charles Place,PROPERTY,PINK,140,Claude Haiku 4.5,False,0,False
30,12,Electric Company,UTILITY,UTILITY,150,Gemini 3.5 Flash,False,0,False
