trade_id,player_id,counterparty_player_id,role,start_turn,end_turn,outcome,accepted,censored,counteroffers,back_and_forth_count,public_exchange_count,event_span,turns_to_resolution,initial_offer,initial_request,final_offer,final_request
trade-0006,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0007,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}"
trade-0007,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}"
trade-0008,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}"
trade-0008,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,10,10,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}"
trade-0009,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0009,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0010,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}"
trade-0010,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""VERMONT_AVENUE""]}"
trade-0011,OpenAI GPT 5.5,Grok 4.3,INITIATOR,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}"
trade-0011,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}"
trade-0012,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}"
trade-0012,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}"
trade-0013,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}"
trade-0013,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,16,16,REJECTED,False,False,0,0,1,5,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE"",""STATES_AVENUE""]}"
trade-0014,OpenAI GPT 5.5,Grok 4.3,INITIATOR,20,20,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_RAILROAD""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_RAILROAD""]}"
trade-0014,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,20,20,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_RAILROAD""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PENNSYLVANIA_RAILROAD""]}"
trade-0015,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,20,20,REJECTED,False,False,0,0,1,5,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0015,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,20,20,REJECTED,False,False,0,0,1,5,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0016,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,20,20,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}"
trade-0016,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,20,20,REJECTED,False,False,0,0,1,5,0,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}"
trade-0017,Gemini 3.1 Pro Preview,Claude Opus 4.8,INITIATOR,26,26,ACCEPTED,True,False,2,2,3,15,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":40,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}"
trade-0017,Claude Opus 4.8,Gemini 3.1 Pro Preview,COUNTERPARTY,26,26,ACCEPTED,True,False,2,2,3,15,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":40,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}"
trade-0018,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,28,28,REJECTED,False,False,0,0,1,5,0,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0018,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,28,28,REJECTED,False,False,0,0,1,5,0,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0019,OpenAI GPT 5.5,Grok 4.3,INITIATOR,28,28,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}"
trade-0019,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,28,28,ACCEPTED,True,False,0,0,1,5,0,"{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}"
trade-0020,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,28,28,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0020,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,28,28,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0021,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,28,28,REJECTED,False,False,0,0,1,5,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0021,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,28,28,REJECTED,False,False,0,0,1,5,0,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}"
trade-0022,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,36,36,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0022,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,36,36,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0023,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,36,36,REJECTED,False,False,0,0,1,5,0,"{""cash"":75,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":75,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0023,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,36,36,REJECTED,False,False,0,0,1,5,0,"{""cash"":75,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":75,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0024,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}"
trade-0024,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BOARDWALK""]}"
trade-0025,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0025,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE""]}"
trade-0026,OpenAI GPT 5.5,Grok 4.3,INITIATOR,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0026,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,40,40,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0027,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,40,40,REJECTED,False,False,1,1,2,10,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":60,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}"
trade-0027,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,40,40,REJECTED,False,False,1,1,2,10,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":60,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}"
