event_id,seq,turn_index,player_id,reason,delta,cash_before,cash_after,running_peak,drawdown_from_peak
mock-3676466999-527872e4-evt-000435,435,21,Gemini 3.1 Pro Preview,RENT,50,748,798,1500,702
mock-3676466999-527872e4-evt-000450,450,22,Gemini 3.1 Pro Preview,buy_property,-100,798,698,1500,802
mock-3676466999-527872e4-evt-000472,472,25,Claude Opus 4.8,PASS_GO,200,982,1182,1500,318
mock-3676466999-527872e4-evt-000478,478,25,Claude Opus 4.8,buy_property,-120,1182,1062,1500,438
mock-3676466999-527872e4-evt-000492,492,26,Gemini 3.1 Pro Preview,buy_property,-160,698,538,1500,962
mock-3676466999-527872e4-evt-000513,513,26,Claude Opus 4.8,TRADE_CASH,-40,1062,1022,1500,478
mock-3676466999-527872e4-evt-000514,514,26,Gemini 3.1 Pro Preview,TRADE_CASH,40,538,578,1500,922
mock-3676466999-527872e4-evt-000521,521,26,Gemini 3.1 Pro Preview,BUILD,-450,578,128,1500,1372
mock-3676466999-527872e4-evt-000537,537,27,Grok 4.3,RENT,-24,1070,1046,1500,454
mock-3676466999-527872e4-evt-000538,538,27,Claude Opus 4.8,RENT,24,1022,1046,1500,454
mock-3676466999-527872e4-evt-000550,550,28,OpenAI GPT 5.5,JAIL_FINE,-50,1010,960,1500,540
mock-3676466999-527872e4-evt-000574,574,28,OpenAI GPT 5.5,TRADE_CASH,-130,960,830,1500,670
mock-3676466999-527872e4-evt-000575,575,28,Grok 4.3,TRADE_CASH,130,1046,1176,1500,324
mock-3676466999-527872e4-evt-000607,607,29,Claude Opus 4.8,BEAUTY_CONTEST_COLLECT_10,10,1046,1056,1500,444
mock-3676466999-527872e4-evt-000612,612,29,Claude Opus 4.8,BUILD,-900,1056,156,1500,1344
mock-3676466999-527872e4-evt-000624,624,30,Gemini 3.1 Pro Preview,RENT,-18,128,110,1500,1390
mock-3676466999-527872e4-evt-000625,625,30,OpenAI GPT 5.5,RENT,18,830,848,1500,652
mock-3676466999-527872e4-evt-000649,649,32,OpenAI GPT 5.5,buy_property,-240,848,608,1500,892
mock-3676466999-527872e4-evt-000658,658,33,Claude Opus 4.8,RENT,-44,156,112,1500,1388
mock-3676466999-527872e4-evt-000659,659,33,Gemini 3.1 Pro Preview,RENT,44,110,154,1500,1346
mock-3676466999-527872e4-evt-000703,703,35,OpenAI GPT 5.5,auction_bid,-201,608,407,1500,1093
mock-3676466999-527872e4-evt-000714,714,36,OpenAI GPT 5.5,BANK_ERROR_COLLECT_200,200,407,607,1500,893
mock-3676466999-527872e4-evt-000750,750,38,Gemini 3.1 Pro Preview,TAX_LUXURY,-100,154,54,1500,1446
mock-3676466999-527872e4-evt-000759,759,39,Grok 4.3,PASS_GO,200,1176,1376,1500,124
mock-3676466999-527872e4-evt-000768,768,40,OpenAI GPT 5.5,PASS_GO,200,607,807,1500,693
mock-3676466999-527872e4-evt-000774,774,40,OpenAI GPT 5.5,buy_property,-60,807,747,1500,753
mock-3676466999-527872e4-evt-000828,828,41,OpenAI GPT 5.5,RENT,-300,747,447,1500,1053
mock-3676466999-527872e4-evt-000829,829,41,Gemini 3.1 Pro Preview,RENT,300,54,354,1500,1146
mock-3676466999-527872e4-evt-000835,835,41,OpenAI GPT 5.5,MORTGAGE,140,447,587,1500,913
mock-3676466999-527872e4-evt-000852,852,43,Gemini 3.1 Pro Preview,PASS_GO,200,354,554,1500,946
mock-3676466999-527872e4-evt-000858,858,43,Gemini 3.1 Pro Preview,buy_property,-60,554,494,1500,1006
mock-3676466999-527872e4-evt-000863,863,43,Gemini 3.1 Pro Preview,BUILD,-150,494,344,1500,1156
mock-3676466999-527872e4-evt-000875,875,44,Grok 4.3,RENT,-450,1376,926,1500,574
mock-3676466999-527872e4-evt-000876,876,44,Claude Opus 4.8,RENT,450,112,562,1500,938
mock-3676466999-527872e4-evt-000886,886,45,OpenAI GPT 5.5,RENT,-450,587,137,1500,1363
mock-3676466999-527872e4-evt-000887,887,45,Claude Opus 4.8,RENT,450,562,1012,1500,488
mock-3676466999-527872e4-evt-000893,893,45,OpenAI GPT 5.5,MORTGAGE,30,137,167,1500,1333
mock-3676466999-527872e4-evt-000899,899,45,OpenAI GPT 5.5,MORTGAGE,90,167,257,1500,1243
mock-3676466999-527872e4-evt-000905,905,45,OpenAI GPT 5.5,MORTGAGE,120,257,377,1500,1123
mock-3676466999-527872e4-evt-000911,911,45,OpenAI GPT 5.5,MORTGAGE,110,377,487,1500,1013
mock-3676466999-527872e4-evt-000949,949,49,OpenAI GPT 5.5,buy_property,-220,487,267,1500,1233
mock-3676466999-527872e4-evt-000954,954,49,OpenAI GPT 5.5,MORTGAGE,110,267,377,1500,1123
mock-3676466999-527872e4-evt-000971,971,50,Claude Opus 4.8,JAIL_FINE,-50,1012,962,1500,538
mock-3676466999-527872e4-evt-000978,978,50,Claude Opus 4.8,BUILD,-300,962,662,1500,838
mock-3676466999-527872e4-evt-001006,1006,53,OpenAI GPT 5.5,RENT,-28,377,349,1500,1151
mock-3676466999-527872e4-evt-001007,1007,53,Gemini 3.1 Pro Preview,RENT,28,344,372,1500,1128
mock-3676466999-527872e4-evt-001129,1129,53,Gemini 3.1 Pro Preview,TRADE_CASH,-50,372,322,1500,1178
mock-3676466999-527872e4-evt-001130,1130,53,OpenAI GPT 5.5,TRADE_CASH,50,349,399,1500,1101
mock-3676466999-527872e4-evt-001132,1132,53,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-9,322,313,1500,1187
mock-3676466999-527872e4-evt-001157,1157,56,Grok 4.3,RENT,-16,926,910,1500,590
mock-3676466999-527872e4-evt-001158,1158,56,Gemini 3.1 Pro Preview,RENT,16,313,329,1500,1171
mock-3676466999-527872e4-evt-001173,1173,57,OpenAI GPT 5.5,buy_property,-200,399,199,1500,1301
mock-3676466999-527872e4-evt-001199,1199,57,Grok 4.3,TRADE_CASH,-250,910,660,1500,840
mock-3676466999-527872e4-evt-001200,1200,57,OpenAI GPT 5.5,TRADE_CASH,250,199,449,1500,1051
mock-3676466999-527872e4-evt-001215,1215,58,Claude Opus 4.8,buy_property,-300,662,362,1500,1138
mock-3676466999-527872e4-evt-001238,1238,61,OpenAI GPT 5.5,PASS_GO,200,449,649,1500,851
mock-3676466999-527872e4-evt-001239,1239,61,OpenAI GPT 5.5,RENT,-2,649,647,1500,853
mock-3676466999-527872e4-evt-001240,1240,61,Gemini 3.1 Pro Preview,RENT,2,329,331,1500,1169
mock-3676466999-527872e4-evt-001260,1260,62,Claude Opus 4.8,RENT,-28,362,334,1500,1166
mock-3676466999-527872e4-evt-001261,1261,62,Gemini 3.1 Pro Preview,RENT,28,331,359,1500,1141
mock-3676466999-527872e4-evt-001271,1271,63,Claude Opus 4.8,PASS_GO,200,334,534,1500,966
mock-3676466999-527872e4-evt-001272,1272,63,Claude Opus 4.8,RENT,-2,534,532,1500,968
mock-3676466999-527872e4-evt-001273,1273,63,Gemini 3.1 Pro Preview,RENT,2,359,361,1500,1139
mock-3676466999-527872e4-evt-001290,1290,65,Grok 4.3,PASS_GO,200,660,860,1500,640
mock-3676466999-527872e4-evt-001291,1291,65,Grok 4.3,RENT,-2,860,858,1500,642
mock-3676466999-527872e4-evt-001292,1292,65,Gemini 3.1 Pro Preview,RENT,2,361,363,1500,1137
mock-3676466999-527872e4-evt-001307,1307,66,OpenAI GPT 5.5,buy_property,-200,647,447,1500,1053
mock-3676466999-527872e4-evt-001348,1348,66,Grok 4.3,TRADE_CASH,-375,858,483,1500,1017
mock-3676466999-527872e4-evt-001349,1349,66,OpenAI GPT 5.5,TRADE_CASH,375,447,822,1500,678
mock-3676466999-527872e4-evt-001369,1369,67,Claude Opus 4.8,TAX_INCOME,-200,532,332,1500,1168
mock-3676466999-527872e4-evt-001385,1385,69,Grok 4.3,RENT,-400,483,83,1500,1417
mock-3676466999-527872e4-evt-001386,1386,69,Gemini 3.1 Pro Preview,RENT,400,363,763,1500,737
mock-3676466999-527872e4-evt-001398,1398,70,OpenAI GPT 5.5,RENT,-50,822,772,1500,728
mock-3676466999-527872e4-evt-001399,1399,70,Gemini 3.1 Pro Preview,RENT,50,763,813,1500,687
mock-3676466999-527872e4-evt-001405,1405,70,OpenAI GPT 5.5,UNMORTGAGE,-132,772,640,1500,860
mock-3676466999-527872e4-evt-001411,1411,70,OpenAI GPT 5.5,UNMORTGAGE,-122,640,518,1500,982
mock-3676466999-527872e4-evt-001417,1417,70,OpenAI GPT 5.5,UNMORTGAGE,-122,518,396,1500,1104
mock-3676466999-527872e4-evt-001423,1423,70,OpenAI GPT 5.5,BUILD,-300,396,96,1500,1404
mock-3676466999-527872e4-evt-001436,1436,70,Gemini 3.1 Pro Preview,TRADE_CASH,-80,813,733,1500,767
mock-3676466999-527872e4-evt-001437,1437,70,OpenAI GPT 5.5,TRADE_CASH,80,96,176,1500,1324
mock-3676466999-527872e4-evt-001439,1439,70,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-14,733,719,1500,781
mock-3676466999-527872e4-evt-001448,1448,71,OpenAI GPT 5.5,PASS_GO,200,176,376,1500,1124
mock-3676466999-527872e4-evt-001450,1450,71,Claude Opus 4.8,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,332,322,1500,1178
mock-3676466999-527872e4-evt-001451,1451,71,OpenAI GPT 5.5,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,376,386,1500,1114
mock-3676466999-527872e4-evt-001452,1452,71,Gemini 3.1 Pro Preview,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,719,709,1500,791
mock-3676466999-527872e4-evt-001453,1453,71,OpenAI GPT 5.5,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,386,396,1500,1104
mock-3676466999-527872e4-evt-001454,1454,71,Grok 4.3,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,83,73,1500,1427
mock-3676466999-527872e4-evt-001455,1455,71,OpenAI GPT 5.5,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,396,406,1500,1094
mock-3676466999-527872e4-evt-001472,1472,73,Claude Opus 4.8,RENT,-100,322,222,1500,1278
mock-3676466999-527872e4-evt-001473,1473,73,OpenAI GPT 5.5,RENT,100,406,506,1500,994
mock-3676466999-527872e4-evt-001503,1503,76,Grok 4.3,RENT,-14,73,59,1500,1441
mock-3676466999-527872e4-evt-001504,1504,76,Gemini 3.1 Pro Preview,RENT,14,709,723,1500,777
mock-3676466999-527872e4-evt-001518,1518,77,OpenAI GPT 5.5,SELL_BUILDING,150,506,656,1500,844
mock-3676466999-527872e4-evt-001521,1521,77,OpenAI GPT 5.5,RENT,-625,656,31,1500,1469
mock-3676466999-527872e4-evt-001522,1522,77,Claude Opus 4.8,RENT,625,222,847,1500,653
mock-3676466999-527872e4-evt-001528,1528,77,OpenAI GPT 5.5,MORTGAGE,120,31,151,1500,1349
mock-3676466999-527872e4-evt-001540,1540,77,Gemini 3.1 Pro Preview,TRADE_CASH,-500,723,223,1500,1277
mock-3676466999-527872e4-evt-001541,1541,77,OpenAI GPT 5.5,TRADE_CASH,500,151,651,1500,849
mock-3676466999-527872e4-evt-001545,1545,77,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-12,223,211,1500,1289
mock-3676466999-527872e4-evt-001559,1559,78,Claude Opus 4.8,buy_property,-300,847,547,1500,953
mock-3676466999-527872e4-evt-001589,1589,81,OpenAI GPT 5.5,buy_property,-200,651,451,1500,1049
mock-3676466999-527872e4-evt-001651,1651,82,Claude Opus 4.8,RENT,-200,547,347,1500,1153
mock-3676466999-527872e4-evt-001652,1652,82,Grok 4.3,RENT,200,59,259,1500,1241
mock-3676466999-527872e4-evt-001662,1662,83,Gemini 3.1 Pro Preview,RENT,-26,211,185,1500,1315
mock-3676466999-527872e4-evt-001663,1663,83,Claude Opus 4.8,RENT,26,347,373,1500,1127
mock-3676466999-527872e4-evt-001673,1673,84,Grok 4.3,RENT,-26,259,233,1500,1267
mock-3676466999-527872e4-evt-001674,1674,84,Claude Opus 4.8,RENT,26,373,399,1500,1101
mock-3676466999-527872e4-evt-001684,1684,85,OpenAI GPT 5.5,RENT,-18,451,433,1500,1067
mock-3676466999-527872e4-evt-001685,1685,85,Gemini 3.1 Pro Preview,RENT,18,185,203,1500,1297
mock-3676466999-527872e4-evt-001751,1751,85,OpenAI GPT 5.5,MORTGAGE,200,433,633,1500,867
mock-3676466999-527872e4-evt-001757,1757,85,OpenAI GPT 5.5,MORTGAGE,160,633,793,1500,707
mock-3676466999-527872e4-evt-001763,1763,85,OpenAI GPT 5.5,UNMORTGAGE,-221,793,572,1500,928
mock-3676466999-527872e4-evt-001778,1778,86,OpenAI GPT 5.5,buy_property,-260,572,312,1500,1188
mock-3676466999-527872e4-evt-001813,1813,86,OpenAI GPT 5.5,MORTGAGE,130,312,442,1500,1058
mock-3676466999-527872e4-evt-001833,1833,87,Claude Opus 4.8,PASS_GO,200,399,599,1500,901
mock-3676466999-527872e4-evt-001835,1835,87,Claude Opus 4.8,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,599,549,1500,951
mock-3676466999-527872e4-evt-001836,1836,87,Gemini 3.1 Pro Preview,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,203,253,1500,1247
mock-3676466999-527872e4-evt-001837,1837,87,Claude Opus 4.8,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,549,499,1500,1001
mock-3676466999-527872e4-evt-001838,1838,87,Grok 4.3,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,233,283,1500,1217
mock-3676466999-527872e4-evt-001839,1839,87,Claude Opus 4.8,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,499,449,1500,1051
mock-3676466999-527872e4-evt-001840,1840,87,OpenAI GPT 5.5,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,442,492,1500,1008
mock-3676466999-527872e4-evt-001849,1849,88,Claude Opus 4.8,RENT,-200,449,249,1500,1251
mock-3676466999-527872e4-evt-001850,1850,88,Grok 4.3,RENT,200,283,483,1500,1017
mock-3676466999-527872e4-evt-001860,1860,89,Gemini 3.1 Pro Preview,TAX_LUXURY,-100,253,153,1500,1347
mock-3676466999-527872e4-evt-001869,1869,90,Gemini 3.1 Pro Preview,PASS_GO,200,153,353,1500,1147
mock-3676466999-527872e4-evt-001871,1871,90,Gemini 3.1 Pro Preview,DOCTOR_FEE_PAY_50,-50,353,303,1500,1197
mock-3676466999-527872e4-evt-001880,1880,91,Grok 4.3,PASS_GO,200,483,683,1500,817
mock-3676466999-527872e4-evt-001890,1890,92,OpenAI GPT 5.5,INHERIT_100,100,492,592,1500,908
mock-3676466999-527872e4-evt-001937,1937,95,Grok 4.3,PASS_GO,200,683,883,1500,617
mock-3676466999-527872e4-evt-001946,1946,96,OpenAI GPT 5.5,PASS_GO,200,592,792,1500,708
mock-3676466999-527872e4-evt-001991,1991,96,OpenAI GPT 5.5,MORTGAGE,200,792,992,1500,508
mock-3676466999-527872e4-evt-002014,2014,98,Gemini 3.1 Pro Preview,buy_property,-150,303,153,1500,1347
mock-3676466999-527872e4-evt-002023,2023,99,Grok 4.3,RENT,-625,883,258,1500,1242
mock-3676466999-527872e4-evt-002024,2024,99,Claude Opus 4.8,RENT,625,249,874,1500,626
mock-3676466999-527872e4-evt-002050,2050,102,Claude Opus 4.8,RENT,-200,874,674,1500,826
mock-3676466999-527872e4-evt-002051,2051,102,Grok 4.3,RENT,200,258,458,1500,1042
mock-3676466999-527872e4-evt-002085,2085,106,OpenAI GPT 5.5,RENT,-80,992,912,1500,588
mock-3676466999-527872e4-evt-002086,2086,106,Gemini 3.1 Pro Preview,RENT,80,153,233,1500,1267
mock-3676466999-527872e4-evt-002132,2132,106,OpenAI GPT 5.5,UNMORTGAGE,-221,912,691,1500,809
mock-3676466999-527872e4-evt-002160,2160,108,Claude Opus 4.8,PASS_GO,200,674,874,1500,626
mock-3676466999-527872e4-evt-002161,2161,108,Claude Opus 4.8,TAX_INCOME,-200,874,674,1500,826
mock-3676466999-527872e4-evt-002170,2170,109,Gemini 3.1 Pro Preview,RENT,-22,233,211,1500,1289
mock-3676466999-527872e4-evt-002171,2171,109,Claude Opus 4.8,RENT,22,674,696,1500,804
mock-3676466999-527872e4-evt-002181,2181,110,Grok 4.3,RENT,-22,458,436,1500,1064
mock-3676466999-527872e4-evt-002182,2182,110,Claude Opus 4.8,RENT,22,696,718,1500,782
mock-3676466999-527872e4-evt-002192,2192,111,OpenAI GPT 5.5,PASS_GO,200,691,891,1500,609
mock-3676466999-527872e4-evt-002207,2207,111,OpenAI GPT 5.5,UNMORTGAGE,-176,891,715,1500,785
mock-3676466999-527872e4-evt-002283,2283,114,Gemini 3.1 Pro Preview,RENT,-26,211,185,1500,1315
mock-3676466999-527872e4-evt-002284,2284,114,Claude Opus 4.8,RENT,26,718,744,1500,756
mock-3676466999-527872e4-evt-002299,2299,115,Grok 4.3,buy_property,-350,436,86,1500,1414
mock-3676466999-527872e4-evt-002308,2308,116,Grok 4.3,PASS_GO,200,86,286,1500,1214
mock-3676466999-527872e4-evt-002321,2321,117,Grok 4.3,MORTGAGE,100,286,386,1500,1114
mock-3676466999-527872e4-evt-002327,2327,117,Grok 4.3,MORTGAGE,100,386,486,1500,1014
mock-3676466999-527872e4-evt-002333,2333,117,Grok 4.3,MORTGAGE,100,486,586,1500,914
mock-3676466999-527872e4-evt-002339,2339,117,Grok 4.3,MORTGAGE,100,586,686,1500,814
mock-3676466999-527872e4-evt-002345,2345,117,Grok 4.3,MORTGAGE,175,686,861,1500,639
mock-3676466999-527872e4-evt-002347,2347,117,Grok 4.3,RENT,-700,861,161,1500,1339
mock-3676466999-527872e4-evt-002348,2348,117,Claude Opus 4.8,RENT,700,744,1444,1500,56
mock-3676466999-527872e4-evt-002463,2463,118,OpenAI GPT 5.5,MORTGAGE,200,715,915,1500,585
mock-3676466999-527872e4-evt-002469,2469,118,OpenAI GPT 5.5,MORTGAGE,160,915,1075,1500,425
mock-3676466999-527872e4-evt-002475,2475,118,OpenAI GPT 5.5,UNMORTGAGE,-221,1075,854,1500,646
mock-3676466999-527872e4-evt-002569,2569,122,OpenAI GPT 5.5,TRADE_CASH,-450,854,404,1500,1096
mock-3676466999-527872e4-evt-002570,2570,122,Grok 4.3,TRADE_CASH,450,161,611,1500,889
mock-3676466999-527872e4-evt-002575,2575,122,OpenAI GPT 5.5,MORTGAGE_INTEREST,-40,404,364,1500,1136
mock-3676466999-527872e4-evt-002586,2586,122,Grok 4.3,TRADE_CASH,-500,611,111,1500,1389
mock-3676466999-527872e4-evt-002587,2587,122,OpenAI GPT 5.5,TRADE_CASH,500,364,864,1500,636
mock-3676466999-527872e4-evt-002593,2593,122,OpenAI GPT 5.5,UNMORTGAGE,-111,864,753,1500,747
mock-3676466999-527872e4-evt-002599,2599,122,OpenAI GPT 5.5,UNMORTGAGE,-111,753,642,1500,858
mock-3676466999-527872e4-evt-002605,2605,122,OpenAI GPT 5.5,UNMORTGAGE,-111,642,531,1500,969
mock-3676466999-527872e4-evt-002615,2615,123,Claude Opus 4.8,RENT,-30,1444,1414,1500,86
mock-3676466999-527872e4-evt-002616,2616,123,Gemini 3.1 Pro Preview,RENT,30,185,215,1500,1285
mock-3676466999-527872e4-evt-002626,2626,124,Gemini 3.1 Pro Preview,PASS_GO,200,215,415,1500,1085
mock-3676466999-527872e4-evt-002627,2627,124,Gemini 3.1 Pro Preview,TAX_INCOME,-200,415,215,1500,1285
mock-3676466999-527872e4-evt-002636,2636,125,Grok 4.3,RENT,-22,111,89,1500,1411
mock-3676466999-527872e4-evt-002637,2637,125,Claude Opus 4.8,RENT,22,1414,1436,1500,64
mock-3676466999-527872e4-evt-002651,2651,126,OpenAI GPT 5.5,MORTGAGE,100,531,631,1500,869
mock-3676466999-527872e4-evt-002657,2657,126,OpenAI GPT 5.5,MORTGAGE,100,631,731,1500,769
mock-3676466999-527872e4-evt-002659,2659,126,OpenAI GPT 5.5,RENT,-700,731,31,1500,1469
mock-3676466999-527872e4-evt-002660,2660,126,Claude Opus 4.8,RENT,700,1436,2136,2136,0
mock-3676466999-527872e4-evt-002682,2682,126,Gemini 3.1 Pro Preview,TRADE_CASH,-110,215,105,1500,1395
mock-3676466999-527872e4-evt-002683,2683,126,OpenAI GPT 5.5,TRADE_CASH,110,31,141,1500,1359
mock-3676466999-527872e4-evt-002685,2685,126,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-16,105,89,1500,1411
mock-3676466999-527872e4-evt-002700,2700,126,OpenAI GPT 5.5,UNMORTGAGE,-111,141,30,1500,1470
mock-3676466999-527872e4-evt-002720,2720,128,Gemini 3.1 Pro Preview,MORTGAGE,110,89,199,1500,1301
mock-3676466999-527872e4-evt-002726,2726,128,Gemini 3.1 Pro Preview,MORTGAGE,110,199,309,1500,1191
mock-3676466999-527872e4-evt-002732,2732,128,Gemini 3.1 Pro Preview,MORTGAGE,100,309,409,1500,1091
mock-3676466999-527872e4-evt-002738,2738,128,Gemini 3.1 Pro Preview,MORTGAGE,75,409,484,1500,1016
mock-3676466999-527872e4-evt-002744,2744,128,Gemini 3.1 Pro Preview,MORTGAGE,90,484,574,1500,926
mock-3676466999-527872e4-evt-002750,2750,128,Gemini 3.1 Pro Preview,MORTGAGE,75,574,649,1500,851
mock-3676466999-527872e4-evt-002752,2752,128,Gemini 3.1 Pro Preview,RENT,-625,649,24,1500,1476
mock-3676466999-527872e4-evt-002753,2753,128,Claude Opus 4.8,RENT,625,2136,2761,2761,0
mock-3676466999-527872e4-evt-002767,2767,129,Grok 4.3,MORTGAGE,200,89,289,1500,1211
mock-3676466999-527872e4-evt-002769,2769,129,Grok 4.3,RENT,-200,289,89,1500,1411
mock-3676466999-527872e4-evt-002770,2770,129,OpenAI GPT 5.5,RENT,200,30,230,1500,1270
mock-3676466999-527872e4-evt-002784,2784,130,OpenAI GPT 5.5,UNMORTGAGE,-111,230,119,1500,1381
mock-3676466999-527872e4-evt-002790,2790,130,OpenAI GPT 5.5,UNMORTGAGE,-111,119,8,1500,1492
mock-3676466999-527872e4-evt-002855,2855,133,Grok 4.3,PASS_GO,200,89,289,1500,1211
mock-3676466999-527872e4-evt-002857,2857,133,Grok 4.3,PAY_POOR_TAX_15,-15,289,274,1500,1226
mock-3676466999-527872e4-evt-002870,2870,134,Grok 4.3,BANKRUPTCY_CASH,-274,274,0,1500,1500
mock-3676466999-527872e4-evt-002871,2871,134,Claude Opus 4.8,BANKRUPTCY_CASH,274,2761,3035,3035,0
mock-3676466999-527872e4-evt-002872,2872,134,Grok 4.3,BANKRUPTCY,0,0,0,1500,1500
mock-3676466999-527872e4-evt-002914,2914,139,Claude Opus 4.8,JAIL_FINE,-50,3035,2985,3035,50
mock-3676466999-527872e4-evt-002917,2917,139,Claude Opus 4.8,RENT,-200,2985,2785,3035,250
mock-3676466999-527872e4-evt-002918,2918,139,OpenAI GPT 5.5,RENT,200,8,208,1500,1292
mock-3676466999-527872e4-evt-002924,2924,139,Claude Opus 4.8,UNMORTGAGE,-193,2785,2592,3035,443
mock-3676466999-527872e4-evt-002930,2930,139,Claude Opus 4.8,UNMORTGAGE,-221,2592,2371,3035,664
mock-3676466999-527872e4-evt-002936,2936,139,Claude Opus 4.8,BUILD,-1600,2371,771,3035,2264
mock-3676466999-527872e4-evt-002949,2949,140,Gemini 3.1 Pro Preview,PASS_GO,200,24,224,1500,1276
mock-3676466999-527872e4-evt-002967,2967,142,Claude Opus 4.8,RENT,-400,771,371,3035,2664
mock-3676466999-527872e4-evt-002968,2968,142,OpenAI GPT 5.5,RENT,400,208,608,1500,892
mock-3676466999-527872e4-evt-002993,2993,144,OpenAI GPT 5.5,JAIL_FINE,-50,608,558,1500,942
mock-3676466999-527872e4-evt-003006,3006,144,OpenAI GPT 5.5,TRADE_CASH,-100,558,458,1500,1042
mock-3676466999-527872e4-evt-003007,3007,144,Gemini 3.1 Pro Preview,TRADE_CASH,100,224,324,1500,1176
mock-3676466999-527872e4-evt-003010,3010,144,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-3,324,321,1500,1179
mock-3676466999-527872e4-evt-003031,3031,144,OpenAI GPT 5.5,TRADE_CASH,-120,458,338,1500,1162
mock-3676466999-527872e4-evt-003032,3032,144,Gemini 3.1 Pro Preview,TRADE_CASH,120,321,441,1500,1059
mock-3676466999-527872e4-evt-003034,3034,144,OpenAI GPT 5.5,MORTGAGE_INTEREST,-3,338,335,1500,1165
mock-3676466999-527872e4-evt-003101,3101,147,OpenAI GPT 5.5,UNMORTGAGE,-33,335,302,1500,1198
mock-3676466999-527872e4-evt-003135,3135,150,Gemini 3.1 Pro Preview,BANKRUPTCY_CASH,-441,441,0,1500,1500
