trade_id,initiator_player_id,counterparty_player_id,start_event_id,start_seq,start_turn,end_event_id,end_seq,end_turn,outcome,censored,counteroffers,offer_revisions,public_exchange_count,initial_offer,initial_request,final_offer,final_request,event_span,turns_to_resolution,accepted,back_and_forth_count
trade-0011,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-000706,706,40,mock-24591-46c1eb90-evt-000711,711,40,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}",5,0,False,0
trade-0012,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,mock-24591-46c1eb90-evt-000737,737,42,mock-24591-46c1eb90-evt-000752,752,42,REJECTED,False,2,2,3,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}",15,0,False,2
trade-0013,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-000776,776,44,mock-24591-46c1eb90-evt-000801,801,44,ACCEPTED,False,4,4,5,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE""]}",25,0,True,4
trade-0014,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-000810,810,44,mock-24591-46c1eb90-evt-000815,815,44,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":280,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":280,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0015,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-000820,820,44,mock-24591-46c1eb90-evt-000825,825,44,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":240,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0016,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-000830,830,44,mock-24591-46c1eb90-evt-000835,835,44,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0017,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-000840,840,44,mock-24591-46c1eb90-evt-000845,845,44,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0018,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-000850,850,44,mock-24591-46c1eb90-evt-000855,855,44,ACCEPTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":380,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,True,0
trade-0019,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-000956,956,52,mock-24591-46c1eb90-evt-000961,961,52,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0020,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-000966,966,52,mock-24591-46c1eb90-evt-000971,971,52,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":215,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":215,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0021,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-000976,976,52,mock-24591-46c1eb90-evt-000981,981,52,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0022,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-001041,1041,57,mock-24591-46c1eb90-evt-001046,1046,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0023,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-001051,1051,57,mock-24591-46c1eb90-evt-001056,1056,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":160,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":160,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0024,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-001061,1061,57,mock-24591-46c1eb90-evt-001066,1066,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0025,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-001071,1071,57,mock-24591-46c1eb90-evt-001076,1076,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":130,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0026,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-001081,1081,57,mock-24591-46c1eb90-evt-001086,1086,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE"",""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE"",""ELECTRIC_COMPANY"",""WATER_WORKS""]}","{""cash"":260,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0027,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-001097,1097,57,mock-24591-46c1eb90-evt-001102,1102,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":120,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0028,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-001107,1107,57,mock-24591-46c1eb90-evt-001112,1112,57,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":115,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":115,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0029,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-001222,1222,62,mock-24591-46c1eb90-evt-001227,1227,62,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0030,Gemini 3.5 Flash,Grok 4.3,mock-24591-46c1eb90-evt-001232,1232,62,mock-24591-46c1eb90-evt-001237,1237,62,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":140,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""INDIANA_AVENUE""]}","{""cash"":140,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0031,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-001794,1794,99,mock-24591-46c1eb90-evt-001799,1799,99,REJECTED,False,0,0,1,"{""cash"":450,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE"",""NORTH_CAROLINA_AVENUE"",""PENNSYLVANIA_AVENUE""]}","{""cash"":450,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE"",""NORTH_CAROLINA_AVENUE"",""PENNSYLVANIA_AVENUE""]}",5,0,False,0
trade-0032,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-001837,1837,102,mock-24591-46c1eb90-evt-001842,1842,102,REJECTED,False,0,0,1,"{""cash"":500,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE"",""NORTH_CAROLINA_AVENUE"",""PENNSYLVANIA_AVENUE""]}","{""cash"":500,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE"",""NORTH_CAROLINA_AVENUE"",""PENNSYLVANIA_AVENUE""]}",5,0,False,0
trade-0033,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,mock-24591-46c1eb90-evt-001898,1898,106,mock-24591-46c1eb90-evt-001903,1903,106,ACCEPTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE"",""NORTH_CAROLINA_AVENUE"",""PENNSYLVANIA_AVENUE""]}","{""cash"":550,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE"",""NORTH_CAROLINA_AVENUE"",""PENNSYLVANIA_AVENUE""]}","{""cash"":550,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,True,0
trade-0034,OpenAI GPT 5.4 mini,Claude Haiku 4.5,mock-24591-46c1eb90-evt-001947,1947,109,mock-24591-46c1eb90-evt-001952,1952,109,REJECTED,False,0,0,1,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0035,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,mock-24591-46c1eb90-evt-001957,1957,109,mock-24591-46c1eb90-evt-001967,1967,109,ACCEPTED,False,1,1,2,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE""]}","{""cash"":320,""get_out_of_jail_cards"":0,""properties"":[]}",10,0,True,1
trade-0036,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-002261,2261,123,mock-24591-46c1eb90-evt-002266,2266,123,ACCEPTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""NEW_YORK_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_JAMES_PLACE"",""NEW_YORK_AVENUE""]}",5,0,True,0
trade-0037,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-002336,2336,126,mock-24591-46c1eb90-evt-002341,2341,126,REJECTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0038,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-002346,2346,126,mock-24591-46c1eb90-evt-002351,2351,126,REJECTED,False,0,0,1,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0039,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-002368,2368,126,mock-24591-46c1eb90-evt-002373,2373,126,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0040,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-002418,2418,129,mock-24591-46c1eb90-evt-002423,2423,129,REJECTED,False,0,0,1,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE"",""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE"",""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}",5,0,False,0
trade-0041,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-002428,2428,129,mock-24591-46c1eb90-evt-002443,2443,129,ACCEPTED,False,2,2,3,"{""cash"":160,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}","{""cash"":210,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}",15,0,True,2
trade-0042,OpenAI GPT 5.4 mini,Claude Haiku 4.5,mock-24591-46c1eb90-evt-002486,2486,131,mock-24591-46c1eb90-evt-002491,2491,131,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE"",""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ORIENTAL_AVENUE"",""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0043,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,mock-24591-46c1eb90-evt-002641,2641,139,mock-24591-46c1eb90-evt-002646,2646,139,ACCEPTED,False,0,0,1,"{""cash"":80,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE""]}","{""cash"":80,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE""]}",5,0,True,0
trade-0044,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-002655,2655,139,mock-24591-46c1eb90-evt-002660,2660,139,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE"",""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE"",""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
trade-0045,Gemini 3.5 Flash,Claude Haiku 4.5,mock-24591-46c1eb90-evt-002665,2665,139,mock-24591-46c1eb90-evt-002670,2670,139,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE"",""VIRGINIA_AVENUE"",""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""STATES_AVENUE"",""VIRGINIA_AVENUE"",""INDIANA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]}",5,0,False,0
