schema_version,run_id,seq,turn_index,event_type,decision_id,player_id,from_player_id,to_player_id,space_index,property_space,amount,reason
v1,mock-2413970733-53b199c1,1157,57,PROPERTY_PURCHASED,,Claude Opus 4.8,,,23,,220,
v1,mock-2413970733-53b199c1,1171,58,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,8,,100,
v1,mock-2413970733-53b199c1,1231,61,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,34,,199,
v1,mock-2413970733-53b199c1,1396,68,PROPERTY_PURCHASED,,Claude Opus 4.8,,,14,,160,
v1,mock-2413970733-53b199c1,1445,71,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,12,,,
v1,mock-2413970733-53b199c1,1451,71,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,39,,,
v1,mock-2413970733-53b199c1,1467,71,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,24,,,
v1,mock-2413970733-53b199c1,1565,75,PROPERTY_UNMORTGAGED,,OpenAI GPT 5.5,,,24,,,
v1,mock-2413970733-53b199c1,1603,75,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,11,,,
v1,mock-2413970733-53b199c1,1604,75,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,13,,,
v1,mock-2413970733-53b199c1,1605,75,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,14,,,
v1,mock-2413970733-53b199c1,1606,75,PROPERTY_TRANSFERRED,,Claude Opus 4.8,OpenAI GPT 5.5,Claude Opus 4.8,24,,,
v1,mock-2413970733-53b199c1,1607,75,PROPERTY_TRANSFERRED,,Claude Opus 4.8,OpenAI GPT 5.5,Claude Opus 4.8,39,,,
v1,mock-2413970733-53b199c1,1614,75,HOUSE_BUILT,,OpenAI GPT 5.5,,,13,,1,
v1,mock-2413970733-53b199c1,1615,75,HOUSE_BUILT,,OpenAI GPT 5.5,,,14,,1,
v1,mock-2413970733-53b199c1,1621,75,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,9,,,
v1,mock-2413970733-53b199c1,1627,75,HOUSE_BUILT,,OpenAI GPT 5.5,,,11,,1,
v1,mock-2413970733-53b199c1,1633,75,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,6,,,
v1,mock-2413970733-53b199c1,1677,76,HOUSE_BUILT,,Claude Opus 4.8,,,24,,1,
v1,mock-2413970733-53b199c1,1694,77,PROPERTY_MORTGAGED,,Claude Opus 4.8,,,35,,,
v1,mock-2413970733-53b199c1,1700,77,PROPERTY_MORTGAGED,,Claude Opus 4.8,,,18,,,
v1,mock-2413970733-53b199c1,1706,77,HOUSE_BUILT,,Claude Opus 4.8,,,21,,1,
v1,mock-2413970733-53b199c1,1747,80,HOUSE_BUILT,,OpenAI GPT 5.5,,,14,,1,
v1,mock-2413970733-53b199c1,1760,80,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,12,,,
v1,mock-2413970733-53b199c1,1827,82,HOUSE_BUILT,,Claude Opus 4.8,,,23,,1,
v1,mock-2413970733-53b199c1,1844,83,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,12,,,
v1,mock-2413970733-53b199c1,1904,84,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,3,,26,
v1,mock-2413970733-53b199c1,1928,86,PROPERTY_MORTGAGED,,Claude Opus 4.8,,,16,,,
v1,mock-2413970733-53b199c1,1934,86,PROPERTY_MORTGAGED,,Claude Opus 4.8,,,27,,,
v1,mock-2413970733-53b199c1,1940,86,HOUSE_BUILT,,Claude Opus 4.8,,,24,,1,
v1,mock-2413970733-53b199c1,1941,86,HOUSE_BUILT,,Claude Opus 4.8,,,21,,1,
v1,mock-2413970733-53b199c1,2007,89,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,29,,76,
v1,mock-2413970733-53b199c1,2082,89,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,6,,,
v1,mock-2413970733-53b199c1,2083,89,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,9,,,
v1,mock-2413970733-53b199c1,2090,89,HOUSE_BUILT,,OpenAI GPT 5.5,,,11,,1,
v1,mock-2413970733-53b199c1,2091,89,HOUSE_BUILT,,OpenAI GPT 5.5,,,13,,1,
v1,mock-2413970733-53b199c1,2116,91,HOUSE_SOLD,,Claude Opus 4.8,,,24,,1,
v1,mock-2413970733-53b199c1,2133,92,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,6,,,
v1,mock-2413970733-53b199c1,2139,92,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,9,,,
v1,mock-2413970733-53b199c1,2145,92,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,6,,3,
v1,mock-2413970733-53b199c1,2146,92,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,8,,3,
v1,mock-2413970733-53b199c1,2147,92,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,9,,3,
v1,mock-2413970733-53b199c1,2191,96,HOUSE_BUILT,,Claude Opus 4.8,,,23,,1,
v1,mock-2413970733-53b199c1,2262,103,HOUSE_BUILT,,OpenAI GPT 5.5,,,11,,1,
v1,mock-2413970733-53b199c1,2314,109,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,6,,1,
v1,mock-2413970733-53b199c1,2315,109,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,8,,1,
v1,mock-2413970733-53b199c1,2316,109,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,9,,1,
v1,mock-2413970733-53b199c1,2322,109,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,6,,1,
v1,mock-2413970733-53b199c1,2323,109,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,8,,1,
v1,mock-2413970733-53b199c1,2324,109,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,9,,1,
v1,mock-2413970733-53b199c1,2372,112,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,37,,15,
v1,mock-2413970733-53b199c1,2452,118,HOUSE_BUILT,,Claude Opus 4.8,,,24,,1,
v1,mock-2413970733-53b199c1,2506,122,HOUSE_SOLD,,Claude Opus 4.8,,,23,,1,
v1,mock-2413970733-53b199c1,2541,125,HOUSE_SOLD,,OpenAI GPT 5.5,,,11,,1,
v1,mock-2413970733-53b199c1,2547,125,HOUSE_SOLD,,OpenAI GPT 5.5,,,11,,2,
v1,mock-2413970733-53b199c1,2548,125,HOUSE_SOLD,,OpenAI GPT 5.5,,,13,,1,
v1,mock-2413970733-53b199c1,2549,125,HOUSE_SOLD,,OpenAI GPT 5.5,,,14,,1,
v1,mock-2413970733-53b199c1,2566,126,HOUSE_SOLD,,OpenAI GPT 5.5,,,13,,1,
v1,mock-2413970733-53b199c1,2567,126,HOUSE_SOLD,,OpenAI GPT 5.5,,,14,,1,
v1,mock-2413970733-53b199c1,2573,126,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,14,,,
v1,mock-2413970733-53b199c1,2579,126,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,11,,,
v1,mock-2413970733-53b199c1,2585,126,PROPERTY_MORTGAGED,,OpenAI GPT 5.5,,,13,,,
v1,mock-2413970733-53b199c1,2631,126,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,11,,,
v1,mock-2413970733-53b199c1,2632,126,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,13,,,
v1,mock-2413970733-53b199c1,2633,126,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,14,,,
v1,mock-2413970733-53b199c1,2647,126,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,1,,,
v1,mock-2413970733-53b199c1,2648,126,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,3,,,
v1,mock-2413970733-53b199c1,2654,126,HOUSE_BUILT,,OpenAI GPT 5.5,,,3,,1,
v1,mock-2413970733-53b199c1,2671,127,HOUSE_BUILT,,Claude Opus 4.8,,,23,,1,
v1,mock-2413970733-53b199c1,2677,127,HOUSE_BUILT,,Claude Opus 4.8,,,24,,1,
v1,mock-2413970733-53b199c1,2683,127,HOUSE_BUILT,,Claude Opus 4.8,,,21,,1,
v1,mock-2413970733-53b199c1,2762,132,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,31,,120,
v1,mock-2413970733-53b199c1,2770,132,HOUSE_SOLD,,OpenAI GPT 5.5,,,3,,1,
v1,mock-2413970733-53b199c1,2783,132,PROPERTY_TRANSFERRED,,Grok 4.3,OpenAI GPT 5.5,Grok 4.3,1,,,
v1,mock-2413970733-53b199c1,2784,132,PROPERTY_TRANSFERRED,,Grok 4.3,OpenAI GPT 5.5,Grok 4.3,3,,,
v1,mock-2413970733-53b199c1,2872,132,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,16,,,
v1,mock-2413970733-53b199c1,2873,132,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,18,,,
v1,mock-2413970733-53b199c1,2895,133,HOUSE_BUILT,,Claude Opus 4.8,,,23,,1,
v1,mock-2413970733-53b199c1,2923,135,HOUSE_BUILT,,Grok 4.3,,,1,,4,
v1,mock-2413970733-53b199c1,2924,135,HOUSE_BUILT,,Grok 4.3,,,3,,4,
v1,mock-2413970733-53b199c1,2930,135,HOTEL_BUILT,,Grok 4.3,,,1,,1,
v1,mock-2413970733-53b199c1,2931,135,HOTEL_BUILT,,Grok 4.3,,,3,,1,
v1,mock-2413970733-53b199c1,3001,137,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,16,,,
v1,mock-2413970733-53b199c1,3002,137,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,18,,,
v1,mock-2413970733-53b199c1,3222,138,HOUSE_BUILT,,Claude Opus 4.8,,,24,,1,
v1,mock-2413970733-53b199c1,3349,144,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,16,,,
v1,mock-2413970733-53b199c1,3355,144,PROPERTY_UNMORTGAGED,,Gemini 3.1 Pro Preview,,,18,,,
v1,mock-2413970733-53b199c1,3361,144,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,16,,1,
v1,mock-2413970733-53b199c1,3362,144,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,18,,1,
v1,mock-2413970733-53b199c1,3363,144,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,19,,1,
v1,mock-2413970733-53b199c1,3437,147,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,39,,,
v1,mock-2413970733-53b199c1,3583,151,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,39,,,
v1,mock-2413970733-53b199c1,3627,151,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,27,,,
v1,mock-2413970733-53b199c1,3628,151,PROPERTY_TRANSFERRED,,OpenAI GPT 5.5,Claude Opus 4.8,OpenAI GPT 5.5,35,,,
v1,mock-2413970733-53b199c1,3672,151,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,27,,,
v1,mock-2413970733-53b199c1,3688,152,HOUSE_BUILT,,Claude Opus 4.8,,,21,,1,
v1,mock-2413970733-53b199c1,3689,152,HOUSE_BUILT,,Claude Opus 4.8,,,23,,1,
v1,mock-2413970733-53b199c1,3827,156,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,21,,,
v1,mock-2413970733-53b199c1,3828,156,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,23,,,
v1,mock-2413970733-53b199c1,3829,156,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,24,,,
v1,mock-2413970733-53b199c1,3866,159,PROPERTY_TRANSFERRED,,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,35,,,
v1,mock-2413970733-53b199c1,3925,160,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,21,,1,
v1,mock-2413970733-53b199c1,3926,160,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,23,,1,
v1,mock-2413970733-53b199c1,3927,160,HOTEL_BUILT,,Gemini 3.1 Pro Preview,,,24,,1,
v1,mock-2413970733-53b199c1,4025,168,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,16,,2,
v1,mock-2413970733-53b199c1,4026,168,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,18,,2,
v1,mock-2413970733-53b199c1,4027,168,HOUSE_BUILT,,Gemini 3.1 Pro Preview,,,19,,2,
v1,mock-2413970733-53b199c1,4057,171,HOTEL_SOLD,,Grok 4.3,,,1,,1,
v1,mock-2413970733-53b199c1,4058,171,HOTEL_SOLD,,Grok 4.3,,,3,,1,
v1,mock-2413970733-53b199c1,4066,171,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,1,,,
v1,mock-2413970733-53b199c1,4067,171,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,3,,,
v1,mock-2413970733-53b199c1,4068,171,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,5,,,
v1,mock-2413970733-53b199c1,4069,171,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,15,,,
v1,mock-2413970733-53b199c1,4070,171,PROPERTY_PURCHASED,,Gemini 3.1 Pro Preview,,,25,,,
