turn_index,phase,active_player_id,player_id,cash,net_worth_estimate,position,in_jail,jail_turns,doubles_count,bankrupt,property_value,building_value,mortgage_liability,property_count,mortgaged_count,houses,hotels,snapshot_file
14,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,1090,1650,13,False,0,0,False,560,0,0,4,0,0,0,turn_0014.json
14,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1140,1500,24,False,0,0,False,360,0,0,2,0,0,0,turn_0014.json
14,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1275,1675,22,False,0,0,False,400,0,0,2,0,0,0,turn_0014.json
14,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,1425,1425,22,False,0,0,False,0,0,0,0,0,0,0,turn_0014.json
15,START_TURN,Grok 4.3,Claude Opus 4.8,1090,1650,13,False,0,0,False,560,0,0,4,0,0,0,turn_0015.json
15,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,840,1500,32,False,0,0,False,660,0,0,3,0,0,0,turn_0015.json
15,START_TURN,Grok 4.3,Grok 4.3,1275,1675,22,False,0,0,False,400,0,0,2,0,0,0,turn_0015.json
15,START_TURN,Grok 4.3,OpenAI GPT 5.5,1425,1425,22,False,0,0,False,0,0,0,0,0,0,0,turn_0015.json
16,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,1090,1650,13,False,0,0,False,560,0,0,4,0,0,0,turn_0016.json
16,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,840,1500,32,False,0,0,False,660,0,0,3,0,0,0,turn_0016.json
16,START_TURN,OpenAI GPT 5.5,Grok 4.3,1075,1675,25,False,0,0,False,600,0,0,3,0,0,0,turn_0016.json
16,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,1425,1425,22,False,0,0,False,0,0,0,0,0,0,0,turn_0016.json
17,START_TURN,Claude Opus 4.8,Claude Opus 4.8,1090,1650,13,False,0,0,False,560,0,0,4,0,0,0,turn_0017.json
17,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,840,1500,32,False,0,0,False,660,0,0,3,0,0,0,turn_0017.json
17,START_TURN,Claude Opus 4.8,Grok 4.3,1075,1675,25,False,0,0,False,600,0,0,3,0,0,0,turn_0017.json
17,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,1425,1425,10,True,0,0,False,0,0,0,0,0,0,0,turn_0017.json
18,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,870,1650,21,False,0,0,False,780,0,0,5,0,0,0,turn_0018.json
18,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,840,1500,32,False,0,0,False,660,0,0,3,0,0,0,turn_0018.json
18,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1075,1675,25,False,0,0,False,600,0,0,3,0,0,0,turn_0018.json
18,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,1425,1425,10,True,0,0,False,0,0,0,0,0,0,0,turn_0018.json
19,START_TURN,Grok 4.3,Claude Opus 4.8,870,1650,21,False,0,0,False,780,0,0,5,0,0,0,turn_0019.json
19,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1040,1700,0,False,0,0,False,660,0,0,3,0,0,0,turn_0019.json
19,START_TURN,Grok 4.3,Grok 4.3,1075,1675,25,False,0,0,False,600,0,0,3,0,0,0,turn_0019.json
19,START_TURN,Grok 4.3,OpenAI GPT 5.5,1425,1425,10,True,0,0,False,0,0,0,0,0,0,0,turn_0019.json
20,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,870,1650,21,False,0,0,False,780,0,0,5,0,0,0,turn_0020.json
20,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1040,1700,0,False,0,0,False,660,0,0,3,0,0,0,turn_0020.json
20,START_TURN,OpenAI GPT 5.5,Grok 4.3,1075,1675,33,False,0,0,False,600,0,0,3,0,0,0,turn_0020.json
20,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,1425,1425,10,True,0,0,False,0,0,0,0,0,0,0,turn_0020.json
21,START_TURN,Claude Opus 4.8,Claude Opus 4.8,1104,1784,21,False,0,0,False,680,0,0,4,0,0,0,turn_0021.json
21,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1040,1700,0,False,0,0,False,660,0,0,3,0,0,0,turn_0021.json
21,START_TURN,Claude Opus 4.8,Grok 4.3,1075,1675,33,False,0,0,False,600,0,0,3,0,0,0,turn_0021.json
21,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,1141,1241,18,False,0,0,False,100,0,0,1,0,0,0,turn_0021.json
22,START_TURN,Claude Opus 4.8,Claude Opus 4.8,844,1784,27,False,0,1,False,940,0,0,5,0,0,0,turn_0022.json
22,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1040,1700,0,False,0,0,False,660,0,0,3,0,0,0,turn_0022.json
22,START_TURN,Claude Opus 4.8,Grok 4.3,1075,1675,33,False,0,0,False,600,0,0,3,0,0,0,turn_0022.json
22,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,1141,1241,18,False,0,0,False,100,0,0,1,0,0,0,turn_0022.json
23,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,644,1784,35,False,0,0,False,1140,0,0,6,0,0,0,turn_0023.json
23,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1040,1700,0,False,0,0,False,660,0,0,3,0,0,0,turn_0023.json
23,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1075,1675,33,False,0,0,False,600,0,0,3,0,0,0,turn_0023.json
23,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,1141,1241,18,False,0,0,False,100,0,0,1,0,0,0,turn_0023.json
24,START_TURN,Grok 4.3,Claude Opus 4.8,644,1784,35,False,0,0,False,1140,0,0,6,0,0,0,turn_0024.json
24,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,940,1600,5,False,0,0,False,660,0,0,3,0,0,0,turn_0024.json
24,START_TURN,Grok 4.3,Grok 4.3,1175,1775,33,False,0,0,False,600,0,0,3,0,0,0,turn_0024.json
24,START_TURN,Grok 4.3,OpenAI GPT 5.5,1141,1241,18,False,0,0,False,100,0,0,1,0,0,0,turn_0024.json
25,START_TURN,Grok 4.3,Claude Opus 4.8,644,1784,35,False,0,0,False,1140,0,0,6,0,0,0,turn_0025.json
25,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,940,1600,5,False,0,0,False,660,0,0,3,0,0,0,turn_0025.json
25,START_TURN,Grok 4.3,Grok 4.3,1375,1975,1,False,0,1,False,600,0,0,3,0,0,0,turn_0025.json
25,START_TURN,Grok 4.3,OpenAI GPT 5.5,1061,1221,18,False,0,0,False,160,0,0,2,0,0,0,turn_0025.json
26,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,644,1784,35,False,0,0,False,1140,0,0,6,0,0,0,turn_0026.json
26,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,940,1600,5,False,0,0,False,660,0,0,3,0,0,0,turn_0026.json
26,START_TURN,OpenAI GPT 5.5,Grok 4.3,1175,1775,4,False,0,0,False,600,0,0,3,0,0,0,turn_0026.json
26,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,1061,1221,18,False,0,0,False,160,0,0,2,0,0,0,turn_0026.json
27,START_TURN,Claude Opus 4.8,Claude Opus 4.8,644,1784,35,False,0,0,False,1140,0,0,6,0,0,0,turn_0027.json
27,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1310,1910,5,False,0,0,False,600,0,0,3,0,0,0,turn_0027.json
27,START_TURN,Claude Opus 4.8,Grok 4.3,1175,1775,4,False,0,0,False,600,0,0,3,0,0,0,turn_0027.json
27,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,691,911,24,False,0,0,False,220,0,0,2,0,0,0,turn_0027.json
28,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,794,1934,2,False,0,0,False,1140,0,0,6,0,0,0,turn_0028.json
28,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1310,1910,5,False,0,0,False,600,0,0,3,0,0,0,turn_0028.json
28,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1175,1775,4,False,0,0,False,600,0,0,3,0,0,0,turn_0028.json
28,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,691,911,24,False,0,0,False,220,0,0,2,0,0,0,turn_0028.json
29,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,804,1944,2,False,0,0,False,1140,0,0,6,0,0,0,turn_0029.json
29,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1300,1900,13,False,0,1,False,600,0,0,3,0,0,0,turn_0029.json
29,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1175,1775,4,False,0,0,False,600,0,0,3,0,0,0,turn_0029.json
29,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,691,911,24,False,0,0,False,220,0,0,2,0,0,0,turn_0029.json
30,START_TURN,Grok 4.3,Claude Opus 4.8,804,1944,2,False,0,0,False,1140,0,0,6,0,0,0,turn_0030.json
30,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1300,1900,22,False,0,0,False,600,0,0,3,0,0,0,turn_0030.json
30,START_TURN,Grok 4.3,Grok 4.3,1175,1775,4,False,0,0,False,600,0,0,3,0,0,0,turn_0030.json
30,START_TURN,Grok 4.3,OpenAI GPT 5.5,691,911,24,False,0,0,False,220,0,0,2,0,0,0,turn_0030.json
31,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,804,1944,2,False,0,0,False,1140,0,0,6,0,0,0,turn_0031.json
31,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1300,1900,22,False,0,0,False,600,0,0,3,0,0,0,turn_0031.json
31,START_TURN,OpenAI GPT 5.5,Grok 4.3,1175,1775,10,False,0,0,False,600,0,0,3,0,0,0,turn_0031.json
31,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,691,911,24,False,0,0,False,220,0,0,2,0,0,0,turn_0031.json
32,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,804,1944,2,False,0,0,False,1140,0,0,6,0,0,0,turn_0032.json
32,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1300,1900,22,False,0,0,False,600,0,0,3,0,0,0,turn_0032.json
32,START_TURN,OpenAI GPT 5.5,Grok 4.3,1175,1775,10,False,0,0,False,600,0,0,3,0,0,0,turn_0032.json
32,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,431,911,26,False,0,1,False,480,0,0,3,0,0,0,turn_0032.json
33,START_TURN,Claude Opus 4.8,Claude Opus 4.8,829,1969,2,False,0,0,False,1140,0,0,6,0,0,0,turn_0033.json
33,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1300,1900,22,False,0,0,False,600,0,0,3,0,0,0,turn_0033.json
33,START_TURN,Claude Opus 4.8,Grok 4.3,1175,1775,10,False,0,0,False,600,0,0,3,0,0,0,turn_0033.json
33,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,406,886,35,False,0,0,False,480,0,0,3,0,0,0,turn_0033.json
34,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,823,1963,6,False,0,0,False,1140,0,0,6,0,0,0,turn_0034.json
34,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1300,1900,22,False,0,0,False,600,0,0,3,0,0,0,turn_0034.json
34,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1175,1775,10,False,0,0,False,600,0,0,3,0,0,0,turn_0034.json
34,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,412,892,35,False,0,0,False,480,0,0,3,0,0,0,turn_0034.json
35,START_TURN,Grok 4.3,Claude Opus 4.8,823,1963,6,False,0,0,False,1140,0,0,6,0,0,0,turn_0035.json
35,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1300,1900,10,True,0,0,False,600,0,0,3,0,0,0,turn_0035.json
35,START_TURN,Grok 4.3,Grok 4.3,1175,1775,10,False,0,0,False,600,0,0,3,0,0,0,turn_0035.json
35,START_TURN,Grok 4.3,OpenAI GPT 5.5,412,892,35,False,0,0,False,480,0,0,3,0,0,0,turn_0035.json
36,START_TURN,Grok 4.3,Claude Opus 4.8,448,1768,6,False,0,0,False,1320,0,0,7,0,0,0,turn_0036.json
36,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1300,1900,10,True,0,0,False,600,0,0,3,0,0,0,turn_0036.json
36,START_TURN,Grok 4.3,Grok 4.3,1175,1775,16,False,0,1,False,600,0,0,3,0,0,0,turn_0036.json
36,START_TURN,Grok 4.3,OpenAI GPT 5.5,412,892,35,False,0,0,False,480,0,0,3,0,0,0,turn_0036.json
37,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,448,1768,6,False,0,0,False,1320,0,0,7,0,0,0,turn_0037.json
37,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1300,1900,10,True,0,0,False,600,0,0,3,0,0,0,turn_0037.json
37,START_TURN,OpenAI GPT 5.5,Grok 4.3,1153,1753,26,False,0,0,False,600,0,0,3,0,0,0,turn_0037.json
37,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,434,914,35,False,0,0,False,480,0,0,3,0,0,0,turn_0037.json
38,START_TURN,Claude Opus 4.8,Claude Opus 4.8,448,1768,6,False,0,0,False,1320,0,0,7,0,0,0,turn_0038.json
38,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1330,1950,10,True,0,0,False,620,0,0,3,0,0,0,turn_0038.json
38,START_TURN,Claude Opus 4.8,Grok 4.3,1153,1753,26,False,0,0,False,600,0,0,3,0,0,0,turn_0038.json
38,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,604,1064,6,False,0,0,False,460,0,0,3,0,0,0,turn_0038.json
39,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,448,1768,12,False,0,0,False,1320,0,0,7,0,0,0,turn_0039.json
39,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1330,1950,10,True,0,0,False,620,0,0,3,0,0,0,turn_0039.json
39,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1153,1753,26,False,0,0,False,600,0,0,3,0,0,0,turn_0039.json
39,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,524,1134,6,False,0,0,False,610,0,0,4,0,0,0,turn_0039.json
40,START_TURN,Grok 4.3,Claude Opus 4.8,462,1782,12,False,0,0,False,1320,0,0,7,0,0,0,turn_0040.json
40,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1316,1936,16,False,0,0,False,620,0,0,3,0,0,0,turn_0040.json
40,START_TURN,Grok 4.3,Grok 4.3,1153,1753,26,False,0,0,False,600,0,0,3,0,0,0,turn_0040.json
40,START_TURN,Grok 4.3,OpenAI GPT 5.5,524,1134,6,False,0,0,False,610,0,0,4,0,0,0,turn_0040.json
41,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,462,1782,12,False,0,0,False,1320,0,0,7,0,0,0,turn_0041.json
41,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1342,1962,16,False,0,0,False,620,0,0,3,0,0,0,turn_0041.json
41,START_TURN,OpenAI GPT 5.5,Grok 4.3,1127,1727,32,False,0,0,False,600,0,0,3,0,0,0,turn_0041.json
41,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,524,1134,6,False,0,0,False,610,0,0,4,0,0,0,turn_0041.json
42,START_TURN,Claude Opus 4.8,Claude Opus 4.8,472,1792,12,False,0,0,False,1320,0,0,7,0,0,0,turn_0042.json
42,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1342,1962,16,False,0,0,False,620,0,0,3,0,0,0,turn_0042.json
42,START_TURN,Claude Opus 4.8,Grok 4.3,1127,1727,32,False,0,0,False,600,0,0,3,0,0,0,turn_0042.json
42,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,514,1124,13,False,0,0,False,610,0,0,4,0,0,0,turn_0042.json
43,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,472,1792,10,True,0,0,False,1320,0,0,7,0,0,0,turn_0043.json
43,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1342,1962,16,False,0,0,False,620,0,0,3,0,0,0,turn_0043.json
43,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1127,1727,32,False,0,0,False,600,0,0,3,0,0,0,turn_0043.json
43,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,514,1124,13,False,0,0,False,610,0,0,4,0,0,0,turn_0043.json
44,START_TURN,Grok 4.3,Claude Opus 4.8,472,1792,10,True,0,0,False,1320,0,0,7,0,0,0,turn_0044.json
44,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1142,1962,19,False,0,0,False,820,0,0,4,0,0,0,turn_0044.json
44,START_TURN,Grok 4.3,Grok 4.3,1127,1727,32,False,0,0,False,600,0,0,3,0,0,0,turn_0044.json
44,START_TURN,Grok 4.3,OpenAI GPT 5.5,514,1124,13,False,0,0,False,610,0,0,4,0,0,0,turn_0044.json
45,START_TURN,OpenAI GPT 5.5,Claude Opus 4.8,472,1792,10,True,0,0,False,1320,0,0,7,0,0,0,turn_0045.json
45,START_TURN,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,1144,1964,19,False,0,0,False,820,0,0,4,0,0,0,turn_0045.json
45,START_TURN,OpenAI GPT 5.5,Grok 4.3,1325,1925,1,False,0,0,False,600,0,0,3,0,0,0,turn_0045.json
45,START_TURN,OpenAI GPT 5.5,OpenAI GPT 5.5,514,1124,13,False,0,0,False,610,0,0,4,0,0,0,turn_0045.json
46,START_TURN,Claude Opus 4.8,Claude Opus 4.8,472,1792,10,True,0,0,False,1320,0,0,7,0,0,0,turn_0046.json
46,START_TURN,Claude Opus 4.8,Gemini 3.1 Pro Preview,1160,1980,19,False,0,0,False,820,0,0,4,0,0,0,turn_0046.json
46,START_TURN,Claude Opus 4.8,Grok 4.3,1325,1925,1,False,0,0,False,600,0,0,3,0,0,0,turn_0046.json
46,START_TURN,Claude Opus 4.8,OpenAI GPT 5.5,498,1108,19,False,0,0,False,610,0,0,4,0,0,0,turn_0046.json
47,START_TURN,Gemini 3.1 Pro Preview,Claude Opus 4.8,472,1792,10,True,1,0,False,1320,0,0,7,0,0,0,turn_0047.json
47,START_TURN,Gemini 3.1 Pro Preview,Gemini 3.1 Pro Preview,1160,1980,19,False,0,0,False,820,0,0,4,0,0,0,turn_0047.json
47,START_TURN,Gemini 3.1 Pro Preview,Grok 4.3,1325,1925,1,False,0,0,False,600,0,0,3,0,0,0,turn_0047.json
47,START_TURN,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,498,1108,19,False,0,0,False,610,0,0,4,0,0,0,turn_0047.json
48,START_TURN,Grok 4.3,Claude Opus 4.8,472,1792,10,True,1,0,False,1320,0,0,7,0,0,0,turn_0048.json
48,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1010,1980,28,False,0,0,False,970,0,0,5,0,0,0,turn_0048.json
48,START_TURN,Grok 4.3,Grok 4.3,1325,1925,1,False,0,0,False,600,0,0,3,0,0,0,turn_0048.json
48,START_TURN,Grok 4.3,OpenAI GPT 5.5,498,1108,19,False,0,0,False,610,0,0,4,0,0,0,turn_0048.json
49,START_TURN,Grok 4.3,Claude Opus 4.8,482,1802,10,True,1,0,False,1320,0,0,7,0,0,0,turn_0049.json
49,START_TURN,Grok 4.3,Gemini 3.1 Pro Preview,1010,1980,28,False,0,0,False,970,0,0,5,0,0,0,turn_0049.json
