turn_index,space_index,space_name,space_kind,space_group,price,owner_id,mortgaged,houses,hotel
21,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
21,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
22,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
22,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
22,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
22,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
22,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
22,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
22,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
22,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
22,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
23,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
23,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
23,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
23,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
23,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
23,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
23,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
23,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
23,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
23,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
24,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
24,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
24,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
24,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
24,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
24,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
24,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
24,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
24,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
24,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
25,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
25,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
25,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
25,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
25,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
25,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
25,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
25,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
25,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
25,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
26,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
26,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
26,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
26,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
26,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
26,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
26,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
26,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
26,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
26,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
26,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
27,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
27,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
27,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
27,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
27,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
27,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
27,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
27,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
27,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
27,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
27,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
28,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
28,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
28,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
28,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
28,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
28,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
28,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
28,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
28,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
28,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
28,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
28,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
29,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
29,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
29,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
29,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
29,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
29,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
29,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
29,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
29,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
29,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
29,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
29,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
29,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
30,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
30,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
30,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
30,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
30,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
30,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
30,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
30,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
30,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
30,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
30,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
30,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
30,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Grok 4.3,False,0,False
30,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
31,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
31,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
31,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
31,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
31,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
31,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
31,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
31,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
31,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
31,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
31,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
31,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
31,32,North Carolina Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.5,False,0,False
31,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Grok 4.3,False,0,False
31,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
32,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
32,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
32,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
32,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
32,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
32,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
32,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
32,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
32,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
32,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
32,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
32,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
32,32,North Carolina Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.5,False,0,False
32,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Grok 4.3,False,0,False
32,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
33,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
33,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
33,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
33,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
33,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
33,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
33,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
33,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
33,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
33,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
33,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
33,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
33,32,North Carolina Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.5,False,0,False
33,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Grok 4.3,False,0,False
33,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
34,3,Baltic Avenue,PROPERTY,BROWN,60,Grok 4.3,False,0,False
34,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
34,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
34,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
34,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
34,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
34,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
34,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
34,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
34,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
34,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
34,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
34,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
34,32,North Carolina Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.5,False,0,False
34,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Grok 4.3,False,0,False
34,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
35,3,Baltic Avenue,PROPERTY,BROWN,60,Grok 4.3,False,0,False
35,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
35,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
35,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
35,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
35,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
35,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
35,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
35,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
35,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
35,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
35,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
35,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
35,32,North Carolina Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.5,False,0,False
35,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Grok 4.3,False,0,False
35,39,Boardwalk,PROPERTY,DARK_BLUE,400,OpenAI GPT 5.5,False,0,False
36,3,Baltic Avenue,PROPERTY,BROWN,60,Grok 4.3,False,0,False
36,5,Reading Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
36,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Claude Opus 4.8,False,0,False
36,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
36,11,St. Charles Place,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
36,12,Electric Company,UTILITY,UTILITY,150,Claude Opus 4.8,False,0,False
36,16,St. James Place,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
36,18,Tennessee Avenue,PROPERTY,ORANGE,180,Grok 4.3,False,0,False
36,19,New York Avenue,PROPERTY,ORANGE,200,Gemini 3.1 Pro Preview,False,0,False
36,24,Illinois Avenue,PROPERTY,RED,240,Grok 4.3,False,0,False
36,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
36,26,Atlantic Avenue,PROPERTY,YELLOW,260,Gemini 3.1 Pro Preview,False,0,False
36,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
36,32,North Carolina Avenue,PROPERTY,GREEN,300,OpenAI GPT 5.5,False,0,False
36,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Grok 4.3,False,0,False
