trade_id,initiator_player_id,counterparty_player_id,start_event_id,start_seq,start_turn,end_event_id,end_seq,end_turn,outcome,censored,counteroffers,offer_revisions,public_exchange_count,initial_offer,initial_request,final_offer,final_request,event_span,turns_to_resolution,accepted,back_and_forth_count
trade-0011,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-000918,918,48,mock-44910-42ec35c5-evt-000923,923,48,REJECTED,False,0,0,1,"{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":180,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0012,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-000928,928,48,mock-44910-42ec35c5-evt-000933,933,48,REJECTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0013,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-000938,938,48,mock-44910-42ec35c5-evt-000943,943,48,REJECTED,False,0,0,1,"{""cash"":170,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE"",""ST_CHARLES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":170,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE"",""ST_CHARLES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0014,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-000970,970,50,mock-44910-42ec35c5-evt-000975,975,50,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0015,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-001051,1051,54,mock-44910-42ec35c5-evt-001056,1056,54,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[]}",5,0,False,0
trade-0016,Gemini 3 Flash Preview,Grok 4.3,mock-44910-42ec35c5-evt-001061,1061,54,mock-44910-42ec35c5-evt-001076,1076,54,ACCEPTED,False,2,2,3,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE""]}","{""cash"":220,""get_out_of_jail_cards"":0,""properties"":[]}",15,0,True,2
trade-0017,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-001228,1228,62,mock-44910-42ec35c5-evt-001233,1233,62,REJECTED,False,0,0,1,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE"",""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""CONNECTICUT_AVENUE"",""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0018,Gemini 3 Flash Preview,OpenAI GPT 5.4 Mini,mock-44910-42ec35c5-evt-001238,1238,62,mock-44910-42ec35c5-evt-001243,1243,62,ACCEPTED,False,0,0,1,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE""]}",5,0,True,0
trade-0019,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-001251,1251,62,mock-44910-42ec35c5-evt-001256,1256,62,REJECTED,False,0,0,1,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0020,Gemini 3 Flash Preview,OpenAI GPT 5.4 Mini,mock-44910-42ec35c5-evt-001309,1309,66,mock-44910-42ec35c5-evt-001319,1319,66,ACCEPTED,False,1,1,2,"{""cash"":140,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""ST_CHARLES_PLACE""]}","{""cash"":169,""get_out_of_jail_cards"":0,""properties"":[]}",10,0,True,1
trade-0021,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001365,1365,68,mock-44910-42ec35c5-evt-001370,1370,68,REJECTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0022,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001375,1375,68,mock-44910-42ec35c5-evt-001380,1380,68,REJECTED,False,0,0,1,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0023,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001385,1385,68,mock-44910-42ec35c5-evt-001390,1390,68,REJECTED,False,0,0,1,"{""cash"":450,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":450,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0024,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001395,1395,68,mock-44910-42ec35c5-evt-001400,1400,68,REJECTED,False,0,0,1,"{""cash"":525,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":525,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0025,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001405,1405,68,mock-44910-42ec35c5-evt-001410,1410,68,REJECTED,False,0,0,1,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0026,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001415,1415,68,mock-44910-42ec35c5-evt-001420,1420,68,REJECTED,False,0,0,1,"{""cash"":659,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":659,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0027,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-001447,1447,70,mock-44910-42ec35c5-evt-001452,1452,70,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""PACIFIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""PACIFIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0028,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001543,1543,76,mock-44910-42ec35c5-evt-001548,1548,76,REJECTED,False,0,0,1,"{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE"",""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[""MEDITERRANEAN_AVENUE"",""NORTH_CAROLINA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0029,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001553,1553,76,mock-44910-42ec35c5-evt-001558,1558,76,REJECTED,False,0,0,1,"{""cash"":700,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":700,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0030,OpenAI GPT 5.4 Mini,Grok 4.3,mock-44910-42ec35c5-evt-001569,1569,76,mock-44910-42ec35c5-evt-001574,1574,76,REJECTED,False,0,0,1,"{""cash"":850,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}","{""cash"":850,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VENTNOR_AVENUE""]}",5,0,False,0
trade-0031,OpenAI GPT 5.4 Mini,Gemini 3 Flash Preview,mock-44910-42ec35c5-evt-001579,1579,76,mock-44910-42ec35c5-evt-001589,1589,76,ACCEPTED,False,1,1,2,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[""ATLANTIC_AVENUE""]}",10,0,True,1
trade-0032,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-001625,1625,78,mock-44910-42ec35c5-evt-001630,1630,78,REJECTED,False,0,0,1,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0033,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-001635,1635,78,mock-44910-42ec35c5-evt-001640,1640,78,REJECTED,False,0,0,1,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0034,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002169,2169,119,mock-44910-42ec35c5-evt-002174,2174,119,REJECTED,False,0,0,1,"{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":100,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0035,Gemini 3 Flash Preview,Grok 4.3,mock-44910-42ec35c5-evt-002179,2179,119,mock-44910-42ec35c5-evt-002184,2184,119,ACCEPTED,False,0,0,1,"{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":200,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}",5,0,True,0
trade-0036,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002194,2194,119,mock-44910-42ec35c5-evt-002199,2199,119,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0037,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002285,2285,124,mock-44910-42ec35c5-evt-002290,2290,124,REJECTED,False,0,0,1,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0038,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002487,2487,140,mock-44910-42ec35c5-evt-002492,2492,140,REJECTED,False,0,0,1,"{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0039,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002497,2497,140,mock-44910-42ec35c5-evt-002502,2502,140,REJECTED,False,0,0,1,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0040,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002552,2552,143,mock-44910-42ec35c5-evt-002557,2557,143,REJECTED,False,0,0,1,"{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":350,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE"",""READING_RAILROAD"",""PENNSYLVANIA_RAILROAD"",""MEDITERRANEAN_AVENUE"",""BALTIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0041,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002562,2562,143,mock-44910-42ec35c5-evt-002567,2567,143,ACCEPTED,False,0,0,1,"{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD"",""SHORT_LINE""]}","{""cash"":300,""get_out_of_jail_cards"":0,""properties"":[""VERMONT_AVENUE"",""CONNECTICUT_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD"",""SHORT_LINE""]}",5,0,True,0
trade-0042,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002798,2798,164,mock-44910-42ec35c5-evt-002803,2803,164,REJECTED,False,0,0,1,"{""cash"":500,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":500,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0043,Gemini 3 Flash Preview,Claude Haiku 4.5,mock-44910-42ec35c5-evt-002808,2808,164,mock-44910-42ec35c5-evt-002813,2813,164,REJECTED,False,0,0,1,"{""cash"":850,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":850,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,False,0
trade-0044,Gemini 3 Flash Preview,Grok 4.3,mock-44910-42ec35c5-evt-002865,2865,167,mock-44910-42ec35c5-evt-002870,2870,167,ACCEPTED,False,0,0,1,"{""cash"":500,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""PARK_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":500,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS"",""PARK_PLACE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}",5,0,True,0
