call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
238,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000237,0,109,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4746,3580,1357,8326,0,0.022646,33639,False,False,,,200,gen-1782794011-w9z2iTVu487t7MWbENnT
61,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000061,0,31,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4447,3499,1397,7946,0,0.021942,36896,False,False,,,200,gen-1782791670-qvEfczZCqCWszaQkMyYn
133,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000133,0,53,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3970,3297,3232,7267,0,0.017814,23583,False,False,,,200,gen-1782792561-3hA19bijRczDXq1pjFIf
329,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000322,0,150,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4722,3271,1014,7993,0,0.021077,29912,False,False,,,200,gen-1782795524-Xe2j26gq1PEQcAf8mxCL
189,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000189,0,75,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3446,3239,3106,6685,0,0.01716,28548,False,False,,,200,gen-1782793282-thOBiBjoM5RYkAg5kYzg
104,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000104,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3299,3178,3035,6477,0,0.01677525,26865,False,False,,,200,gen-1782792140-1PMRSNi1tb0InowyvzYU
216,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000216,0,95,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4432,3147,1418,7579,0,0.020167,31758,False,False,,,200,gen-1782793647-O22X6fEGISXy3AL75hzd
276,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000272,0,123,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4471,3118,2903,7589,0,0.0347685,16151,False,False,,,200,gen-1782794752-CVWpbaoAFjeHJu2MngVG
125,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000125,0,51,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5116,3048,1395,8164,0,0.020356,33347,False,False,,,200,gen-1782792400-uByH8Q1A1bMMrkKlU5xB
246,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000245,0,112,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3699,3000,2936,6699,0,0.01627425,23760,False,False,,,200,gen-1782794158-FKCfYL5g0KDwcpfJg7dV
304,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000298,1,134,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3698,2952,2867,6650,3328,0.0138111,25149,True,False,,,200,gen-1782795078-tggeszGR5uZPzYNV4mpK
264,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000262,0,117,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4645,2926,1155,7571,0,0.019275,28729,False,False,,,200,gen-1782794449-lZNcKi7rqUa8YM5TFPEF
90,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000090,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3799,2832,2698,6631,0,0.01559325,21378,False,False,,,200,gen-1782791967-Ue0heUoiofapZ6Z9myDe
135,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000135,0,54,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5380,2769,1404,8149,0,0.019225,27287,False,False,,,200,gen-1782792608-mK4Q5zf3KNEj8fruTAMK
154,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000154,0,60,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4948,2736,2566,7684,0,0.032046,14857,False,False,,,200,gen-1782792855-Mg2NQjFi3q38kmOj0u1Q
259,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000258,0,117,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3557,2733,2669,6290,0,0.01496625,25765,False,False,,,200,gen-1782794373-qmzEoLNHRBi2N2Eft4Vc
182,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000182,0,69,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3368,2665,2499,6033,0,0.0145185,22828,False,False,,,200,gen-1782793208-HIwaznTbgLpSeOeJ8Of4
281,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000277,0,127,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4365,2650,2490,7015,0,0.0303975,23320,False,False,,,200,gen-1782794810-IlKIky8z6aG4L5lkevTD
307,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000301,0,136,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4670,2599,2444,7269,0,0.030396,12422,False,False,,,200,gen-1782795166-GXF6oZNsBiBDIBTZS30g
